Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P500_all.csv_Open,S&P500_all.csv_High,S&P500_all.csv_Low,S&P500_all.csv_Close,S&P500_all.csv_Volume,S&P500_all.csv_Open Industrials,S&P500_all.csv_High Industrials,S&P500_all.csv_Low Industrials,S&P500_all.csv_Close Industrials,S&P500_all.csv_Volume Industrials,S&P500_all.csv_Open Financials,S&P500_all.csv_High Financials,S&P500_all.csv_Low Financials,S&P500_all.csv_Close Financials,S&P500_all.csv_Volume Financials,S&P500_all.csv_Open Communication Services,S&P500_all.csv_High Communication Services,S&P500_all.csv_Low Communication Services,S&P500_all.csv_Close Communication Services,S&P500_all.csv_Volume Communication Services,S&P500_all.csv_Open Healthcare,S&P500_all.csv_High Healthcare,S&P500_all.csv_Low Healthcare,S&P500_all.csv_Close Healthcare,S&P500_all.csv_Volume Healthcare,S&P500_all.csv_Open Energy,S&P500_all.csv_High Energy,S&P500_all.csv_Low Energy,S&P500_all.csv_Close Energy,S&P500_all.csv_Volume Energy,S&P500_all.csv_Open Materials,S&P500_all.csv_High Materials,S&P500_all.csv_Low Materials,S&P500_all.csv_Close Materials,S&P500_all.csv_Volume Materials,S&P500_all.csv_Open Consumer Discretionary,S&P500_all.csv_High Consumer Discretionary,S&P500_all.csv_Low Consumer Discretionary,S&P500_all.csv_Close Consumer Discretionary,S&P500_all.csv_Volume Consumer Discretionary,S&P500_all.csv_Open Technology,S&P500_all.csv_High Technology,S&P500_all.csv_Low Technology,S&P500_all.csv_Close Technology,S&P500_all.csv_Volume Technology,S&P500_all.csv_Open Consumer Staples,S&P500_all.csv_High Consumer Staples,S&P500_all.csv_Low Consumer Staples,S&P500_all.csv_Close Consumer Staples,S&P500_all.csv_Volume Consumer Staples,S&P500_all.csv_Open Utilities,S&P500_all.csv_High Utilities,S&P500_all.csv_Low Utilities,S&P500_all.csv_Close Utilities,S&P500_all.csv_Volume Utilities,S&P500_all.csv_Open Real Estate,S&P500_all.csv_High Real Estate,S&P500_all.csv_Low Real Estate,S&P500_all.csv_Close Real Estate,S&P500_all.csv_Volume Real Estate,S&P500_all.csv_RV Technology,S&P500_all.csv_RV Healthcare,S&P500_all.csv_RV Financials,S&P500_all.csv_RV Consumer Discretionary,S&P500_all.csv_RV Consumer Staples,S&P500_all.csv_RV Energy,S&P500_all.csv_RV Industrials,S&P500_all.csv_RV Materials,S&P500_all.csv_RV Utilities,S&P500_all.csv_RV Real Estate,S&P500_all.csv_RV Communication Services
2018-10-19,2018.10.19,6503.09,6449.36,6489.37,36599.64,237855085.4,6469.28,direct,549079428.4,899345396.7,1448424825.0,1040463424.0,1452305358.0,2492768782.0,2185406561.0,4418729203.0,6604135764.0,4691560995.0,2775.659912109375,2797.77001953125,2760.27001953125,2767.780029296875,3593940000,66.56945662856297,67.00472502758635,66.12511120154075,66.36088562011719,17152400,23.71388375454416,24.00863253249705,23.597771322333458,23.82106590270996,73614300,44.738814168072686,45.129088784717545,44.30094579450448,44.472286224365234,3544400,84.15004938449329,84.44113131618352,83.13125915360716,83.24041748046875,11318600,54.790664016023705,55.378173371512624,54.538880113432086,54.5770263671875,13568100,47.5830604559825,48.01117722084286,47.27981306557291,47.360084533691406,7105900,101.92049958968684,102.30892680453024,100.4046728463368,100.7457275390625,8585900,66.50685968348458,67.22432395066635,65.84604207053545,66.09149169921875,22141700,46.63912442611557,47.30317708935058,46.63912442611557,47.16519165039063,28312300,45.08338299148744,46.022968760358935,44.94076549430672,45.77968215942383,29789600,26.248386077117942,26.581381452608987,26.248386077117942,26.48980712890625,2999900,0.0173071679462652,0.011880106035711,0.0133845217603953,0.0129330990441334,0.0098587361602525,0.0124688435287768,0.012030746971779,0.0122975220472774,0.0101972469434358,0.0112244322384812,0.0135684275756343
2018-10-22,2018.10.22,6531.23,6460.38,6509.87,31239.03,202766914.4,6483.23,direct,798549228.8,847055329.3,1645604558.0,1347464474.0,1502087500.0,2849551974.0,2816948264.0,4231281097.0,7048229361.0,5092953970.0,2773.93994140625,2778.93994140625,2749.219970703125,2755.8798828125,3331270000,66.4606405716305,66.62386796193795,65.82586431222738,66.13418579101562,13675500,23.847861831139564,23.90145205334369,23.311954498291016,23.311954498291016,58645800,44.72928770189737,44.853030718302776,44.27237756179839,44.44371795654297,2711700,83.23130733236411,83.3859430683797,82.17613114320899,82.55818176269531,8288300,54.53888270335917,54.65332729124946,53.64617416948754,53.97426223754883,12294500,47.56521995502531,47.734680411809,46.824938344267885,46.98548126220703,13326500,101.21940861482904,101.67416018341105,100.60360928816748,101.15309143066406,6918800,66.40304591873894,67.07331334663385,66.00655517164974,66.63905334472656,15981000,47.25143824314112,47.31180667171853,46.682247852387945,46.81160736083984,16645700,45.83001678945863,45.88034973955778,45.37700103728824,45.486061096191406,12250000,26.556408826637817,26.63549632777234,26.106865422291108,26.115190505981445,4269600,0.0173262867551459,0.0119217977102031,0.0134780019013643,0.0128988691348858,0.0098190215256775,0.0137306822774716,0.0125711917097195,0.0124416383988604,0.0097990506678246,0.0113121449784748,0.013576581234684
2018-10-23,2018.10.23,6496.2,6438.99,6484.32,34071.62,220913293.6,6470.22,direct,800685842.9,1034835017.0,1835520860.0,1335583136.0,1623146305.0,2958729441.0,2776134268.0,4581839384.0,7357973652.0,5218237800.0,2721.030029296875,2753.590087890625,2691.429931640625,2740.68994140625,4373710000,64.60165223206002,65.51753949644723,64.08476673007235,65.0459976196289,25139900,22.838572815492537,23.25836777953282,22.704596387999924,23.1243896484375,93698200,43.81547795180054,44.53891609489049,43.44233884833257,44.34853744506836,2779600,81.50303594280011,82.51272814349969,80.84809971100123,82.11248779296875,15424500,53.180725996856886,53.195989150071966,51.81497066466181,52.56270217895508,26477700,46.227375329602125,46.76251624568378,45.51384957170263,46.52170181274414,20201900,99.59939040774262,101.55102425460596,98.99305966736738,101.17206573486328,10512000,65.25133773364901,66.73346412626937,64.59051259916602,66.38417053222656,24066100,46.53563450691292,47.13932205716131,46.26828956010944,47.018585205078125,30466600,45.569950557591696,45.86357009460452,45.04982314907773,45.23438262939453,18924600,26.04026382319709,26.39823286019112,25.940364416418085,26.28168487548828,5159700,0.0201125904672313,0.0140792916353962,0.0143764936230135,0.014563667798819,0.0098608962501118,0.0162778976002794,0.0147446099512643,0.014194216355262,0.0109522416326896,0.0113374491040916,0.0173995190224447
2018-10-24,2018.10.24,6538.35,6465.73,6470.63,34111.66,222068131.8,6476.25,direct,738060132.2,978278168.6,1716338301.0,1266043149.0,1502930255.0,2768973404.0,2633340329.0,4353373201.0,6986713530.0,4843159554.0,2737.8701171875,2742.590087890625,2651.889892578125,2656.10009765625,4738670000,65.24548998358831,65.42685756135563,62.72453945958092,62.842430114746094,22170900,23.088658719690248,23.088658719690248,22.45450125938497,22.54381942749023,98050700,44.33901486863293,44.33901486863293,42.18774255471349,42.23533630371094,3552300,82.0760916249963,82.54909717229943,79.3017114784909,79.40177154541016,17431900,52.81449825608639,52.82975558997448,50.4721045740709,50.48736190795898,28100200,46.35224243002487,46.58413592527277,44.951953710374674,45.0500602722168,20634000,101.1436280468302,101.72153806563114,97.99828515127275,98.14986419677734,11795500,66.21424221575276,66.37472553529554,63.33494876572056,63.41047286987305,34165400,47.05307753458215,47.88099011188888,46.91509210503103,47.21693420410156,36761900,45.4357220899199,46.551482683441634,45.242771659504456,46.3333625793457,29163400,26.323312009892877,26.81447922945386,26.273361509315983,26.58970832824707,5443600,0.0214464652176345,0.014325194649787,0.0147579867695805,0.0159942339168199,0.00987087447731,0.0165036905946728,0.0148252286131615,0.0143477337616989,0.0112692685398632,0.0116210201004127,0.0187665293648436
2018-10-25,2018.10.25,6497.9,6432.3,6476.52,35706.92,231214964.0,6462.77,direct,651332243.3,1020175517.0,1671507825.0,1149953238.0,1672006687.0,2821959990.0,2417835873.0,5342321310.0,7760157247.0,4957812734.0,2674.8798828125,2722.699951171875,2667.840087890625,2705.570068359375,4663930000,63.11448761140517,63.75832711432873,62.797102915381934,63.28678512573242,23871500,22.65100544256644,23.0797306784478,22.624209476472856,22.892162322998047,72439400,42.99685272791897,43.92970775822777,42.99685272791897,43.63462066650391,3391700,79.39265450052821,80.98450999226867,78.47392453068359,80.42963409423828,15725100,51.10539627075195,51.63185874500281,50.76204510456549,51.10539627075195,25333300,45.31763391587456,45.97764083149068,45.25520092121744,45.62979888916016,14255800,99.12569627951892,101.66470902207344,98.90780000472112,101.11522674560548,10432800,64.3167331893004,65.93102291928359,64.21288935850842,65.59117889404297,23377200,47.10481977869519,47.50153076527171,46.69948943194858,47.32904815673828,30018200,46.03135483207993,46.03135483207993,45.38538863958585,45.61189651489258,29911200,26.64797694236645,27.047574538696857,26.523105472245597,26.906049728393555,5413800,0.0219015277485298,0.0145331908057219,0.0149298411648107,0.0174845489488718,0.0107695391431697,0.0165769618701619,0.0149901096665301,0.0143373748386753,0.0115609914898039,0.0127320391318893,0.0197259353383118
2018-10-26,2018.10.26,6514.0,6441.81,6462.77,33284.54,215447656.4,6457.21,direct,603481031.6,882589607.6,1486070639.0,1308734021.0,1512527378.0,2821261399.0,2712779496.0,4450409800.0,7163189296.0,4909335144.0,2667.860107421875,2692.3798828125,2628.159912109375,2658.68994140625,4804330000,62.64294228971916,63.350258694212656,61.77239849046047,62.661075592041016,34330800,22.615279610445544,22.79391599396425,22.34732673877029,22.56168937683105,115308900,42.292449940336894,43.40615889038255,41.92121362365501,42.45426940917969,5229100,79.68375355187474,80.24772783179122,78.54671366974199,79.52001953125,25507900,50.68574777059487,51.34955538116845,49.884600855116,50.723899841308594,25579900,44.99654418301763,45.83493247041203,44.67545829353045,45.36222457885742,23979300,98.56672625255194,99.47622227455548,96.92773388617049,97.9698715209961,18281800,63.95800981143103,65.4495784108801,63.35383140194845,64.27897644042969,42743600,47.00133982112946,47.130702622808776,46.21654693919566,46.423526763916016,39310600,45.85517905233547,45.989405573958415,44.462577690417696,44.77297592163086,36893000,26.78950739831234,26.82280773430664,26.065240968910462,26.206764221191406,8951600,0.0222046648812837,0.0145022586212933,0.0150288963490788,0.0175824541073876,0.0110685443570367,0.0168238832080726,0.0153279950961315,0.0141731065754424,0.0119502017827591,0.0131363818626332,0.0200107801768917
2018-10-29,2018.10.29,6483.39,6282.58,6470.74,53760.53,342463526.5,6313.91,direct,773835082.6,1208052776.0,1981887795.0,1439539910.0,1869464460.0,3309004371.0,2978154540.0,6047030369.0,9025184845.0,5962422586.0,2682.64990234375,2706.85009765625,2603.5400390625,2641.25,4701260000,63.53162564857302,63.67671975530678,60.74769647144616,61.61824035644531,23645600,22.83857062248064,23.16011538046961,22.517025864491668,22.7581844329834,97946100,43.12059205391926,43.40615816728889,40.99787898193911,41.79746627807617,3491000,80.43875627625701,81.03001845129863,78.60130273006534,79.72014617919922,14024300,51.09776609349671,51.16643283590353,49.11398064549798,49.77778244018555,24459800,45.94196235100764,46.27196920030189,44.79140905707617,45.25519943237305,17412700,99.00252752536682,99.97834075501687,95.677177447795,97.10774230957033,14306300,65.16637827036622,65.62895087223121,61.918913337556525,63.193359375,34055300,46.74261515545528,47.285934289402086,46.52701269006096,46.95821762084961,31687500,44.87365308774121,45.60350967833875,44.87365308774121,45.40216827392578,24973200,26.39823720174809,26.76453455756473,26.39823720174809,26.6396598815918,6143200,0.0223439692366042,0.0146948900935654,0.0155088417713693,0.0176351095040498,0.0118387000966421,0.0175831464803757,0.015983857041286,0.015017174568496,0.011598469079237,0.0136226829290369,0.0208984430702014
2018-10-30,2018.10.30,6340.68,6286.3,6314.38,42701.22,269592154.1,6309.11,direct,640742296.8,960032410.8,1600774771.0,1300592490.0,1801182388.0,3101774878.0,2714718677.0,5048475501.0,7763194178.0,5784379050.0,2640.679931640625,2685.429931640625,2635.340087890625,2682.6298828125,5125600000,61.554730542695744,62.96029954758406,61.309893016416254,62.88775253295898,23445800,22.883229359520143,23.16904614998743,22.72245698898168,23.151182174682617,82719100,41.73083532631089,42.99684645796586,41.564255392036586,42.939735412597656,6283600,79.72921472059987,80.70252029885965,79.319876318192,80.5751724243164,15432000,49.7472606219503,51.05198690479914,49.51836566550505,50.92990493774414,26397400,45.13032875957349,46.3789953807619,45.08573425217594,46.2898063659668,23172600,96.8330039920852,98.67094808597066,96.52983862662256,98.56673431396484,14443300,63.13669829882292,64.12793227929812,62.59860170431837,63.9013671875,30560800,47.27730395003089,47.93273722615754,47.156567107016045,47.88961410522461,33148100,45.57834243774414,45.85518326392496,45.041433101726994,45.57834243774414,25065500,26.67295930450907,27.26402597570883,26.606358632753984,27.08087730407715,7427400,0.0229438553540977,0.0146919555387543,0.0156738619512068,0.0178496917375263,0.0117810358714758,0.0175446720036386,0.0160473976214456,0.0152372478059897,0.0115851661261155,0.0137184923034806,0.0213671036917132
2018-10-31,2018.10.31,6391.25,6241.49,6309.11,38823.41,245357244.5,6342.61,direct,712508701.3,1130109442.0,1842618143.0,1471430847.0,1819435904.0,3290866814.0,3063708139.0,5133139475.0,8196847551.0,6098820495.0,2705.60009765625,2736.68994140625,2705.60009765625,2711.739990234375,5133380000,63.48626451685555,64.14823709849522,63.33210035811433,63.36837387084961,14205500,23.374478561083247,23.76747753013986,23.33875060771329,23.472728729248047,93781100,43.777399385124255,44.310455177308135,43.587020760271336,43.82499313354492,3577200,81.22103550516674,81.54850355372133,80.62067510283636,80.6843490600586,13460700,51.42584629344425,52.104911141769904,51.17405663385711,51.24272918701172,17287800,46.81603766914884,47.22631265062746,46.61981772046628,46.92306518554688,13167700,99.93098009399428,100.8783727458113,99.58991816109756,99.83623504638672,9104300,64.85483347239791,65.9404690003015,64.82651373554057,65.42125701904297,21144100,47.88099680399923,47.88099680399923,47.06170676222943,47.441165924072266,30135100,45.20082380209158,45.47766459453244,44.77297457712032,45.04142761230469,25143000,27.08087273429805,27.08087273429805,26.656304638435227,26.71457862854004,4202400,0.0227287546507291,0.0147959575678403,0.0156337085824158,0.0180704057200517,0.0118740787401249,0.0176218852628104,0.0164986837447546,0.0164189494318209,0.0115674990589178,0.0137033626822057,0.0211637005459601
2018-11-01,2018.11.1,6402.59,6322.6,6342.81,31397.71,199861220.5,6381.3,direct,580295895.2,1115176908.0,1695472739.0,1333435363.0,1801958450.0,3135393813.0,2780880691.0,4710939591.0,7491820282.0,6087800019.0,2717.580078125,2741.669921875,2708.85009765625,2740.3701171875,4730250000,63.63136188756376,64.70140647079572,63.49533792253662,64.48377227783203,22653800,23.53525013439812,23.678158535756538,23.41913599354283,23.57990837097168,62346600,43.96777519139412,44.17719204571968,43.53942781652139,44.08200454711914,2550000,80.9572347887141,81.83957879511637,80.92994694355778,81.70313262939453,9668500,51.3495548098196,51.92180093702625,50.82308651000911,51.677642822265625,21475800,47.77929349962987,48.35903241800018,47.440369051859065,48.24308395385742,13724300,100.23415306335522,101.98682815667551,99.7604567014831,101.87313842773438,6905800,65.51566806629789,66.23313271460032,64.95868675176523,66.18592834472656,15553100,47.54466052002608,47.92411970614707,47.30318350173744,47.77751159667969,22589800,45.10854859162816,45.1337150670249,44.54647277280112,44.84009552001953,27027400,26.789506164882376,26.90189082407024,26.61468258465628,26.81447982788086,4848800,0.0229786772992836,0.0148596124527347,0.0155948032705893,0.0180146423941559,0.0119301005354702,0.0176308205973451,0.016462293420552,0.0163434865662855,0.0111270253809526,0.0138318527344629,0.0211783483224813
2018-11-02,2018.11.2,6420.93,6371.57,6381.3,27987.6,179385606.7,6394.66,direct,697910186.9,1105028390.0,1802938577.0,1488740922.0,1814691450.0,3303432373.0,3118323272.0,5062650659.0,8180973932.0,6162540876.0,2745.449951171875,2756.550048828125,2700.43994140625,2723.06005859375,4261230000,65.06415268848845,65.22738010786031,63.9759745049881,64.37496948242188,23216400,23.812132767595244,23.94610916864456,23.383407602796492,23.562042236328125,73034200,44.21527392022174,44.49893734873804,43.34905450450994,43.63462066650391,2628600,82.4945224189744,82.63096165729324,80.65706202361697,81.1937484741211,12953000,52.24988364394696,52.63138102334696,51.02908737291652,51.54792404174805,21212500,48.57307665445459,48.706863575814985,47.49387395026896,48.12712478637695,13439800,102.7920949382992,103.54053594392344,101.20995106429908,102.28997802734376,7912600,65.67614741028396,66.06320305308361,64.34506924873862,64.8926010131836,20213100,47.7775120872094,47.83788051994316,47.11345603730522,47.52741241455078,28704100,44.96593079720436,45.08338181543592,44.29479812266055,44.58842086791992,24136600,26.86442973003075,26.872753225612925,26.290011676174945,26.58970832824707,6876800,0.0228395257357858,0.014989368861901,0.0159181181738664,0.0180080774272651,0.0118579737307643,0.0180159088249388,0.0164935720979568,0.0163564766027606,0.0114077459442912,0.0140225282098275,0.0211854554541685
2018-11-05,2018.11.5,6475.8,6406.69,6467.05,24142.0,155758902.3,6433.74,direct,787718752.8,1386550877.0,2174269566.0,1519414428.0,2093834948.0,3613249376.0,3163355502.0,5938388150.0,9101743652.0,7557372875.0,2726.3701171875,2744.27001953125,2717.93994140625,2738.31005859375,3650910000,64.43842419568466,64.96437980091753,64.25706353382922,64.7104721069336,17524400,23.66029474853803,24.008633766679228,23.66029474853803,23.937179565429688,58705800,43.720274630308616,43.720274630308616,43.13962159238079,43.4537467956543,2439500,81.30288730944565,82.27619305214758,81.30288730944565,81.91234588623047,7783500,52.17357814618495,52.61611649179668,52.05150201498841,52.41011047363281,13231600,48.162805107944585,48.3857810575184,47.91307313317167,48.269832611083984,7856800,102.36580406406011,102.62159696254668,101.2857767539452,102.43212127685548,4697800,64.85483493525001,64.95867877431891,63.89192784850853,64.8265151977539,14208200,47.60503001507045,48.25183747916153,47.53603563978094,48.12247467041016,19972200,44.78975255816024,45.376994763086365,44.68069251433663,45.21760177612305,21253300,26.65630873173381,27.122503899854763,26.65630873173381,27.030929565429688,4093100,0.0228682445124303,0.0150278213525897,0.0159367339962039,0.0180233323065171,0.0119252122164326,0.0179355543082095,0.0162920917319063,0.0149665786477378,0.0114685746001117,0.0140561882499693,0.0212259870775338
2018-11-06,2018.11.6,6482.81,6412.56,6433.53,37162.36,239808254.3,6479.72,direct,1043444669.0,1253150698.0,2296595367.0,1845256107.0,2060182782.0,3905438890.0,3825361991.0,6228407300.0,10053769356.0,8484558457.0,2738.39990234375,2756.820068359375,2737.080078125,2755.449951171875,3543800000,64.64698196314959,65.43591520966227,64.55630165076596,65.39057159423828,15588600,23.91931504537673,24.06222343444824,23.803200914504643,24.06222343444824,51010900,43.50134501663212,43.95825147934669,43.37759838157303,43.71075820922851,2040300,81.80319189492384,82.42174182558252,81.68494225374653,82.33078002929688,7980500,52.53981598713996,52.7687167277038,52.02861093056005,52.65426635742188,13072100,48.41254351411902,49.108230882801685,48.27875996800794,49.06363296508789,6572600,102.28997846500748,103.12368133695048,102.18576470251062,102.88683319091795,4779400,64.76988742045272,65.54399159544316,64.7132479352312,65.23246002197266,9133800,48.11384543502668,48.43293615249742,47.94998546105143,48.41568756103515,15626500,45.17565190950752,45.62027982735085,45.11692801096051,45.51960754394531,13068100,27.030928269773568,27.18910009166593,26.980977769110105,27.180776596069336,2958800,0.0210119152592071,0.0154665918846971,0.0145870730831297,0.0173722294547085,0.0116837331881774,0.0168550676408059,0.0149922051141577,0.0143049266151854,0.0116811021927575,0.0138166601627003,0.0196439945704463
2018-11-07,2018.11.7,6562.79,6476.59,6479.72,55100.44,360052788.6,6529.68,direct,916859532.3,1317640517.0,2234500049.0,1877698875.0,2293505633.0,4171204508.0,3861637603.0,6869270504.0,10730908107.0,8990531994.0,2774.1298828125,2815.14990234375,2774.1298828125,2813.889892578125,3929080000,66.00721492052503,66.50596015465916,65.29082860973023,66.45155334472656,14217700,24.19619963138947,24.40163022599014,23.95504108802223,24.37483596801757,59990800,44.15815876143586,44.538916060788594,43.94874188367479,44.51035690307617,2705800,83.0948670600226,84.82316894118217,83.04029137049278,84.75039672851562,13310600,53.333339475785465,53.68431639703271,52.72294128680592,53.51645660400391,16662900,49.43823218861508,49.97337315403274,49.13498473425352,49.94661712646485,6781100,103.92897388961346,105.71954547286369,103.49317412507963,105.67218017578124,6408800,65.98767415970903,67.1488265991211,65.90270774573699,67.1488265991211,16314800,48.61404481264909,48.70891042737992,48.18283986556906,48.6916618347168,15067100,45.85518264902292,46.10685699677962,45.494448243826895,46.03974533081055,20725400,27.322300728463016,27.4971227330948,27.159965556205652,27.480472564697266,3917900,0.0208187329919341,0.014203377401693,0.0129440073604748,0.0169116176788675,0.0102572788840349,0.0157743323794146,0.013752469257657,0.0140971018733111,0.0109299545703215,0.0121228093982056,0.0196644629189079
2018-11-08,2018.11.8,6542.42,6438.27,6530.94,42073.45,273205386.7,6446.06,direct,892757651.2,1105848215.0,1998605866.0,1722885835.0,1925461779.0,3648347614.0,3548487766.0,5781455099.0,9329942865.0,8478765008.0,2806.3798828125,2814.75,2794.989990234375,2806.830078125,3673550000,66.30648465584434,66.68734626824298,66.07071021644502,66.34275817871094,11967400,24.231928567993155,24.58026929274792,24.1515440815448,24.446292877197266,46730100,44.53891145257162,44.53891145257162,43.83451161100098,44.09152221679688,1295700,84.59577067032275,85.10516233744896,84.47752101615158,84.79589080810547,7345600,53.27230001505773,53.69194950962242,52.16595981475261,52.35670852661133,15144900,49.67012620424672,49.95553517568125,49.473909662850055,49.73255920410156,6447400,105.2363868828672,106.25009682158624,104.93322149637272,105.70060729980467,4377000,66.89393300790134,67.1771447475795,66.66736793758305,67.09217834472656,10409700,48.4501848779167,48.79515012845082,48.4415589372455,48.717533111572266,12890200,46.081685014703815,46.232690245353325,45.57833637934716,45.964237213134766,20584100,27.44717535664187,27.53874969482422,27.30148717733638,27.53874969482422,2665000,0.0199719879563805,0.0138021558892176,0.0131031620592518,0.0167031463017845,0.0102648430677743,0.0157672589332271,0.0138594904962195,0.0144312430143752,0.0109318900089595,0.0121249506393115,0.0195937334699035
2018-11-09,2018.11.9,6457.97,6352.45,6446.06,37086.04,237893036.7,6377.99,direct,752967768.6,1173510298.0,1926478066.0,1552571273.0,1918063903.0,3470635175.0,3212257443.0,5848744581.0,9061002024.0,7835606076.0,2794.10009765625,2794.10009765625,2764.239990234375,2781.010009765625,4029030000,65.88027052265461,66.10697482113693,65.20922773631747,65.67169952392578,23409100,24.38376833780275,24.45522253784691,24.097951537626116,24.222997665405277,47051200,43.53943860656885,43.70125812052632,42.84455589613024,43.18723678588867,2234500,84.69582213718122,84.83226830271516,84.14094615329937,84.55027770996094,8486500,51.66237775128025,52.60086392644576,51.38006757669165,52.26514434814453,22917800,49.438222581616806,49.438222581616806,48.67118485185304,49.036865234375,9012400,105.25531771336274,105.4069040006888,103.73001503029624,104.2321319580078,5257900,66.5163312756991,66.57297075249458,65.37405621194861,65.9310302734375,12941800,48.70028267099437,49.15735881424008,48.70028267099437,49.00212478637695,18510900,45.80484513055024,46.2326943891424,45.71256699262703,46.03135299682617,20015100,27.497118307327828,27.63864312808048,27.41387065443407,27.57204246520996,3558700,0.0212023368576355,0.0140500414885452,0.0138160538143744,0.0173007603780566,0.0102427241842478,0.0163409432324547,0.0145531092109886,0.014788938406481,0.0108817196963734,0.0120560122549191,0.0198635592903157
2018-11-12,2018.11.12,6435.41,6350.87,6408.18,28338.62,181575610.9,6375.08,direct,809432305.0,534269635.7,1343701941.0,1703334037.0,1207431418.0,2910765519.0,3455266712.0,4034128821.0,7489395533.0,6488790963.0,2773.929931640625,2775.989990234375,2722.0,2726.219970703125,3701570000,65.62638200376225,65.671718725635,64.27521900844638,64.37496948242188,10822300,24.169402014097766,24.276584149452628,23.696018650586264,23.74067687988281,47135500,43.13963127409995,43.18722502223108,42.35908218500471,42.53993988037109,1203700,84.42294293511503,84.55029085876711,83.21313766042033,83.40415954589844,8423200,52.62374985573421,52.84501903605233,51.07487141469544,51.18169021606445,18041600,48.97444058715656,49.07255055567202,48.216323670644144,48.314430236816406,10059800,104.00477739362825,104.32689469480924,101.92998490918056,102.13841247558594,6023400,65.32684872777338,65.44013487833124,63.53319815937577,63.60871505737305,16431100,48.86414888754287,49.14011981542795,48.648546394518085,48.743412017822266,15950700,45.695789186500505,46.48436965499823,45.36022125936241,46.00618743896485,27663900,27.580374172106644,27.88007085835996,27.580374172106644,27.630321502685547,2861900,0.0201374048745442,0.0127775353017408,0.0133683739611679,0.0167219210452345,0.0099489287417615,0.0170467038019004,0.0140992494242987,0.0143691481750745,0.0106769887048393,0.0113308621570919,0.0190018798208067
2018-11-13,2018.11.13,6389.43,6315.58,6375.08,35761.27,227689745.7,6339.17,direct,848654291.8,606111562.0,1454765854.0,1588067696.0,1308170075.0,2896237771.0,3235236234.0,4550577939.0,7785814173.0,6362360395.0,2730.050048828125,2754.60009765625,2714.97998046875,2722.179931640625,4112820000,64.43842632120428,65.49033756636759,64.25706565336661,64.66513061523438,16032200,23.776408218057476,24.106883250641683,23.758544242349544,23.874656677246097,69820600,42.730312139422935,43.11106933009896,42.3209994303556,42.40666961669922,2186100,83.68612311638593,84.02268937077577,82.57637124293046,82.82197570800781,14227000,51.036729129894574,51.31140776354325,49.73964010970076,50.00668716430664,32731900,48.42145395352401,48.938756343809175,48.10036806876778,48.17171859741211,9506200,102.29946911989586,103.09527553550429,101.65524178096068,102.0910415649414,7913000,63.75976635257247,64.77932014995133,63.49543919081684,63.68424224853515,15703500,48.76927205331665,48.95037731626566,48.39843558737407,48.63128662109375,23146500,45.99779284576854,46.29980009506007,45.64544625460973,46.19913101196289,23758000,27.63031701008776,27.76351516279888,27.48046869132594,27.68859100341797,6307600,0.0202915969134287,0.0128499886726274,0.0135227014955477,0.0167046005477084,0.0100085787035898,0.016992135537181,0.0140238677515759,0.0142987492294169,0.010919569383743,0.0113130750553336,0.0190127595082767
2018-11-14,2018.11.14,6375.7,5469.93,6339.17,178422.8,1045469380.0,5741.47,direct,1397837750.0,2227650112.0,3625487862.0,2282151361.0,3207069049.0,5489220410.0,4615666257.0,10763408473.0,15379074729.0,10617959239.0,2737.89990234375,2746.800048828125,2685.75,2701.580078125,4449060000,65.10041937448639,65.53568783474903,64.02130449770341,64.447509765625,18374100,24.062225326426173,24.09795157470197,23.294091397067763,23.55311393737793,104274200,42.86358235028552,42.97781170293529,42.273411886275866,42.616092681884766,2137500,83.33136957791046,83.34046783907449,81.7668017748111,82.15794372558594,11664000,50.784930569329184,50.97567926386085,49.46495286303548,49.92274856567383,22542100,48.4571342295249,48.804976160993874,47.8684744656938,48.11820983886719,9726300,103.0668528749398,103.71108020115231,101.03943307174836,101.32364654541016,8291500,64.39227813940406,64.52444174823837,62.598619902168615,62.91959381103515,19496700,48.71753707333325,48.71753707333325,48.07072964335706,48.3035774230957,17577600,45.80484909698882,46.10685961150912,45.56156569381469,45.7209587097168,27577800,27.788497569203365,27.788497569203365,27.5387513797767,27.680273056030277,4369000,0.0205617418744599,0.0127474581335664,0.0133991554859101,0.016137013541597,0.0100107622848441,0.0172656431372972,0.0137893274966078,0.0143979943760607,0.0110708270502985,0.0114482332900913,0.0186324496366789
