Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,telecommunication_Open,telecommunication_High,telecommunication_Low,telecommunication_Close,telecommunication_Adj Close,telecommunication_Volume,telecommunication_log_return,telecommunication_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,51.11000061035156,51.39799880981445,51.040000915527344,51.189998626708984,49.089576721191406,2095800,-0.0046774920784717,0.5204574288131704,1611,94.0,53.0,182.0,165.0,159.0,289.0,72.0,13.0,12.0,933.0,3.0,353.0,1586.0,100.246653614613,56.5595573204922,71.0268124223886,82.6547013051,93.442617747411,74.1515472985162,744128
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,51.11000061035156,51.39799880981445,51.040000915527344,51.189998626708984,49.089576721191406,2095800,-0.0046774920784717,0.5204574288131704,1611,94.0,53.0,182.0,165.0,159.0,289.0,72.0,13.0,12.0,933.0,3.0,353.0,1586.0,100.246653614613,56.5595573204922,71.0268124223886,82.6547013051,93.442617747411,74.1515472985162,744128
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255825,51.220001220703125,51.5099983215332,50.34000015258789,50.779998779296875,48.69639205932617,2090800,-0.0080416214046827,0.5173236683763901,1616,119.0,50.0,140.0,213.0,145.0,334.0,74.0,13.0,23.0,1103.0,5.0,386.0,1676.0,99.4818714326764,55.8169252814718,71.0283238306525,66.8655995986109,93.0808084943644,74.2395182958029,777275
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255825,51.220001220703125,51.5099983215332,50.34000015258789,50.779998779296875,48.69639205932617,2090800,-0.0080416214046827,0.5173236683763901,1616,119.0,50.0,140.0,213.0,145.0,334.0,74.0,13.0,23.0,1103.0,5.0,386.0,1676.0,99.4818714326764,55.8169252814718,71.0283238306525,66.8655995986109,93.0808084943644,74.2395182958029,777275
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,50.91999816894531,51.599998474121094,50.33100128173828,50.540000915527344,48.46623992919922,4095700,-0.0047374321625248,0.5166525624443455,1616,113.0,55.0,181.0,200.0,161.0,285.0,90.0,18.0,8.0,1114.0,4.0,419.0,1678.0,96.645709329347,54.04489114788,70.8969633503798,62.5114563106477,93.1322736862235,74.2811316950551,760270
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,50.91999816894531,51.599998474121094,50.33100128173828,50.540000915527344,48.46623992919922,4095700,-0.0047374321625248,0.5166525624443455,1616,113.0,55.0,181.0,200.0,161.0,285.0,90.0,18.0,8.0,1114.0,4.0,419.0,1678.0,96.645709329347,54.04489114788,70.8969633503798,62.5114563106477,93.1322736862235,74.2811316950551,760270
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,50.290000915527344,50.43000030517578,49.75,50.04999923706055,47.99635314941406,4656200,-0.00974262955727,0.5307472396247693,1614,126.0,56.0,222.0,197.0,181.0,313.0,88.0,10.0,11.0,1064.0,6.0,404.0,1691.0,94.8670857071092,56.3490592338897,71.0136061748386,58.5572038216106,93.3845048564056,74.4644433888434,775871
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,50.290000915527344,50.43000030517578,49.75,50.04999923706055,47.99635314941406,4656200,-0.00974262955727,0.5307472396247693,1614,126.0,56.0,222.0,197.0,181.0,313.0,88.0,10.0,11.0,1064.0,6.0,404.0,1691.0,94.8670857071092,56.3490592338897,71.0136061748386,58.5572038216106,93.3845048564056,74.4644433888434,775871
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,49.09000015258789,49.2599983215332,47.970001220703125,48.43000030517578,46.44281768798828,6247900,-0.0329030278011672,0.6639296164871616,1614,124.0,81.0,194.0,288.0,189.0,449.0,99.0,20.0,13.0,1378.0,14.0,417.0,1954.0,90.021678095885,51.9807961921929,71.1231253611498,68.3717303457084,94.0526149046947,75.2316550450599,795977
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,49.09000015258789,49.2599983215332,47.970001220703125,48.43000030517578,46.44281768798828,6247900,-0.0329030278011672,0.6639296164871616,1614,124.0,81.0,194.0,288.0,189.0,449.0,99.0,20.0,13.0,1378.0,14.0,417.0,1954.0,90.021678095885,51.9807961921929,71.1231253611498,68.3717303457084,94.0526149046947,75.2316550450599,795977
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916,9.347490210123416,48.959999084472656,49.380001068115234,48.68000030517578,49.130001068115234,47.11410140991211,6548200,0.014350405204631,0.6836825191994998,1648,118.0,65.0,221.0,265.0,199.0,364.0,72.0,30.0,13.0,1248.0,13.0,444.0,2076.0,90.1497365424241,52.0746729460359,71.1574859995085,65.1751067929871,94.1056667415839,75.2620043585172,858659
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916,9.347490210123416,48.959999084472656,49.380001068115234,48.68000030517578,49.130001068115234,47.11410140991211,6548200,0.014350405204631,0.6836825191994998,1648,118.0,65.0,221.0,265.0,199.0,364.0,72.0,30.0,13.0,1248.0,13.0,444.0,2076.0,90.1497365424241,52.0746729460359,71.1574859995085,65.1751067929871,94.1056667415839,75.2620043585172,858659
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524,9.39028995118756,48.54999923706055,49.30500030517578,48.16400146484375,49.189998626708984,47.17163848876953,3323300,0.0012204549680068,0.6689364182805576,1674,131.0,49.0,253.0,250.0,179.0,319.0,76.0,17.0,19.0,1201.0,9.0,483.0,2074.0,90.5271967483104,60.1577101527395,71.1912622368697,61.9515397714997,94.1496783455989,75.3780944924182,809600
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524,9.39028995118756,48.54999923706055,49.30500030517578,48.16400146484375,49.189998626708984,47.17163848876953,3323300,0.0012204549680068,0.6689364182805576,1674,131.0,49.0,253.0,250.0,179.0,319.0,76.0,17.0,19.0,1201.0,9.0,483.0,2074.0,90.5271967483104,60.1577101527395,71.1912622368697,61.9515397714997,94.1496783455989,75.3780944924182,809600
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46211,9.391280141207934,49.59000015258789,50.189998626708984,49.31999969482422,50.18000030517578,48.12102127075195,2456700,0.0199262241307431,0.7144627674417964,1671,103.0,59.0,208.0,228.0,144.0,296.0,52.0,11.0,17.0,1121.0,10.0,428.0,1941.0,89.6000230737728,62.0469987592378,70.7236383813434,61.8109555742821,94.2001142957202,75.2411518688351,820878
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46211,9.391280141207934,49.59000015258789,50.189998626708984,49.31999969482422,50.18000030517578,48.12102127075195,2456700,0.0199262241307431,0.7144627674417964,1671,103.0,59.0,208.0,228.0,144.0,296.0,52.0,11.0,17.0,1121.0,10.0,428.0,1941.0,89.6000230737728,62.0469987592378,70.7236383813434,61.8109555742821,94.2001142957202,75.2411518688351,820878
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.914849,9.380869335326182,49.880001068115234,50.08000183105469,49.310001373291016,49.619998931884766,47.583988189697266,1837100,-0.0112225902821445,0.7225745664259742,1669,110.0,55.0,208.0,236.0,177.0,398.0,79.0,17.0,19.0,1173.0,8.0,429.0,2044.0,86.564863347187,61.0247342201779,70.6463251823478,59.2000640573059,94.1096132469899,74.8954270080457,749819
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.914849,9.380869335326182,49.880001068115234,50.08000183105469,49.310001373291016,49.619998931884766,47.583988189697266,1837100,-0.0112225902821445,0.7225745664259742,1669,110.0,55.0,208.0,236.0,177.0,398.0,79.0,17.0,19.0,1173.0,8.0,429.0,2044.0,86.564863347187,61.0247342201779,70.6463251823478,59.2000640573059,94.1096132469899,74.8954270080457,749819
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.709357,9.340061640286914,49.380001068115234,49.43000030517578,48.880001068115234,49.09000015258789,47.07573318481445,2329400,-0.0107386055594629,0.7351297780025603,1670,106.0,68.0,178.0,182.0,129.0,267.0,72.0,17.0,12.0,937.0,8.0,377.0,1682.0,80.6574691895983,43.3287791846799,70.4749944095479,56.4528323965657,92.4927062183925,75.1450275006729,644673
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.709357,9.340061640286914,49.380001068115234,49.43000030517578,48.880001068115234,49.09000015258789,47.07573318481445,2329400,-0.0107386055594629,0.7351297780025603,1670,106.0,68.0,178.0,182.0,129.0,267.0,72.0,17.0,12.0,937.0,8.0,377.0,1682.0,80.6574691895983,43.3287791846799,70.4749944095479,56.4528323965657,92.4927062183925,75.1450275006729,644673
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.178886,9.293051516203992,49.040000915527344,50.290000915527344,48.97999954223633,49.810001373291016,47.76620101928711,4091700,0.0145604434774897,0.7571007356831335,1671,126.0,46.0,212.0,210.0,178.0,305.0,61.0,16.0,10.0,1012.0,11.0,391.0,1833.0,80.3817930328137,41.3255713029345,70.5225908605282,58.9459681430188,91.5395707442636,75.2793494343182,874339
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.178886,9.293051516203992,49.040000915527344,50.290000915527344,48.97999954223633,49.810001373291016,47.76620101928711,4091700,0.0145604434774897,0.7571007356831335,1671,126.0,46.0,212.0,210.0,178.0,305.0,61.0,16.0,10.0,1012.0,11.0,391.0,1833.0,80.3817930328137,41.3255713029345,70.5225908605282,58.9459681430188,91.5395707442636,75.2793494343182,874339
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.94119,9.21263673331909,49.11000061035156,49.150001525878906,47.970001220703125,48.040000915527344,46.0688362121582,4532700,-0.0361817783863922,0.8757359048094218,1679,130.0,71.0,194.0,206.0,239.0,308.0,55.0,19.0,16.0,985.0,7.0,370.0,1962.0,81.3193817670901,52.185986427503,70.65478508908,68.2767063299888,90.5442759368726,75.9272288734335,761105
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.94119,9.21263673331909,49.11000061035156,49.150001525878906,47.970001220703125,48.040000915527344,46.0688362121582,4532700,-0.0361817783863922,0.8757359048094218,1679,130.0,71.0,194.0,206.0,239.0,308.0,55.0,19.0,16.0,985.0,7.0,370.0,1962.0,81.3193817670901,52.185986427503,70.65478508908,68.2767063299888,90.5442759368726,75.9272288734335,761105
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326,9.240038970271046,48.20000076293945,48.369998931884766,47.779998779296875,48.119998931884766,46.145545959472656,3998600,0.0016638526401817,0.869980037768816,1680,116.0,48.0,230.0,229.0,261.0,343.0,53.0,15.0,15.0,1054.0,12.0,412.0,1982.0,79.7246984425833,53.7775176509683,70.6712981576077,72.4768209906524,91.0701218306945,76.3483322872389,713750
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326,9.240038970271046,48.20000076293945,48.369998931884766,47.779998779296875,48.119998931884766,46.145545959472656,3998600,0.0016638526401817,0.869980037768816,1680,116.0,48.0,230.0,229.0,261.0,343.0,53.0,15.0,15.0,1054.0,12.0,412.0,1982.0,79.7246984425833,53.7775176509683,70.6712981576077,72.4768209906524,91.0701218306945,76.3483322872389,713750
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966,9.24516103447341,48.52000045776367,48.81999969482422,48.380001068115234,48.7400016784668,46.740108489990234,2499600,0.0128022137246421,0.8694611661630977,1683,129.0,48.0,190.0,227.0,160.0,235.0,64.0,23.0,15.0,892.0,4.0,385.0,1695.0,76.0701743857654,59.2044813375934,70.6973785041884,70.1583629622619,91.0569109128732,76.399115483009,693280
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966,9.24516103447341,48.52000045776367,48.81999969482422,48.380001068115234,48.7400016784668,46.740108489990234,2499600,0.0128022137246421,0.8694611661630977,1683,129.0,48.0,190.0,227.0,160.0,235.0,64.0,23.0,15.0,892.0,4.0,385.0,1695.0,76.0701743857654,59.2044813375934,70.6973785041884,70.1583629622619,91.0569109128732,76.399115483009,693280
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.021348,9.299019524122023,49.310001373291016,49.709999084472656,49.27000045776367,49.5,47.46891403198242,2163500,0.015472586940433,0.8897462483750177,1667,77.0,38.0,173.0,172.0,104.0,271.0,45.0,9.0,12.0,855.0,3.0,321.0,1569.0,63.3293654245435,70.0989782106207,70.7576463135033,58.6570613653601,87.8768515271427,76.1632045401816,700839
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.021348,9.299019524122023,49.310001373291016,49.709999084472656,49.27000045776367,49.5,47.46891403198242,2163500,0.015472586940433,0.8897462483750177,1667,77.0,38.0,173.0,172.0,104.0,271.0,45.0,9.0,12.0,855.0,3.0,321.0,1569.0,63.3293654245435,70.0989782106207,70.7576463135033,58.6570613653601,87.8768515271427,76.1632045401816,700839
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.599953,9.284725877042654,49.33000183105469,49.5099983215332,49.060001373291016,49.16999816894531,47.15245056152344,2156600,-0.0066890253900631,0.8924392024251381,1666,105.0,48.0,195.0,194.0,129.0,246.0,59.0,22.0,23.0,978.0,6.0,365.0,1630.0,63.1937640520311,71.4305832210717,70.7832220945245,58.3712095155042,87.7569189145234,76.2198281701932,751182
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.599953,9.284725877042654,49.33000183105469,49.5099983215332,49.060001373291016,49.16999816894531,47.15245056152344,2156600,-0.0066890253900631,0.8924392024251381,1666,105.0,48.0,195.0,194.0,129.0,246.0,59.0,22.0,23.0,978.0,6.0,365.0,1630.0,63.1937640520311,71.4305832210717,70.7832220945245,58.3712095155042,87.7569189145234,76.2198281701932,751182
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.621711,9.223725391586305,49.5,49.59000015258789,49.29999923706055,49.36000061035156,47.33465576171875,2792300,0.0038567477778577,0.8869090479078025,1658,113.0,59.0,211.0,223.0,214.0,220.0,79.0,17.0,13.0,958.0,16.0,396.0,1834.0,65.2053804440197,67.165581855635,70.9761414509076,61.2071616301243,88.4290719426913,76.6596094217465,770008
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.621711,9.223725391586305,49.5,49.59000015258789,49.29999923706055,49.36000061035156,47.33465576171875,2792300,0.0038567477778577,0.8869090479078025,1658,113.0,59.0,211.0,223.0,214.0,220.0,79.0,17.0,13.0,958.0,16.0,396.0,1834.0,65.2053804440197,67.165581855635,70.9761414509076,61.2071616301243,88.4290719426913,76.6596094217465,770008
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.306648,9.2214791053102,49.47999954223633,49.57500076293945,48.79999923706055,49.25,47.22917556762695,1649100,-0.0022310243443417,0.8867577485715208,1660,94.0,43.0,183.0,188.0,147.0,231.0,50.0,19.0,9.0,882.0,5.0,363.0,1719.0,65.8936071722959,60.2593760515451,70.9517391206941,61.2171715293696,88.6188093697328,76.8039109607445,826528
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.306648,9.2214791053102,49.47999954223633,49.57500076293945,48.79999923706055,49.25,47.22917556762695,1649100,-0.0022310243443417,0.8867577485715208,1660,94.0,43.0,183.0,188.0,147.0,231.0,50.0,19.0,9.0,882.0,5.0,363.0,1719.0,65.8936071722959,60.2593760515451,70.9517391206941,61.2171715293696,88.6188093697328,76.8039109607445,826528
2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.291443,9.249714919450204,49.0,49.380001068115234,47.73500061035156,47.900001525878906,45.934566497802734,4020300,-0.0277938313457193,0.8845310411830196,1663,100.0,58.0,140.0,202.0,133.0,226.0,66.0,11.0,19.0,919.0,10.0,356.0,1657.0,64.9295113261768,59.5518127622532,70.8987010464266,62.629293871308,88.4449814953337,76.80270673107,790325
2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.291443,9.249714919450204,49.0,49.380001068115234,47.73500061035156,47.900001525878906,45.934566497802734,4020300,-0.0277938313457193,0.8845310411830196,1663,100.0,58.0,140.0,202.0,133.0,226.0,66.0,11.0,19.0,919.0,10.0,356.0,1657.0,64.9295113261768,59.5518127622532,70.8987010464266,62.629293871308,88.4449814953337,76.80270673107,790325
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.675341,9.24580114077415,48.349998474121094,48.630001068115234,48.099998474121094,48.619998931884766,46.625030517578125,3155300,0.0149194106469594,0.9015064205395916,1667,80.0,47.0,156.0,183.0,168.0,240.0,51.0,14.0,10.0,766.0,8.0,289.0,1445.0,63.1289414994854,56.9977659480389,70.9189011811022,64.1419317465007,88.3432326628632,75.9617841631098,747731
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.675341,9.24580114077415,48.349998474121094,48.630001068115234,48.099998474121094,48.619998931884766,46.625030517578125,3155300,0.0149194106469594,0.9015064205395916,1667,80.0,47.0,156.0,183.0,168.0,240.0,51.0,14.0,10.0,766.0,8.0,289.0,1445.0,63.1289414994854,56.9977659480389,70.9189011811022,64.1419317465007,88.3432326628632,75.9617841631098,747731
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.335022,9.226930983523332,49.099998474121094,49.16999816894531,48.560001373291016,48.709999084472656,46.71133804321289,3139100,0.0018493821036433,0.8998796142861436,1668,96.0,43.0,161.0,167.0,161.0,250.0,46.0,14.0,15.0,851.0,9.0,363.0,1617.0,62.1708013477438,53.8074918012654,70.9342514943517,63.2767867667554,86.9730254075463,76.0067053334783,728425
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.335022,9.226930983523332,49.099998474121094,49.16999816894531,48.560001373291016,48.709999084472656,46.71133804321289,3139100,0.0018493821036433,0.8998796142861436,1668,96.0,43.0,161.0,167.0,161.0,250.0,46.0,14.0,15.0,851.0,9.0,363.0,1617.0,62.1708013477438,53.8074918012654,70.9342514943517,63.2767867667554,86.9730254075463,76.0067053334783,728425
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.155919,9.181094860653912,48.5099983215332,48.900001525878906,48.310001373291016,48.83000183105469,46.826416015625,2088900,0.0024605865491471,0.8946942999581701,1676,112.0,46.0,161.0,189.0,200.0,257.0,60.0,25.0,9.0,880.0,3.0,341.0,1822.0,60.9852844934243,43.2949687338164,70.8707765396054,56.46681548993,87.0745671395235,76.0886574270815,712996
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.155919,9.181094860653912,48.5099983215332,48.900001525878906,48.310001373291016,48.83000183105469,46.826416015625,2088900,0.0024605865491471,0.8946942999581701,1676,112.0,46.0,161.0,189.0,200.0,257.0,60.0,25.0,9.0,880.0,3.0,341.0,1822.0,60.9852844934243,43.2949687338164,70.8707765396054,56.46681548993,87.0745671395235,76.0886574270815,712996
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.106376,9.157993891603974,49.34000015258789,49.7400016784668,49.220001220703125,49.59000015258789,47.55522537231445,2169000,0.0154442880059031,0.9136647036561296,1674,78.0,43.0,130.0,184.0,237.0,238.0,41.0,14.0,9.0,797.0,7.0,321.0,1550.0,64.0260013933042,53.2473004815036,71.0891566995334,57.3530190179394,87.7973246201202,76.3772326854301,735858
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.106376,9.157993891603974,49.34000015258789,49.7400016784668,49.220001220703125,49.59000015258789,47.55522537231445,2169000,0.0154442880059031,0.9136647036561296,1674,78.0,43.0,130.0,184.0,237.0,238.0,41.0,14.0,9.0,797.0,7.0,321.0,1550.0,64.0260013933042,53.2473004815036,71.0891566995334,57.3530190179394,87.7973246201202,76.3772326854301,735858
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097,9.167406774590996,49.810001373291016,49.86000061035156,49.290000915527344,49.529998779296875,47.497684478759766,3045500,-0.0012106816236179,0.9055090168605052,1673,70.0,38.0,133.0,185.0,145.0,207.0,57.0,13.0,14.0,746.0,3.0,302.0,1398.0,64.0603248375083,50.5319049002456,71.0727311693769,56.0994265484497,87.7574435478037,76.1915929828186,729202
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097,9.167406774590996,49.810001373291016,49.86000061035156,49.290000915527344,49.529998779296875,47.497684478759766,3045500,-0.0012106816236179,0.9055090168605052,1673,70.0,38.0,133.0,185.0,145.0,207.0,57.0,13.0,14.0,746.0,3.0,302.0,1398.0,64.0603248375083,50.5319049002456,71.0727311693769,56.0994265484497,87.7574435478037,76.1915929828186,729202
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.5385,9.270269222388055,49.189998626708984,49.51499938964844,48.90999984741211,49.040000915527344,47.02779006958008,3122100,-0.0099422116574663,0.8147174832704396,1677,94.0,39.0,165.0,189.0,154.0,337.0,60.0,24.0,11.0,997.0,10.0,405.0,1670.0,64.3111738352701,66.2962816535711,71.3224979572646,61.4265303890965,88.0785438867138,76.4671637411511,799876
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.5385,9.270269222388055,49.189998626708984,49.51499938964844,48.90999984741211,49.040000915527344,47.02779006958008,3122100,-0.0099422116574663,0.8147174832704396,1677,94.0,39.0,165.0,189.0,154.0,337.0,60.0,24.0,11.0,997.0,10.0,405.0,1670.0,64.3111738352701,66.2962816535711,71.3224979572646,61.4265303890965,88.0785438867138,76.4671637411511,799876
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.72363,9.267312212856924,49.52000045776367,50.08000183105469,49.45500183105469,49.9900016784668,47.93880844116211,1865900,0.0191867087045825,0.8303702552155847,1675,92.0,44.0,176.0,162.0,148.0,279.0,45.0,11.0,7.0,920.0,11.0,379.0,1510.0,64.37902564282,64.5438285067034,71.3329844887182,55.5859720340249,86.5220075994582,76.4023380543913,747323
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.72363,9.267312212856924,49.52000045776367,50.08000183105469,49.45500183105469,49.9900016784668,47.93880844116211,1865900,0.0191867087045825,0.8303702552155847,1675,92.0,44.0,176.0,162.0,148.0,279.0,45.0,11.0,7.0,920.0,11.0,379.0,1510.0,64.37902564282,64.5438285067034,71.3329844887182,55.5859720340249,86.5220075994582,76.4023380543913,747323
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.624634,9.266121281937597,50.47999954223633,50.89500045776367,50.38999938964844,50.84000015258789,48.75393295288086,3624600,0.0168604303210591,0.856977038133241,1671,91.0,37.0,134.0,177.0,141.0,242.0,56.0,11.0,11.0,918.0,8.0,346.0,1439.0,58.3154426057755,43.8361737870746,71.2189035806966,53.0927313797834,86.390503734116,76.3477174825249,736083
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.624634,9.266121281937597,50.47999954223633,50.89500045776367,50.38999938964844,50.84000015258789,48.75393295288086,3624600,0.0168604303210591,0.856977038133241,1671,91.0,37.0,134.0,177.0,141.0,242.0,56.0,11.0,11.0,918.0,8.0,346.0,1439.0,58.3154426057755,43.8361737870746,71.2189035806966,53.0927313797834,86.390503734116,76.3477174825249,736083
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994,9.240975294022183,50.849998474121094,50.93000030517578,50.63999938964844,50.72999954223633,48.64844512939453,3445400,-0.0021660067675202,0.8198281052398831,1669,107.0,31.0,141.0,175.0,145.0,332.0,56.0,21.0,10.0,951.0,9.0,365.0,1547.0,57.8797074797535,43.4268202852701,70.4423564531442,53.094944613413,86.4298685410453,76.3245586056582,789909
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994,9.240975294022183,50.849998474121094,50.93000030517578,50.63999938964844,50.72999954223633,48.64844512939453,3445400,-0.0021660067675202,0.8198281052398831,1669,107.0,31.0,141.0,175.0,145.0,332.0,56.0,21.0,10.0,951.0,9.0,365.0,1547.0,57.8797074797535,43.4268202852701,70.4423564531442,53.094944613413,86.4298685410453,76.3245586056582,789909
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.762744,9.24062221373252,51.0,51.20000076293945,50.61000061035156,50.88999938964844,48.80188751220703,6421800,0.0031489860521265,0.8085153880686958,1669,79.0,34.0,142.0,148.0,121.0,196.0,32.0,14.0,13.0,735.0,5.0,297.0,1319.0,57.5074223514909,51.0213947995945,70.4298615279416,52.8193956858387,86.4253990960832,76.5048938683238,765860
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.762744,9.24062221373252,51.0,51.20000076293945,50.61000061035156,50.88999938964844,48.80188751220703,6421800,0.0031489860521265,0.8085153880686958,1669,79.0,34.0,142.0,148.0,121.0,196.0,32.0,14.0,13.0,735.0,5.0,297.0,1319.0,57.5074223514909,51.0213947995945,70.4298615279416,52.8193956858387,86.4253990960832,76.5048938683238,765860
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.921411,9.219894584780995,50.70000076293945,51.09000015258789,50.6349983215332,50.959999084472656,48.869014739990234,3638500,0.0013745646911051,0.7973012406454536,1670,98.0,48.0,140.0,144.0,125.0,234.0,62.0,11.0,13.0,852.0,9.0,343.0,1454.0,57.043058906633,32.0385841312713,70.4243814290558,52.5599186523111,86.270923626081,76.5283228829858,807312
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.921411,9.219894584780995,50.70000076293945,51.09000015258789,50.6349983215332,50.959999084472656,48.869014739990234,3638500,0.0013745646911051,0.7973012406454536,1670,98.0,48.0,140.0,144.0,125.0,234.0,62.0,11.0,13.0,852.0,9.0,343.0,1454.0,57.043058906633,32.0385841312713,70.4243814290558,52.5599186523111,86.270923626081,76.5283228829858,807312
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.348493,9.225668296825123,51.0,51.310001373291016,50.95000076293945,51.22999954223633,49.1279296875,6274100,0.0052842957173493,0.7787581740428128,1672,89.0,39.0,165.0,175.0,164.0,187.0,34.0,11.0,17.0,724.0,7.0,284.0,1479.0,56.5564586283342,30.993180864691,70.4483114638013,52.1667535654029,86.2247341463257,76.5747695169,795962
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.348493,9.225668296825123,51.0,51.310001373291016,50.95000076293945,51.22999954223633,49.1279296875,6274100,0.0052842957173493,0.7787581740428128,1672,89.0,39.0,165.0,175.0,164.0,187.0,34.0,11.0,17.0,724.0,7.0,284.0,1479.0,56.5564586283342,30.993180864691,70.4483114638013,52.1667535654029,86.2247341463257,76.5747695169,795962
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.046686,9.251514944333566,51.540000915527344,51.650001525878906,51.31100082397461,51.380001068115234,49.27177429199219,4014500,0.0029237234546286,0.6324439386472203,1671,88.0,51.0,148.0,168.0,131.0,210.0,44.0,10.0,10.0,819.0,1.0,364.0,1369.0,56.9298555848124,34.1400730691297,70.4601431831833,43.2092401630613,86.1717091844451,76.5704238303317,749283
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.046686,9.251514944333566,51.540000915527344,51.650001525878906,51.31100082397461,51.380001068115234,49.27177429199219,4014500,0.0029237234546286,0.6324439386472203,1671,88.0,51.0,148.0,168.0,131.0,210.0,44.0,10.0,10.0,819.0,1.0,364.0,1369.0,56.9298555848124,34.1400730691297,70.4601431831833,43.2092401630613,86.1717091844451,76.5704238303317,749283
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.417422,9.246542109528171,51.380001068115234,51.5,51.18000030517578,51.290000915527344,49.18547439575195,3569400,-0.001753193219085,0.6324822542334143,1673,91.0,38.0,145.0,132.0,115.0,186.0,58.0,11.0,12.0,705.0,8.0,301.0,1323.0,56.5774941429674,33.3713162675205,70.437640240295,43.1421175203477,86.1639578336772,76.5888766383182,761736
