Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,consumer_Open,consumer_High,consumer_Low,consumer_Close,consumer_Adj Close,consumer_Volume,consumer_log_return,consumer_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2018-01-18,11199.0,12146.0,10693.0,11247.57,22195.26202,9.327907384301206,57.54999923706055,57.650001525878906,57.290000915527344,57.38999938964844,48.49654006958008,12423300,-0.0029578443924771,0.2085759705503963,1671,315.0,104.0,506.0,630.0,471.0,693.0,246.0,50.0,32.0,3239.0,20.0,1556.0,4909.0,151.970665190636,173.682153538119,96.8856385998039,146.518251764864,127.624744906777,111.958915443018,1053517
2018-01-19,11290.9,12050.39,11025.18,11552.0,13203.25568,9.354613861132608,57.599998474121094,58.09000015258789,57.540000915527344,58.029998779296875,49.0373649597168,9962800,0.0110900356816756,0.2505778320975129,1679,296.0,98.0,464.0,581.0,372.0,543.0,228.0,42.0,35.0,2921.0,19.0,1433.0,4153.0,152.133285889958,172.877578079133,96.9232830702471,139.594808801029,127.501236505715,111.934819011558,1027739
2018-01-22,11558.87,11910.78,10028.41,10808.99,17067.72926,9.288133474260812,58.0,58.470001220703125,57.970001220703125,58.470001220703125,49.40918731689453,7871600,0.0075537258982141,0.2671273788923763,1681,279.0,104.0,449.0,521.0,551.0,586.0,187.0,32.0,38.0,2833.0,21.0,1346.0,4542.0,145.193048310013,190.051210526874,97.9279280420304,146.835135132274,129.943977381928,111.475925772692,944978
2018-01-23,10810.0,11409.87,9927.54,10851.82,17250.17615,9.292088086836984,58.20000076293945,58.439998626708984,58.0099983215332,58.279998779296875,49.248626708984375,10908900,-0.0032548626834909,0.2701115007076974,1681,315.0,114.0,446.0,563.0,500.0,672.0,210.0,63.0,48.0,3009.0,20.0,1503.0,4550.0,141.294895929174,174.777217857867,98.2583915254746,150.836918377589,130.888854232511,111.994241743291,900239
2018-01-24,10848.99,11500.0,10488.13,11400.96,11646.7906,9.341452841363395,58.43000030517578,58.470001220703125,58.119998931884766,58.400001525878906,49.35003662109375,16603500,0.0020569555807297,0.27061726333431,1681,265.0,114.0,394.0,512.0,321.0,566.0,187.0,34.0,28.0,2708.0,18.0,1273.0,4081.0,139.230203038899,145.361080270736,98.3174450977137,152.665551648928,130.805736876024,112.106790109432,944565
2018-01-25,11400.98,11741.82,10868.57,11155.54,10212.92183,9.319691514480263,58.5,58.7400016784668,58.130001068115234,58.43000030517578,49.37538146972656,12144600,0.0005135458270304,0.2691614121801335,1675,292.0,94.0,396.0,582.0,331.0,517.0,202.0,52.0,27.0,2754.0,23.0,1373.0,3960.0,139.327146469782,126.669334000551,98.3617729989832,153.536345955684,130.801737936039,111.800266769892,841497
2018-01-26,11140.01,11635.0,10263.32,11092.95,15074.66641,9.314065050381526,58.31999969482422,58.72999954223633,58.2400016784668,58.709999084472656,49.61199188232422,6342700,0.0047805926927582,0.2758102459301251,1673,300.0,95.0,378.0,484.0,381.0,563.0,154.0,51.0,28.0,2673.0,14.0,1358.0,3973.0,135.50430103728,126.422843653618,98.4389619917753,152.413708026208,130.739301204066,111.565246566583,807944
2018-01-29,11685.58,11820.01,10991.0,11162.62,9996.356898,9.320325975406924,58.810001373291016,58.95000076293945,58.439998626708984,58.47999954223633,49.41763687133789,10760800,-0.0039252468682065,0.2795010366422301,1681,263.0,88.0,335.0,436.0,302.0,385.0,153.0,40.0,35.0,2331.0,22.0,1298.0,3722.0,130.962456716142,87.9144756089881,98.6092724663799,151.270684305995,130.941523529912,111.455725575159,778138
2018-01-30,11162.62,11222.36,9731.2,9971.0,21082.19253,9.207436158828791,58.08000183105469,58.58000183105469,57.939998626708984,58.09000015258789,49.088077545166016,10898100,-0.0066912729826356,0.2919316798218256,1685,298.0,140.0,352.0,598.0,520.0,572.0,180.0,52.0,34.0,2925.0,21.0,1434.0,4839.0,129.411707580662,81.2936482494305,98.8504422577207,137.26927977721,131.382130422425,111.824136279042,838805
2018-01-31,9971.0,10324.0,9514.96,10149.0,12743.50947,9.225130457448818,58.13999938964844,58.290000915527344,57.59000015258789,57.81999969482422,48.85991668701172,13757000,-0.0046588033210221,0.2874434466626501,1684,307.0,87.0,350.0,491.0,506.0,537.0,175.0,42.0,30.0,2861.0,24.0,1426.0,4598.0,129.682047802873,87.9237892393839,99.1398542144029,121.300223661688,132.211493994608,112.318686540543,676270
2018-02-01,10148.99,10187.56,8455.0,8998.99,26356.58884,9.104867627798749,57.599998474121094,57.900001525878906,57.43000030517578,57.56999969482422,48.64864730834961,14094500,-0.0043331379234023,0.2925487193395552,1683,376.0,149.0,544.0,673.0,782.0,763.0,219.0,52.0,64.0,3451.0,33.0,1705.0,6065.0,130.979911947631,91.2791470950739,99.4205016855159,112.412787344508,132.930409118987,112.775025441812,842398
2018-02-02,9010.87,9096.79,7625.25,8838.83,44406.01983,9.08690979393109,57.290000915527344,57.439998626708984,56.43000030517578,56.470001220703125,47.71912384033203,15569100,-0.0192920480851785,0.3786870440768122,1680,402.0,181.0,512.0,637.0,939.0,888.0,213.0,59.0,35.0,3404.0,33.0,1618.0,6242.0,134.490598696784,113.41930535588,100.211126559437,123.361897443616,134.523238746466,114.075975054274,854253
2018-02-05,8190.78,8335.56,6600.0,6874.27,46544.4288,8.835540735078903,56.22999954223633,56.56999969482422,54.38999938964844,54.41999816894531,45.986793518066406,39487500,-0.0369778455932117,0.5978386821277971,1672,391.0,165.0,487.0,623.0,990.0,891.0,188.0,64.0,33.0,3178.0,23.0,1508.0,5901.0,137.381020172884,143.515728879378,101.784579479321,130.804041691756,138.649309735079,115.818282343184,903239
2018-02-06,6878.65,8150.0,5920.72,7737.37,70961.36966,8.953817115559302,53.529998779296875,55.130001068115234,53.2400016784668,55.02000045776367,46.49381637573242,38881700,0.010965064108003,0.6128144010257114,1676,353.0,172.0,451.0,679.0,966.0,1057.0,240.0,66.0,37.0,3719.0,35.0,1705.0,5871.0,144.672399084021,175.904840734156,103.336556682367,149.462177133836,142.759900198948,118.337167230831,999110
2018-02-07,7737.26,8649.0,7213.8,7588.01,32640.89254,8.934324648924358,54.900001525878906,55.79999923706055,54.720001220703125,54.779998779296875,46.29100036621094,17526900,-0.0043716222651841,0.6150310385557303,1678,274.0,95.0,340.0,497.0,456.0,834.0,162.0,46.0,24.0,2909.0,23.0,1276.0,4244.0,158.303236835647,230.432706528987,104.56321738481,175.410948940259,146.419917801081,120.430750629278,814500
2018-02-08,7588.01,8644.36,7565.5,8259.76,22746.39118,9.019150810402826,54.90999984741211,55.02000045776367,53.58000183105469,53.599998474121094,45.29386520385742,32928400,-0.0217761019423292,0.670593515101573,1682,263.0,101.0,377.0,492.0,388.0,616.0,174.0,47.0,34.0,2807.0,29.0,1303.0,4222.0,158.78461112756,232.304711185529,104.652243427562,176.490595671937,146.528027282586,120.49619465672,746341
2018-02-09,8259.42,8779.62,7753.32,8693.98,18418.11709,9.070386111109007,54.0099983215332,54.099998474121094,52.65999984741211,53.709999084472656,45.386810302734375,34912000,0.0020501472627501,0.6708551101010471,1683,243.0,73.0,305.0,438.0,379.0,592.0,162.0,35.0,27.0,2500.0,16.0,1169.0,3657.0,159.153130998588,219.607339786916,104.549352114811,177.238440845593,146.514753894168,120.498794209025,775346
2018-02-12,8077.25,8995.0,8067.0,8899.0,15071.0403,9.093694189856862,54.02000045776367,54.52000045776367,53.88999938964844,54.2599983215332,45.85158920288086,21013600,0.0101880894253914,0.683012167520489,1683,242.0,75.0,277.0,390.0,323.0,608.0,112.0,31.0,23.0,2444.0,12.0,1153.0,3255.0,162.948454519571,195.28489820849,104.896078655122,185.036644639654,146.433992943623,121.045844367669,914734
2018-02-13,8891.2,8951.89,8360.13,8522.99,11374.52415,9.050522497225822,54.060001373291016,54.650001525878906,54.04999923706055,54.5099983215332,46.06284713745117,11994500,0.0045968639872757,0.6830311587307453,1684,213.0,93.0,285.0,369.0,282.0,520.0,122.0,37.0,38.0,2264.0,12.0,1069.0,3387.0,162.199611702102,139.826897263782,104.939577932027,184.189574588815,146.035129857622,120.775136410548,852822
2018-02-14,8504.57,9515.0,8504.57,9490.98,17468.73887,9.158097152868764,54.220001220703125,54.65999984741211,53.939998626708984,54.47999954223633,46.03750228881836,20370500,-0.0005504868454431,0.6679095526393635,1686,266.0,88.0,261.0,423.0,267.0,694.0,171.0,42.0,36.0,2581.0,17.0,1118.0,3446.0,163.582664919105,99.8717570066654,105.076126899704,184.478416344743,146.063303787825,120.89234260306,937579
2018-02-15,9490.98,10234.0,9350.0,10018.0,21036.33732,9.212138753917564,54.68000030517578,55.380001068115234,54.45000076293945,55.380001068115234,46.79802703857422,14788900,0.0163848835909972,0.6980942729305978,1702,244.0,91.0,264.0,465.0,292.0,732.0,178.0,28.0,26.0,2716.0,12.0,1251.0,3561.0,166.38400140691,106.612638634055,105.370690245679,185.997107496428,146.309419170692,121.162879307271,788513
2018-02-16,10011.3,10300.0,9707.51,10196.0,11857.64278,9.229750765496004,55.400001525878906,55.84000015258789,55.099998474121094,55.599998474121094,46.98393630981445,11591600,0.0039646367828343,0.6857881173657935,1698,220.0,61.0,251.0,394.0,234.0,529.0,166.0,31.0,27.0,2376.0,11.0,1107.0,3184.0,160.042149780033,104.465547455198,105.407063490491,174.868240445587,146.031780252526,120.998612386339,773217
2018-02-20,11159.12,11780.0,11080.37,11233.41,15880.90904,9.32664765257487,55.0,55.0,54.279998779296875,54.34000015258789,45.919189453125,16069800,-0.0229225670064483,0.7380150355238633,1689,214.0,82.0,288.0,459.0,395.0,690.0,135.0,38.0,30.0,2488.0,19.0,1126.0,3506.0,148.797373470962,75.2346011936613,105.849030705958,112.537693008132,146.715692044824,121.279075816893,714634
2018-02-21,11233.42,11275.74,10256.0,10449.4,19959.67716,9.254299839476635,54.41999816894531,54.58000183105469,53.66999816894531,53.689998626708984,45.36991500854492,15207400,-0.0120338679498979,0.7523130568645439,1689,257.0,78.0,290.0,383.0,448.0,539.0,125.0,38.0,14.0,2356.0,7.0,1181.0,3472.0,147.81384844083,99.298109814183,106.038445003139,99.9260565592975,147.333105946265,121.645583720673,705377
2018-02-22,10446.79,10935.0,9731.2,9843.34,20204.69095,9.194550363346975,53.79999923706055,54.22999954223633,53.72999954223633,53.83000183105469,45.488224029541016,10239200,0.0026042277320459,0.7525821696662368,1689,224.0,78.0,236.0,374.0,400.0,538.0,141.0,25.0,30.0,2389.0,13.0,1139.0,3365.0,146.92691151849,102.192754085113,106.216843040319,105.58665002154,147.797989149858,121.806783112557,713584
2018-02-23,9843.33,10405.3,9600.0,10166.1,16044.0393,9.226813934669073,53.939998626708984,54.36000061035156,53.75,54.349998474121094,45.92764663696289,10321100,0.0096136189037978,0.7622407208440144,1688,232.0,63.0,276.0,324.0,352.0,458.0,129.0,38.0,26.0,2223.0,9.0,1199.0,3245.0,145.708489591941,108.213469986695,106.362933517339,109.279542866396,148.22399047589,121.81578861307,739558
2018-02-26,9595.99,10461.97,9376.34,10324.7,16156.80506,9.242294361717036,54.439998626708984,54.72999954223633,54.290000915527344,54.689998626708984,46.21495056152344,10100400,0.0062362667560527,0.76390898917086,1684,202.0,67.0,255.0,371.0,269.0,512.0,141.0,23.0,19.0,2256.0,9.0,1080.0,2952.0,146.491886266572,103.550584998659,106.588213329826,103.317720726477,148.306338249622,122.24940794755,669611
2018-02-27,10329.99,10850.0,10150.0,10566.3,10408.47994,9.265424970279737,54.720001220703125,54.849998474121094,53.959999084472656,53.970001220703125,45.60652923583984,9832600,-0.0132524929994914,0.7803804398641081,1688,256.0,56.0,231.0,366.0,268.0,504.0,152.0,36.0,16.0,2522.0,15.0,1313.0,3110.0,147.817949352,105.177384407605,106.752180739427,105.629440616368,148.396376208181,122.567432707033,713393
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74906,9.241344730838874,54.290000915527344,54.31999969482422,53.40999984741211,53.40999984741211,45.13331604003906,13726400,-0.0104303677539672,0.7868655265018,1684,251.0,66.0,274.0,428.0,240.0,465.0,129.0,25.0,38.0,2458.0,9.0,1307.0,3322.0,147.709356382859,99.0181001225381,106.791718466839,103.729572384337,148.422968025727,122.619437480855,806090
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.665146,9.296805182959154,53.279998779296875,53.790000915527344,52.81999969482422,53.290000915527344,45.03190612792969,27808600,-0.0022492780059755,0.7851845422238665,1693,259.0,45.0,241.0,380.0,247.0,518.0,167.0,35.0,24.0,2679.0,12.0,1398.0,3240.0,148.629203070476,92.2958624461853,106.82642762711,97.4580859107189,147.699398690183,123.429049667121,819973
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.097901,9.308373205628824,53.09000015258789,53.83000183105469,52.970001220703125,53.7400016784668,45.412166595458984,25965400,0.0084089209316573,0.7904174758111816,1691,242.0,69.0,247.0,378.0,280.0,521.0,141.0,29.0,23.0,2415.0,13.0,1257.0,3209.0,141.830368264968,84.985367540717,106.856188863113,97.7569790771996,146.864657493043,123.371369538686,749016
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.676233,9.343054931083024,53.45000076293945,54.27000045776367,53.45000076293945,54.209999084472656,45.8093376159668,18859700,0.0087077419632692,0.7600723219176194,1690,264.0,43.0,262.0,364.0,285.0,543.0,106.0,23.0,31.0,2414.0,5.0,1278.0,3375.0,125.987608500461,60.1240883999977,106.879189565478,90.5379785623349,146.60306605031,123.018740519449,850558
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949,9.280217119396356,54.22999954223633,54.29999923706055,53.81999969482422,54.25,45.8431396484375,20784300,0.0007376160368548,0.600594763248796,1688,232.0,52.0,288.0,384.0,342.0,483.0,134.0,33.0,22.0,2375.0,13.0,1212.0,3360.0,108.70614375955,61.9690703876637,107.007226815635,88.2415082333296,145.84841728407,123.034706523938,836883
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51185,9.20160533235738,53.7400016784668,53.970001220703125,53.470001220703125,53.7599983215332,45.429073333740234,12592900,-0.0090733274271559,0.5955635122485946,1691,246.0,98.0,279.0,384.0,454.0,539.0,150.0,30.0,27.0,2444.0,15.0,1195.0,3523.0,97.4385908068518,74.3859092775529,107.182607130151,87.5846043737165,141.067639709522,123.392598645255,917543
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42747,9.136189937382484,53.790000915527344,54.27000045776367,53.70000076293945,54.25,45.8431396484375,10725100,0.0090733274271559,0.6039302789448548,1694,252.0,84.0,282.0,412.0,533.0,439.0,134.0,39.0,28.0,2368.0,25.0,1207.0,3826.0,100.24644609482,84.4733439708537,107.300379366039,89.9007243075774,140.042303014939,123.653869894927,915691
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684,9.130214327496898,54.400001525878906,54.61000061035156,54.20000076293945,54.599998474121094,46.13890075683594,11486800,0.00643086238379,0.5440713985430692,1701,316.0,128.0,329.0,484.0,706.0,618.0,140.0,45.0,36.0,2687.0,21.0,1349.0,4446.0,105.649165957293,90.9427936664147,107.67210614153,96.5950878683471,140.788123070577,124.185944293153,881619
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02058,9.11830731652922,54.619998931884766,54.90999984741211,54.400001525878906,54.5,46.05439376831055,10915700,-0.0018331531351605,0.5439484415472509,1701,257.0,68.0,249.0,369.0,363.0,466.0,124.0,37.0,25.0,2327.0,13.0,1336.0,3421.0,104.663757190998,117.450156979032,107.914855159941,104.277719425779,138.244244420564,124.939667767383,844766
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47535,9.120669461560649,54.66999816894531,54.77000045776367,54.369998931884766,54.459999084472656,46.02059173583984,12406100,-0.0007342312345901,0.5286649749773868,1692,235.0,60.0,256.0,353.0,404.0,456.0,101.0,28.0,26.0,2329.0,12.0,1258.0,3468.0,105.222805459464,117.347734773401,107.979889337791,99.0959977236712,138.235400463649,124.490802973372,764096
2018-03-14,9152.07,9356.14,7948.0,8196.69,21191.02314,9.01148569322372,54.59000015258789,54.599998474121094,53.79999923706055,53.90999984741211,45.55583190917969,13519000,-0.0101504838014498,0.540822784641716,1699,280.0,87.0,304.0,379.0,528.0,513.0,130.0,42.0,27.0,2541.0,13.0,1327.0,4040.0,105.313291035767,118.071437034839,108.161999982708,100.839812902552,138.556890480965,123.993752364616,574881
2018-03-15,8195.99,8425.0,7682.0,8265.05,18387.61139,9.019791059843602,53.84000015258789,54.08000183105469,53.380001068115234,53.529998779296875,45.23472213745117,9280100,-0.0070737650319623,0.5480741112272082,1700,292.0,103.0,297.0,489.0,620.0,586.0,137.0,65.0,28.0,2731.0,16.0,1368.0,4279.0,105.9032024407,126.292180225053,108.632853493453,108.243345368149,139.206543634743,123.209787558891,617134
2018-03-16,8265.05,8613.06,7914.08,8258.54,16498.62434,9.019003095443995,53.22999954223633,53.560001373291016,53.20000076293945,53.25,45.250858306884766,9629100,-0.0052444170116614,0.5119866622660985,1703,272.0,80.0,220.0,377.0,461.0,567.0,120.0,37.0,24.0,2437.0,16.0,1276.0,3689.0,105.720190459964,118.16432635118,108.593807632861,107.115214527474,138.797160771517,122.03155091443,593929
2018-03-19,8205.55,8718.74,8114.17,8596.93,19396.08836,9.059160441766048,53.209999084472656,53.310001373291016,52.540000915527344,52.72999954223633,44.8089714050293,10714700,-0.0098132597284319,0.5243314757593304,1691,253.0,69.0,250.0,383.0,392.0,645.0,146.0,28.0,21.0,2514.0,13.0,1186.0,3677.0,108.716391316723,119.383687070274,108.128270904362,118.802589404783,139.795167514845,122.396694193339,582453
2018-03-20,8596.79,9051.0,8313.01,8904.02,13454.82226,9.09425813913435,52.810001373291016,53.02000045776367,52.40999984741211,52.58000183105469,44.68150329589844,9888200,-0.0028486907352012,0.4390812432784998,1692,251.0,55.0,299.0,342.0,406.0,602.0,121.0,21.0,23.0,2543.0,5.0,1283.0,3582.0,106.945211524918,122.469011287262,108.146729030499,121.161556029372,139.047973535515,122.469211163339,568358
2018-03-21,8904.02,9188.1,8754.83,8893.79,12100.99713,9.093108559368456,52.290000915527344,52.5,51.81999969482422,51.93000030517578,44.129154205322266,17028500,-0.0124391903929979,0.4408709049275891,1686,265.0,61.0,243.0,326.0,311.0,560.0,108.0,21.0,23.0,2598.0,8.0,1518.0,3337.0,106.787021853606,121.378944757245,108.150044741673,122.532682971634,139.169591899332,122.402360840941,573430
2018-03-22,8892.18,9099.59,8503.52,8704.67,12587.63392,9.071614942236156,51.779998779296875,52.189998626708984,51.459999084472656,51.5,43.76374435424805,15584100,-0.0083148560632131,0.4519586347298056,1682,244.0,47.0,258.0,297.0,300.0,401.0,113.0,16.0,30.0,2426.0,10.0,1453.0,3321.0,105.513207274981,99.1573305432084,108.026804586949,118.945818990471,134.862167609622,122.253192557841,595109
2018-03-23,8708.52,8920.79,8265.0,8920.79,13749.78486,9.096139786674827,51.68000030517578,51.88999938964844,50.810001373291016,50.86000061035156,43.21989440917969,15936400,-0.0125050356750961,0.4630550550934337,1681,280.0,56.0,197.0,329.0,325.0,448.0,124.0,23.0,20.0,2310.0,5.0,1397.0,3344.0,104.610729849592,103.168923165469,108.036056973747,111.75460659683,132.867344727437,122.324199629063,624132
2018-03-26,8451.12,8500.0,7831.15,8149.66,17693.41534,9.005731487573286,51.2400016784668,51.63999938964844,51.08000183105469,51.59000015258789,43.8402214050293,12374700,0.0142510862196671,0.4903965361722497,1673,271.0,75.0,267.0,343.0,476.0,588.0,121.0,27.0,19.0,2406.0,16.0,1331.0,3554.0,103.431128257619,78.7162377927407,107.765702728922,102.209830526136,130.699659572253,122.52461529061,584451
2018-03-27,8152.26,8211.62,7742.11,7791.7,12385.25028,8.960814343554494,51.68000030517578,52.099998474121094,51.33000183105469,51.560001373291016,43.81472396850586,17326800,-0.000581653508461,0.4611503904541198,1679,242.0,98.0,250.0,340.0,493.0,553.0,110.0,37.0,16.0,2446.0,13.0,1235.0,3676.0,100.660664127046,76.6249807672224,107.817579614974,102.194284302208,130.197261680764,122.583606582758,602492
