Date,Open,High,Low,Close,Adj Close,Volume
2017-11-22,94.33999633789062,94.58000183105469,94.27999877929688,94.38999938964844,88.36256408691406,3197300
2017-11-24,94.61000061035156,94.66999816894531,94.4800033569336,94.62999725341797,88.58721923828125,1736200
2017-11-27,94.87999725341797,95.08999633789062,94.52999877929688,94.69999694824219,88.65275573730469,3924100
2017-11-28,94.8499984741211,95.75,94.7300033569336,95.75,89.63570404052734,5804700
2017-11-29,95.83000183105469,96.41999816894531,95.68000030517578,96.16000366210938,90.01951599121094,6346700
2017-11-30,96.31999969482422,97.05000305175781,96.08999633789062,96.6500015258789,90.4782485961914,7481700
2017-12-01,96.55000305175781,96.91999816894531,95.25,96.61000061035156,90.44082641601562,11780100
2017-12-04,97.58999633789062,98.37000274658203,97.55000305175781,97.7300033569336,91.48925018310547,6772900
2017-12-05,97.69999694824219,97.93000030517578,97.13999938964844,97.16999816894531,90.96503448486328,7484200
2017-12-06,97.04000091552734,97.2300033569336,96.4800033569336,96.54000091552734,90.3752670288086,5718000
2017-12-07,96.79000091552734,96.97000122070312,96.33000183105469,96.79000091552734,90.60929870605469,3951400
2017-12-08,97.05999755859375,97.44000244140625,96.81999969482422,97.25,91.03992462158203,5793400
2017-12-11,97.33000183105469,97.48999786376953,97.12999725341797,97.45999908447266,91.23650360107422,3346400
2017-12-12,97.7300033569336,97.80999755859375,97.47000122070312,97.5,91.27395629882812,2759000
2017-12-13,97.69999694824219,97.80999755859375,97.44000244140625,97.58000183105469,91.34884643554688,3452900
2017-12-14,97.69000244140625,98.16999816894531,97.61000061035156,97.87999725341797,91.62968444824219,4247300
2017-12-15,98.0,98.2300033569336,97.73999786376953,97.97000122070312,92.02607727050781,6732100
2017-12-18,98.58999633789062,99.01000213623047,98.47000122070312,98.8499984741211,92.85269927978516,6008300
2017-12-19,98.95999908447266,99.08000183105469,98.55000305175781,98.72000122070312,92.73058319091797,5984700
2017-12-20,99.05999755859375,99.12999725341797,98.48999786376953,98.52999877929688,92.55209350585938,2464500
2017-12-21,98.66000366210938,99.38999938964844,98.58000183105469,99.16999816894531,93.1532974243164,2359900
2017-12-22,99.04000091552734,99.04000091552734,98.79000091552734,98.9800033569336,92.97482299804688,3221900
2017-12-26,98.86000061035156,99.30999755859375,98.86000061035156,99.19999694824219,93.18146514892578,1498000
2017-12-27,99.37999725341797,99.38999938964844,98.91000366210938,99.0,92.99356842041016,1866900
2017-12-28,99.3499984741211,99.3499984741211,99.05999755859375,99.2699966430664,93.24720001220703,4195800
2017-12-29,99.30000305175781,99.43000030517578,98.62000274658203,98.69000244140625,92.7024154663086,2630600
2018-01-02,99.11000061035156,100.19000244140625,99.11000061035156,100.19000244140625,94.11140441894531,4895600
2018-01-03,100.29000091552734,100.7300033569336,100.2699966430664,100.6500015258789,94.54348754882812,5319000
2018-01-04,101.04000091552734,101.11000061035156,100.45999908447266,100.9800033569336,94.85347747802734,3457400
2018-01-05,101.43000030517578,101.83000183105469,101.19999694824219,101.77999877929688,95.60491943359375,4294400
2018-01-08,101.83000183105469,102.06999969482422,101.69999694824219,101.9000015258789,95.7176513671875,2670000
2018-01-09,102.19999694824219,102.33999633789062,101.76000213623047,102.0999984741211,95.90550994873047,3160900
2018-01-10,101.7300033569336,102.16999816894531,101.48999786376953,102.02999877929688,95.83976745605469,2838900
2018-01-11,102.27999877929688,103.69999694824219,102.18000030517578,103.69000244140625,97.3990478515625,3622700
2018-01-12,103.88999938964844,105.06999969482422,103.76000213623047,105.02999877929688,98.65776062011719,4037800
2018-01-16,105.55999755859375,106.0199966430664,104.01000213623047,104.27999877929688,97.95323944091797,9251600
2018-01-17,104.7699966430664,104.98999786376953,104.12000274658203,104.77999877929688,98.42292022705078,6656100
2018-01-18,104.73999786376953,104.91999816894531,104.41999816894531,104.69000244140625,98.33838653564453,3292300
2018-01-19,105.19000244140625,105.61000061035156,104.87000274658203,105.5999984741211,99.19318389892578,3760400
2018-01-22,105.58999633789062,106.7699966430664,105.5,106.7699966430664,100.29219055175781,7752300
2018-01-23,107.33999633789062,107.80000305175781,107.12999725341797,107.66999816894531,101.13758087158203,4154900
2018-01-24,108.1500015258789,108.76000213623047,107.16000366210938,108.12999725341797,101.56969451904297,6463800
2018-01-25,108.58999633789062,108.66999816894531,107.47000122070312,107.94000244140625,101.39120483398438,5070800
2018-01-26,108.18000030517578,109.0,107.91000366210938,109.0,102.38690948486328,3916300
2018-01-29,108.88999938964844,109.33999633789062,108.45999908447266,108.69999694824219,102.1050796508789,6355200
2018-01-30,107.88999938964844,108.58000183105469,107.54000091552734,108.16000366210938,101.59785461425781,5284100
2018-01-31,108.66000366210938,109.04000091552734,107.58000183105469,107.80999755859375,101.2690658569336,9451100
2018-02-01,107.13999938964844,107.97000122070312,106.5199966430664,106.61000061035156,100.1418685913086,9353400
2018-02-02,107.06999969482422,107.98999786376953,105.36000061035156,105.58999633789062,99.18376159667969,10690700
2018-02-05,104.70999908447266,106.2300033569336,101.0999984741211,102.02999877929688,95.83976745605469,23046500
2018-02-06,100.0,104.8499984741211,99.73999786376953,104.63999938964844,98.2914047241211,22332500
2018-02-07,104.72000122070312,106.19000244140625,104.29000091552734,104.31999969482422,97.99083709716797,13137000
2018-02-08,104.45999908447266,104.7300033569336,100.08000183105469,100.16000366210938,94.0832290649414,15742000
2018-02-09,101.13999938964844,101.66999816894531,97.0999984741211,100.83000183105469,94.71257019042969,21397600
2018-02-12,101.79000091552734,102.7699966430664,100.75,102.19999694824219,95.99945068359375,12559500
2018-02-13,101.79000091552734,102.97000122070312,101.62000274658203,102.7300033569336,96.4972915649414,5150800
2018-02-14,102.23999786376953,104.56999969482422,102.16000366210938,104.37000274658203,98.03780364990234,6731300
2018-02-15,105.0,105.30000305175781,103.87000274658203,105.30000305175781,98.91138458251953,5590800
2018-02-16,104.97000122070312,105.62999725341797,104.55999755859375,104.79000091552734,98.43231964111328,4748600
2018-02-20,104.51000213623047,105.5999984741211,104.05999755859375,104.47000122070312,98.13174438476562,5875700
2018-02-21,104.94000244140625,106.01000213623047,104.31999969482422,104.31999969482422,97.99083709716797,4953100
2018-02-22,104.83000183105469,105.25,104.13999938964844,104.44999694824219,98.1129379272461,4443800
2018-02-23,105.05000305175781,105.91000366210938,104.55999755859375,105.91000366210938,99.48435974121094,2993000
2018-02-26,106.30999755859375,106.80000305175781,106.05000305175781,106.80000305175781,100.32038116455078,3898400
2018-02-27,106.9000015258789,106.9000015258789,104.5199966430664,104.54000091552734,98.19749450683594,6284600
2018-02-28,105.0999984741211,105.54000091552734,104.05000305175781,104.06999969482422,97.75599670410156,6049400
2018-03-01,104.18000030517578,104.68000030517578,101.91999816894531,102.94999694824219,96.70391845703125,9530300
2018-03-02,101.80999755859375,103.2300033569336,101.29000091552734,103.05000305175781,96.79788970947266,7265400
2018-03-05,102.66999816894531,104.5,102.41999816894531,104.27999877929688,97.95323944091797,4994000
2018-03-06,104.76000213623047,105.05000305175781,104.06999969482422,105.0,98.62958526611328,7575900
2018-03-07,103.95999908447266,104.54000091552734,103.44000244140625,104.29000091552734,97.962646484375,5263700
2018-03-08,104.69000244140625,104.80000305175781,104.30000305175781,104.62000274658203,98.27264404296875,4036500
2018-03-09,105.33000183105469,106.2699966430664,105.04000091552734,106.23999786376953,99.79434967041016,3624700
2018-03-12,106.58999633789062,107.02999877929688,106.33999633789062,106.58999633789062,100.12310028076172,4256600
2018-03-13,107.18000030517578,107.4000015258789,105.66999816894531,105.83999633789062,99.41860961914062,5662900
2018-03-14,106.38999938964844,106.52999877929688,105.44000244140625,105.70999908447266,99.2965087890625,5122700
2018-03-15,105.91999816894531,106.1500015258789,105.41999816894531,105.5999984741211,99.19318389892578,3839800
2018-03-16,105.31999969482422,105.87000274658203,105.16999816894531,105.18000030517578,99.08952331542969,3346800
2018-03-19,104.79000091552734,104.83000183105469,103.11000061035156,103.87000274658203,97.85540771484375,5727400
2018-03-20,104.05999755859375,104.63999938964844,104.01000213623047,104.48999786376953,98.43949127197266,3706700
2018-03-21,104.62000274658203,105.19999694824219,104.08999633789062,104.41000366210938,98.3641357421875,5269700
2018-03-22,103.5999984741211,103.86000061035156,102.13999938964844,102.19000244140625,96.27267456054688,6906800
2018-03-23,102.4800033569336,102.75,100.1500015258789,100.18000030517578,94.37906646728516,8944600
2018-03-26,101.80000305175781,103.23999786376953,100.80999755859375,103.13999938964844,97.16767120361328,7280300
2018-03-27,103.55999755859375,103.77999877929688,100.47000122070312,101.12000274658203,95.26465606689453,6256300
2018-03-28,100.54000091552734,101.20999908447266,99.18000030517578,99.88999938964844,94.10585021972656,12974400
2018-03-29,100.0,101.79000091552734,99.27999877929688,101.29000091552734,95.4248046875,7642500
2018-04-02,100.68000030517578,100.81999969482422,97.4800033569336,98.43000030517578,92.73040008544922,11888300
2018-04-03,99.01000213623047,100.22000122070312,98.26000213623047,99.68000030517578,93.90802001953125,7307900
2018-04-04,98.16999816894531,101.70999908447266,98.06999969482422,101.51000213623047,95.63204956054688,7442800
2018-04-05,102.37000274658203,103.19999694824219,101.80000305175781,102.87000274658203,96.91329956054688,4231500
2018-04-06,101.87999725341797,102.79000091552734,100.02999877929688,100.68000030517578,94.85010528564453,8764900
2018-04-09,101.38999938964844,101.9800033569336,100.33999633789062,100.44000244140625,94.6240234375,4260100
2018-04-10,101.7300033569336,101.93000030517578,100.75,101.66000366210938,95.77338409423828,6412200
2018-04-11,101.23999786376953,102.2699966430664,101.0,101.3499984741211,95.48131561279297,4790100
2018-04-12,101.97000122070312,102.37999725341797,101.43000030517578,101.79000091552734,95.89584350585938,3057400
2018-04-13,102.33000183105469,102.51000213623047,100.8499984741211,101.22000122070312,95.35884094238281,4434200
2018-04-16,101.8499984741211,102.37000274658203,101.38999938964844,101.9800033569336,96.0748519897461,4240500
2018-04-17,102.97000122070312,104.08000183105469,102.97000122070312,103.87999725341797,97.86481475830078,4075500
2018-04-18,104.23999786376953,104.87000274658203,104.1500015258789,104.37000274658203,98.32646179199219,3298300
2018-04-19,104.38999938964844,104.62999725341797,103.54000091552734,104.04000091552734,98.01555633544922,8064500
2018-04-20,104.12999725341797,104.2699966430664,102.55999755859375,102.9800033569336,97.01693725585938,6255100
2018-04-23,103.16000366210938,103.87000274658203,102.58000183105469,103.19999694824219,97.22419738769531,7041000
2018-04-24,103.77999877929688,103.98999786376953,101.02999877929688,101.56999969482422,95.6885757446289,6702000
2018-04-25,101.37999725341797,102.23999786376953,100.5199966430664,101.98999786376953,96.08427429199219,9397300
2018-04-26,102.5999984741211,103.83999633789062,102.38999938964844,103.63999938964844,97.63872528076172,6484700
2018-04-27,105.01000213623047,105.25,103.86000061035156,104.11000061035156,98.08151245117188,4425600
2018-04-30,104.58999633789062,105.12999725341797,103.69000244140625,103.69999694824219,97.69525146484375,5003100
2018-05-01,103.36000061035156,103.88999938964844,102.55000305175781,103.83999633789062,97.82711029052734,5605400
2018-05-02,103.55000305175781,104.08000183105469,103.0199966430664,103.12999725341797,97.15824890136719,4776700
2018-05-03,102.69000244140625,102.94000244140625,101.36000061035156,102.66999816894531,96.72488403320312,7007700
2018-05-04,102.19999694824219,104.2699966430664,102.06999969482422,104.0199966430664,97.99671173095703,3989600
2018-05-07,104.55999755859375,104.66999816894531,103.98999786376953,104.37000274658203,98.32646179199219,3450000
2018-05-08,104.0999984741211,104.33999633789062,103.37000274658203,103.93000030517578,97.91192626953125,6097400
2018-05-09,104.08999633789062,104.36000061035156,103.44000244140625,104.29000091552734,98.25109100341797,4024800
2018-05-10,104.2699966430664,104.7699966430664,104.12999725341797,104.66999816894531,98.60908508300781,2930800
2018-05-11,104.68000030517578,105.0199966430664,104.54000091552734,104.88999938964844,98.81632995605469,4424100
2018-05-14,105.05000305175781,105.43000030517578,104.94000244140625,105.08999633789062,99.00475311279297,3324900
2018-05-15,104.52999877929688,104.66999816894531,103.98999786376953,104.4800033569336,98.43008422851562,4558000
2018-05-16,104.61000061035156,105.56999969482422,104.61000061035156,105.3499984741211,99.24970245361328,3239200
2018-05-17,105.12000274658203,105.75,104.73999786376953,105.0,98.91998291015625,6364500
2018-05-18,104.83999633789062,105.16999816894531,104.63999938964844,104.87000274658203,98.79750061035156,4108900
2018-05-21,105.37000274658203,105.72000122070312,105.0999984741211,105.44999694824219,99.34392547607422,8747300
2018-05-22,105.83000183105469,106.06999969482422,104.91000366210938,104.9800033569336,98.901123046875,2995100
2018-05-23,104.5999984741211,105.75,104.47000122070312,105.73999786376953,99.61711883544922,4627200
2018-05-24,105.62999725341797,106.1500015258789,105.11000061035156,105.97000122070312,99.83380126953125,5483500
2018-05-25,105.91999816894531,106.54000091552734,105.80999755859375,106.12999725341797,99.98451232910156,3840900
2018-05-29,105.61000061035156,106.06999969482422,104.9000015258789,105.30999755859375,99.21200561523438,5904100
2018-05-30,105.80000305175781,106.4000015258789,105.55999755859375,106.2699966430664,100.11641693115234,4921600
2018-05-31,106.30999755859375,106.33999633789062,105.4000015258789,105.76000213623047,99.63594055175781,6433500
2018-06-01,106.22000122070312,106.6500015258789,106.11000061035156,106.54000091552734,100.37081909179688,5218700
2018-06-04,106.86000061035156,107.7699966430664,106.80999755859375,107.7300033569336,101.49188232421875,4707400
2018-06-05,107.79000091552734,108.45999908447266,107.58000183105469,108.36000061035156,102.08540344238281,4581000
2018-06-06,108.66999816894531,109.44999694824219,108.16999816894531,109.37000274658203,103.03691101074219,5460400
2018-06-07,109.63999938964844,110.08000183105469,109.33000183105469,109.69000244140625,103.33839416503906,5349900
2018-06-08,109.30000305175781,110.27999877929688,109.19999694824219,109.91999816894531,103.5550765991211,3843500
2018-06-11,109.93000030517578,110.5999984741211,109.93000030517578,110.36000061035156,103.96958923339844,3184600
2018-06-12,110.55999755859375,111.08999633789062,110.48999786376953,110.88999938964844,104.4688949584961,3488200
2018-06-13,110.9800033569336,111.63999938964844,110.86000061035156,111.05999755859375,104.62904357910156,5052500
2018-06-14,111.41999816894531,112.23999786376953,111.37000274658203,112.22000122070312,105.72189331054688,4191600
