Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,18.958235922035264,19.07526206970215,18.958235922035264,19.07526206970215,3700,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,19.09866010494617,19.28590187068093,19.07525488422932,19.15717315673828,12000,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,19.426334818180408,19.50825309753418,19.33271392749038,19.50825309753418,1600,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,19.414624699091508,19.42632730590229,19.332706451416016,19.332706451416016,8600,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,19.391226399001354,19.75400733947754,19.391226399001354,19.75400733947754,1100,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,19.742301920408845,19.777409748364523,19.59016799926757,19.59016799926757,31700,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,19.59017387189364,19.660389548853825,19.566768646240234,19.566768646240234,32400,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,19.590168866870204,19.871031502954366,19.402927109480764,19.449737548828125,5200,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,19.566771079520503,19.77741813659668,19.566771079520503,19.77741813659668,1300,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,20.01147055104632,20.33914375305176,20.01147055104632,20.33914375305176,8100,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,20.24552489205989,20.456171971861668,20.2221196609708,20.31574058532715,13700,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,20.43276466791045,20.52638558276915,20.304035909979746,20.33914375305176,18600,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,20.40935917463242,20.43276440304369,20.06998336266892,20.23381996154785,63100,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,19.92954680132469,19.988059857112493,19.68379196701593,19.70719718933105,3300,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,19.23909402400889,19.800819396972656,19.23909402400889,19.800819396972656,3400,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,19.61357467263901,19.70719555413132,19.262496367042846,19.35611724853516,36600,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,19.613577917298272,19.625280529420767,19.508254408195835,19.60187530517578,34800,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,19.82422018563876,19.90613845086867,19.59016799926757,19.59016799926757,4100,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,19.87102100627823,20.10507307937927,19.789102780692865,19.91783142089844,3500,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,19.871029755398897,19.894434973014206,19.68378801447641,19.73059844970703,31500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,19.42633193105002,19.882733705333724,19.379521492661947,19.82422065734864,12300,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,19.73060767946864,19.82422859372472,19.63698676521256,19.77741813659668,8100,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,19.894443137108244,20.24552154541016,19.835930069057927,20.24552154541016,3700,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,20.2689192780742,20.315729715206004,20.222108840942383,20.222108840942383,1900,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,20.268923673160025,20.43276023864746,20.268923673160025,20.43276023864746,4300,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,20.50297502120608,20.643406356967755,20.362543685444383,20.57319068908692,6800,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,20.666803637102976,20.678506243919003,20.54977756894271,20.619993209838867,6100,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,20.45616207780509,20.45616207780509,20.17529944058122,20.36254119873047,20900,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,20.31573251577524,20.71362128624549,20.292327293982872,20.690216064453125,23100,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,20.818945526669864,20.842350749296813,20.54978546645997,20.57319068908692,19500,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,20.36254310830472,20.49127182910434,20.05827522277832,20.05827522277832,5800,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,20.23381423950196,20.385948181152344,19.976356799785908,20.385948181152344,8200,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,20.12849089093683,20.151896112903035,19.75400733947754,19.75400733947754,9400,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,19.73060211751133,19.87103344930857,19.636981229646512,19.75400733947754,9200,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,19.87103973362409,20.42106262377741,19.812526660203524,20.39765739440918,12200,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,20.12850253381462,20.15190776931905,19.90615279652248,20.034881591796875,5800,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,20.2104039032704,20.409348238160728,20.19870129533568,20.29232215881348,9300,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,20.33913493377191,20.63170016584573,20.222108840942383,20.222108840942383,14700,0.0,0.0,0.0
