Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,17.213385626022585,17.38682024190191,17.213385626022585,17.365140914916992,5700,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,17.473549191913907,17.755380630493164,17.473549191913907,17.755380630493164,18100,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,17.77704840724908,17.863765716552734,17.701170761608385,17.863765716552734,4900,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,17.809572287968226,17.863770621163507,17.603618621826172,17.603618621826172,15500,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,17.603620754379822,17.99384880065918,17.603620754379822,17.99384880065918,5300,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,18.037212311569714,18.05889165329036,17.842098236083984,17.842098236083984,17300,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,17.90712874669295,18.03720474243164,17.86377008144672,18.03720474243164,6600,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,18.210642159703266,18.2973595033209,17.885452121137135,17.99384880065918,249200,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,18.03721537199733,18.27568817138672,18.03721537199733,18.27568817138672,4400,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,18.405760296584567,18.579195022583008,18.36240161508496,18.579195022583008,38500,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,18.40575246151279,18.51414911911888,18.27567647238549,18.492469787597656,15900,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,18.53583555105593,18.720109939575195,18.53583555105593,18.720109939575195,24400,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,18.70926753969153,18.90438156965356,18.600870856379306,18.763465881347656,7700,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,18.817661834150343,18.90437916979159,18.665906496778163,18.68758583068848,270700,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,17.88545363959998,18.64423046067392,17.88545363959998,18.5141544342041,7100,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,18.579187654407416,18.63338598478784,18.29735633642924,18.362394332885746,12200,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,18.427435242303527,18.665907933674514,18.427435242303527,18.61170959472656,7700,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,18.926063204945688,19.18621527649133,18.81766650846833,19.14285659790039,22700,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,19.25125503540039,19.51140713047337,19.142858329119985,19.25125503540039,25800,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,19.20789590432736,19.20789590432736,18.5358363410834,18.579195022583008,23200,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,18.44910901990912,18.644222981341763,18.319033045620685,18.503307342529297,67100,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,18.514151768792445,18.6659071111596,18.514151768792445,18.655067443847656,495300,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,18.68758861393926,18.75262662535668,18.50331424825656,18.74178695678711,187400,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,18.79598305604168,18.79598305604168,18.55751037597656,18.55751037597656,6800,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,18.730949891816586,18.96942263349481,18.730949891816586,18.90438461303711,25800,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,18.92606395318968,18.92606395318968,18.66591187135889,18.90438461303711,13800,0.0,0.0,0.0
1999-02-01 00:00:00-05:00,18.991090372187788,19.05612835291446,18.83933508382556,19.01276969909668,34000,0.0,0.0,0.0
1999-02-02 00:00:00-05:00,18.70926625198788,18.763464589913685,18.47079356511433,18.730945587158203,141700,0.0,0.0,0.0
1999-02-03 00:00:00-05:00,18.68758401865312,19.08865165710449,18.68758401865312,19.08865165710449,38900,0.0,0.0,0.0
1999-02-04 00:00:00-05:00,18.96941798229785,19.034455986808588,18.81766263843947,18.947738647460938,7400,0.0,0.0,0.0
1999-02-05 00:00:00-05:00,18.947738938861423,18.947738938861423,18.60086957613627,18.730945587158203,16900,0.0,0.0,0.0
1999-02-08 00:00:00-05:00,18.81766696879128,18.81766696879128,18.64423225018491,18.720109939575195,6500,0.0,0.0,0.0
1999-02-09 00:00:00-05:00,18.77430707103801,18.795986409457225,18.384078979492188,18.384078979492188,220800,0.0,0.0,0.0
1999-02-10 00:00:00-05:00,18.253998350255632,18.427433013916016,18.16728101842544,18.427433013916016,17800,0.0,0.0,0.0
1999-02-11 00:00:00-05:00,18.36238775220524,18.926050186157227,18.29734977905693,18.926050186157227,5300,0.0,0.0,0.0
1999-02-12 00:00:00-05:00,18.81765496010004,18.81765496010004,18.53582372221836,18.64422035217285,8400,0.0,0.0,0.0
1999-02-16 00:00:00-05:00,18.73094015516993,18.94773344400292,18.73094015516993,18.817657470703125,18500,0.0,0.0,0.0
1999-02-17 00:00:00-05:00,18.77429863571149,18.9043746077834,18.60086400628229,18.622543334960938,12900,0.0,0.0,0.0
1999-02-18 00:00:00-05:00,18.68758636562304,18.87186070913556,18.568350025703168,18.86102104187012,11500,0.0,0.0,0.0
1999-02-19 00:00:00-05:00,18.86101621611412,18.99109219001836,18.86101621611412,18.91521453857422,13900,0.0,0.0,0.0
1999-02-22 00:00:00-05:00,18.99110546176281,19.32713529584652,18.947746773493947,19.316295623779297,17800,0.0,0.0,0.0
1999-02-23 00:00:00-05:00,19.359645369617105,19.359645369617105,19.07781402605045,19.283767700195312,15000,0.0,0.0,0.0
1999-02-24 00:00:00-05:00,19.33796652836197,19.41384419971765,19.056135177612305,19.056135177612305,28000,0.0,0.0,0.0
1999-02-25 00:00:00-05:00,18.96941942568828,18.96941942568828,18.644229378390765,18.871862411499023,98900,0.0,0.0,0.0
1999-02-26 00:00:00-05:00,18.94772951054,18.980248497114147,18.65505863137261,18.926050186157227,10800,0.0,0.0,0.0
1999-03-01 00:00:00-05:00,18.88270166805265,18.90438100406649,18.665908307914275,18.89354133605957,8800,0.0,0.0,0.0
1999-03-02 00:00:00-05:00,19.01277981176716,19.17537485006619,18.76346741970864,18.88270378112793,11500,0.0,0.0,0.0
1999-03-03 00:00:00-05:00,18.94774024297845,18.94774024297845,18.730946876353983,18.763465881347656,13100,0.0,0.0,0.0
1999-03-04 00:00:00-05:00,19.03445502550729,19.0994930267334,18.89353935618406,19.0994930267334,10400,0.0,0.0,0.0
1999-03-05 00:00:00-05:00,19.381320030390224,19.57643399042771,19.316282043711062,19.5330753326416,25400,0.0,0.0,0.0
1999-03-08 00:00:00-05:00,19.48972007387757,19.55475807189941,19.381323410507843,19.55475807189941,62700,0.0,0.0,0.0
1999-03-09 00:00:00-05:00,19.31628635768784,19.598117696239964,19.29460702395306,19.40300369262696,12200,0.0,0.0,0.0
1999-03-10 00:00:00-05:00,19.381323006462026,19.57643699645996,19.27292634535205,19.57643699645996,10700,0.0,0.0,0.0
1999-03-11 00:00:00-05:00,19.57644214567178,19.81491486283944,19.57644214567178,19.706518173217773,23600,0.0,0.0,0.0
1999-03-12 00:00:00-05:00,19.79322798062215,19.87994529926672,19.598114013671875,19.598114013671875,24600,0.0,0.0,0.0
1999-03-15 00:00:00-05:00,19.72819259963199,19.804070263476724,19.57643727194251,19.66315460205078,144800,0.0,0.0,0.0
1999-03-16 00:00:00-05:00,19.72819150218648,19.72819150218648,19.58727584859943,19.61979484558105,9100,0.0,0.0,0.0
1999-03-17 00:00:00-05:00,19.55476271311442,19.673999071121216,19.435526355107623,19.511404037475582,2700,0.0,0.0,0.0
1999-03-18 00:00:00-05:00,19.40300415248087,19.78239250183105,19.40300415248087,19.78239250183105,9500,0.0,0.0,0.0
1999-03-19 00:00:00-05:00,19.793226148639988,19.879943459258342,19.619791527403272,19.695669174194336,6900,0.0,0.0,0.0
1999-03-22 00:00:00-05:00,19.64148330688477,19.836597379469715,19.61980396548644,19.64148330688477,40900,0.0,0.0,0.0
1999-03-23 00:00:00-05:00,19.59811770280022,19.59811770280022,19.03445502550729,19.0994930267334,15400,0.0,0.0,0.0
1999-03-24 00:00:00-05:00,19.05613652245473,19.18621253967285,18.96941917764265,19.18621253967285,12800,0.0,0.0,0.0
1999-03-25 00:00:00-05:00,19.359648672739667,19.511404037475582,19.25125198364258,19.511404037475582,9700,0.0,0.0,0.0
1999-03-26 00:00:00-05:00,19.370481693998297,19.44635935032621,19.316283368049785,19.3596420288086,6600,0.0,0.0,0.0
1999-03-29 00:00:00-05:00,19.38132071706046,19.65231233782473,19.38132071706046,19.598114013671875,8100,0.0,0.0,0.0
1999-03-30 00:00:00-05:00,19.57643399042771,19.67399097044645,19.489716674855494,19.5330753326416,37300,0.0,0.0,0.0
1999-03-31 00:00:00-05:00,19.59811728341239,19.59811728341239,19.4246826171875,19.4246826171875,6300,0.0,0.0,0.0
1999-04-01 00:00:00-05:00,19.4246826171875,19.478880950382777,19.18620995112828,19.4246826171875,22500,0.0,0.0,0.0
1999-04-05 00:00:00-04:00,19.728198426259137,19.944991815558687,19.728198426259137,19.858274459838867,12400,0.0,0.0,0.0
1999-04-06 00:00:00-04:00,19.94499331342225,20.03171067565452,19.814917270073845,19.879955291748047,14500,0.0,0.0,0.0
1999-04-07 00:00:00-04:00,20.010022260850608,20.35689155247965,20.010022260850608,20.259334564208984,15700,0.0,0.0,0.0
1999-04-08 00:00:00-04:00,20.20513996027284,20.46529197692871,20.183460625551515,20.46529197692871,29600,0.0,0.0,0.0
1999-04-09 00:00:00-04:00,20.46528504642539,20.530323028564453,20.31352975476757,20.530323028564453,6600,0.0,0.0,0.0
1999-04-12 00:00:00-04:00,20.313536990683307,21.05063438415528,20.313536990683307,21.05063438415528,87300,0.0,0.0,0.0
1999-04-13 00:00:00-04:00,21.1156688178119,21.137348149247025,20.83383750915528,20.83383750915528,23600,0.0,0.0,0.0
1999-04-14 00:00:00-04:00,20.98559849202132,21.028957166591614,20.638729095458984,20.638729095458984,96900,0.0,0.0,0.0
1999-04-15 00:00:00-04:00,20.68208030585585,20.68208030585585,19.96666243364071,20.118417739868164,17800,0.0,0.0,0.0
1999-04-16 00:00:00-04:00,20.11842334568825,20.11842334568825,19.79323331316096,19.923309326171875,10400,0.0,0.0,0.0
1999-04-19 00:00:00-04:00,20.075061486604763,20.183458146899603,19.33796419659984,19.381322860717773,32700,0.0,0.0,0.0
1999-04-20 00:00:00-04:00,19.51139577788134,19.749868392944336,19.35964047738671,19.749868392944336,15700,0.0,0.0,0.0
1999-04-21 00:00:00-04:00,19.70650890047457,20.20513343811035,19.70650890047457,20.20513343811035,16000,0.0,0.0,0.0
1999-04-22 00:00:00-04:00,20.29185822784713,20.70376560640385,20.29185822784713,20.617048263549805,20200,0.0,0.0,0.0
1999-04-23 00:00:00-04:00,20.747128717574487,21.083158493041992,20.747128717574487,21.083158493041992,9800,0.0,0.0,0.0
1999-04-26 00:00:00-04:00,21.18071039476797,21.18071039476797,20.94223770864469,21.05063438415528,36200,0.0,0.0,0.0
1999-04-27 00:00:00-04:00,21.21322322382358,21.22406288822001,20.87719362753409,21.07230758666992,13900,0.0,0.0,0.0
1999-04-28 00:00:00-04:00,20.985595170841663,20.985595170841663,20.508649826049805,20.508649826049805,25500,0.0,0.0,0.0
1999-04-29 00:00:00-04:00,20.552005323114244,20.682081306171927,20.14009804343157,20.27017402648925,9800,0.0,0.0,0.0
1999-04-30 00:00:00-04:00,20.42192835232307,20.5303249996284,20.118417739868164,20.118417739868164,5800,0.0,0.0,0.0
1999-05-03 00:00:00-04:00,20.35689448907058,20.53032915990398,20.291856487508053,20.508649826049805,13000,0.0,0.0,0.0
1999-05-04 00:00:00-04:00,20.59536298801159,20.59536298801159,20.118417739868164,20.118417739868164,23000,0.0,0.0,0.0
1999-05-05 00:00:00-04:00,20.18346009498988,20.33521543404995,19.988346087626923,20.29185676574707,17100,0.0,0.0,0.0
1999-05-06 00:00:00-04:00,20.378576278686523,20.53033163395333,20.335217605753147,20.378576278686523,17500,0.0,0.0,0.0
1999-05-07 00:00:00-04:00,20.55201222064528,20.55201222064528,20.24850149164841,20.313539505004883,8000,0.0,0.0,0.0
1999-05-10 00:00:00-04:00,20.3352120180181,20.50864666209501,20.22681536547003,20.27017402648925,27300,0.0,0.0,0.0
1999-05-11 00:00:00-04:00,20.50864629645097,20.63872227718956,20.46528763620477,20.59536361694336,51000,0.0,0.0,0.0
1999-05-12 00:00:00-04:00,20.44360846796921,20.85551574356986,20.400249807379662,20.790477752685547,8100,0.0,0.0,0.0
1999-05-13 00:00:00-04:00,20.87719946117741,20.87719946117741,20.63872677782025,20.6604061126709,9600,0.0,0.0,0.0
1999-05-14 00:00:00-04:00,20.205139429141315,20.33521543404995,20.205139429141315,20.29185676574707,4600,0.0,0.0,0.0
1999-05-17 00:00:00-04:00,20.05338274022584,20.161779403686523,19.90162741138089,20.161779403686523,5800,0.0,0.0,0.0
1999-05-18 00:00:00-04:00,20.07505658191183,20.270170522772748,19.94498062133789,19.94498062133789,8500,0.0,0.0,0.0
1999-05-19 00:00:00-04:00,20.096731503463072,20.24848675753453,20.053372859442657,20.183448791503903,12100,0.0,0.0,0.0
1999-05-20 00:00:00-04:00,20.291851826047672,20.55200377253546,20.291851826047672,20.45444679260254,15300,0.0,0.0,0.0
1999-05-21 00:00:00-04:00,20.37857726200345,20.37857726200345,20.16178388687576,20.226821899414062,8400,0.0,0.0,0.0
1999-05-24 00:00:00-04:00,20.270172280354505,20.291851608996595,19.749868392944336,19.749868392944336,14000,0.0,0.0,0.0
1999-05-25 00:00:00-04:00,19.77155139863888,19.944986060030445,19.55475807189941,19.55475807189941,7200,0.0,0.0,0.0
1999-05-26 00:00:00-04:00,19.68483365756993,19.68483365756993,19.40300233868401,19.57643699645996,9300,0.0,0.0,0.0
1999-05-27 00:00:00-04:00,19.500557676274727,19.500557676274727,19.240405711721863,19.3596420288086,6600,0.0,0.0,0.0
1999-05-28 00:00:00-04:00,19.42468119224222,19.5113985189933,19.392162194710565,19.50055885314941,6000,0.0,0.0,0.0
1999-06-01 00:00:00-04:00,19.40300274318179,19.55475807189941,19.316285412486007,19.55475807189941,4400,0.0,0.0,0.0
1999-06-02 00:00:00-04:00,19.663161743469576,19.663161743469576,19.27293361625629,19.489727020263672,9200,0.0,0.0,0.0
1999-06-03 00:00:00-04:00,19.61980396548644,19.72820067247808,19.61980396548644,19.64148330688477,4900,0.0,0.0,0.0
1999-06-04 00:00:00-04:00,20.031700422023903,20.14009706932923,19.988341763101776,20.118417739868164,1200,0.0,0.0,0.0
1999-06-07 00:00:00-04:00,19.94498062133789,19.94498062133789,19.793225334001622,19.94498062133789,4200,0.0,0.0,0.0
1999-06-08 00:00:00-04:00,19.858270171701093,19.95582717581972,19.78239250183105,19.78239250183105,6400,0.0,0.0,0.0
1999-06-09 00:00:00-04:00,19.793231964111328,19.944987302280857,19.760712963075,19.793231964111328,3000,0.0,0.0,0.0
1999-06-10 00:00:00-04:00,19.576447392615872,19.630645751953125,19.38133329900176,19.630645751953125,13300,0.0,0.0,0.0
1999-06-11 00:00:00-04:00,19.728193698648635,19.74987303238341,19.40300369262696,19.40300369262696,2500,0.0,0.0,0.0
1999-06-14 00:00:00-04:00,19.598121388753256,19.598121388753256,19.46804536183675,19.511404037475582,12700,0.0,0.0,0.0
1999-06-15 00:00:00-04:00,19.64147594996861,19.901627949305944,19.64147594996861,19.72819328308105,3600,0.0,0.0,0.0
1999-06-16 00:00:00-04:00,20.07505908094604,20.118417739868164,20.05337975148497,20.118417739868164,13500,0.0,0.0,0.0
1999-06-17 00:00:00-04:00,20.16177648385792,20.3026921259494,20.09673849520032,20.21597480773925,12300,0.0,0.0,0.0
1999-06-18 00:00:00-04:00,20.118417739868164,20.22681438717349,20.07505908094604,20.118417739868164,6200,0.0,0.0,0.0
1999-06-21 00:00:00-04:00,20.183463333617304,20.183463333617304,20.01002863257656,20.0208683013916,14100,0.0,0.0,0.0
1999-06-22 00:00:00-04:00,20.183465885236824,20.183465885236824,19.98835182189941,19.98835182189941,3900,0.0,0.0,0.0
1999-06-23 00:00:00-04:00,19.912469511940365,20.03170585632324,19.74987449687281,20.03170585632324,7900,0.0,0.0,0.0
1999-06-24 00:00:00-04:00,19.81490992974026,19.879947927321464,19.565597605678978,19.66315460205078,14100,0.0,0.0,0.0
1999-06-25 00:00:00-04:00,19.85826241077305,19.85826241077305,19.68482780456543,19.68482780456543,3000,0.0,0.0,0.0
1999-06-28 00:00:00-04:00,19.7281994954693,19.9016342163086,19.70652015536439,19.9016342163086,3000,0.0,0.0,0.0
1999-06-29 00:00:00-04:00,19.944985398968445,20.140099386567048,19.879947403102243,20.09674072265625,2100,0.0,0.0,0.0
1999-06-30 00:00:00-04:00,20.140094549892048,20.44360512437912,19.94498060915036,20.35688781738281,22500,0.0,0.0,0.0
1999-07-01 00:00:00-04:00,20.27017499231229,20.46528897619552,20.20513699768455,20.42193031311035,3900,0.0,0.0,0.0
1999-07-02 00:00:00-04:00,20.48696830773809,20.48696830773809,20.27017499231229,20.42193031311035,17700,0.0,0.0,0.0
1999-07-06 00:00:00-04:00,20.20514158695302,20.40025561515321,20.20514158695302,20.378576278686523,7100,0.0,0.0,0.0
1999-07-07 00:00:00-04:00,20.37857382292476,20.508649826049805,20.35689448907058,20.508649826049805,3200,0.0,0.0,0.0
1999-07-08 00:00:00-04:00,20.37857463804342,20.519490313732017,20.33521596860077,20.46529197692871,9600,0.0,0.0,0.0
1999-07-09 00:00:00-04:00,20.400254237500928,20.55200958251953,20.400254237500928,20.55200958251953,17000,0.0,0.0,0.0
1999-07-12 00:00:00-04:00,20.59536361694336,20.660401607312657,20.46528763620477,20.59536361694336,4700,0.0,0.0,0.0
1999-07-13 00:00:00-04:00,20.55200958251953,20.63872692253016,20.508650912514216,20.55200958251953,5300,0.0,0.0,0.0
1999-07-14 00:00:00-04:00,20.63872227718956,20.63872227718956,20.421928975958576,20.59536361694336,19700,0.0,0.0,0.0
1999-07-15 00:00:00-04:00,20.74711709799349,20.74711709799349,20.57368247230493,20.69291877746582,12700,0.0,0.0,0.0
1999-07-16 00:00:00-04:00,20.703765869140625,20.76880387710651,20.57368985320885,20.703765869140625,4900,0.0,0.0,0.0
1999-07-19 00:00:00-04:00,20.83384162068492,20.83384162068492,20.59536892783629,20.617048263549805,7000,0.0,0.0,0.0
1999-07-20 00:00:00-04:00,20.55200235594414,20.66039899284258,20.48696437380508,20.530323028564453,18900,0.0,0.0,0.0
1999-07-21 00:00:00-04:00,20.42192529345316,20.57368057695016,20.378566641025444,20.486963272094727,16200,0.0,0.0,0.0
1999-07-22 00:00:00-04:00,20.37857273060788,20.465290061376425,20.140100070994382,20.161779403686523,12100,0.0,0.0,0.0
1999-07-23 00:00:00-04:00,20.11842786412436,20.248503906349296,19.944993141157767,19.98835182189941,27300,0.0,0.0,0.0
1999-07-26 00:00:00-04:00,19.814901577173565,20.09673278122527,19.814901577173565,20.0100154876709,17400,0.0,0.0,0.0
1999-07-27 00:00:00-04:00,20.313538269286457,20.443614288086582,20.14010357755296,20.378576278686523,16300,0.0,0.0,0.0
1999-07-28 00:00:00-04:00,20.31353924946514,20.35689792449068,20.183463224388525,20.226821899414062,7400,0.0,0.0,0.0
1999-07-29 00:00:00-04:00,20.010031335096453,20.03171067565452,19.814917270073845,19.879955291748047,10500,0.0,0.0,0.0
1999-07-30 00:00:00-04:00,19.901623693438967,20.01002033664942,19.749868392944336,19.749868392944336,2800,0.0,0.0,0.0
1999-08-02 00:00:00-04:00,19.771550164828643,19.87994682143406,19.59811551425997,19.61979484558105,87600,0.0,0.0,0.0
1999-08-03 00:00:00-04:00,19.64147197710687,19.64147197710687,19.37048036594369,19.5330753326416,5500,0.0,0.0,0.0
1999-08-04 00:00:00-04:00,19.489727789217287,19.53308647172945,19.25125503540039,19.25125503540039,86400,0.0,0.0,0.0
1999-08-05 00:00:00-04:00,19.25124842914601,19.25124842914601,18.8610204204471,19.19705009460449,31900,0.0,0.0,0.0
1999-08-06 00:00:00-04:00,19.01277964953418,19.09949700255372,18.90438295825976,18.991100311279297,11700,0.0,0.0,0.0
1999-08-09 00:00:00-04:00,18.991090372187788,19.07780767982335,18.947731718370008,19.01276969909668,6200,0.0,0.0,0.0
1999-08-10 00:00:00-04:00,18.839338345885484,18.839338345885484,18.514148385945,18.633384704589844,6000,0.0,0.0,0.0
1999-08-11 00:00:00-04:00,18.590024517428493,18.817657470703125,18.590024517428493,18.817657470703125,11700,0.0,0.0,0.0
1999-08-12 00:00:00-04:00,18.861016128469725,18.94773344400292,18.75261948405323,18.817657470703125,10000,0.0,0.0,0.0
1999-08-13 00:00:00-04:00,19.07781858001398,19.2078946157868,19.056139240718508,19.14285659790039,8000,0.0,0.0,0.0
1999-08-16 00:00:00-04:00,19.16453593719586,19.31629131226416,19.12117725860492,19.14285659790039,18400,0.0,0.0,0.0
1999-08-17 00:00:00-04:00,19.33796419659984,19.44636085689468,19.24040720233448,19.381322860717773,15100,0.0,0.0,0.0
