Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Industrials.csv_Open,S&P 500 Industrials.csv_High,S&P 500 Industrials.csv_Low,S&P 500 Industrials.csv_Close,S&P 500 Industrials.csv_Volume,S&P 500 Industrials.csv_Dividends,S&P 500 Industrials.csv_Stock Splits,S&P 500 Industrials.csv_Capital Gains
2019-07-11,2019.7.11,12099.91,11002.39,12099.12,102929.11,1185222450.0,11343.12,direct,1481164305.0,4836751740.0,6317916159.0,3480914052.0,7265746246.0,10746660297.0,9543811805.0,20008641056.0,29552452748.0,18063349629.0,70.5077523916874,71.01467368564835,70.3971494643367,71.00545501708984,7393900,0.0,0.0,0.0
2019-07-12,2019.7.12,11931.91,11096.61,11343.12,55994.89,647690095.2,11797.37,direct,1379838917.0,3101930273.0,4481769191.0,3300931496.0,5273740560.0,8574672055.0,8720979499.0,15550310531.0,24271290030.0,13962345716.0,71.24509316736415,72.26814742063988,71.24509316736415,72.24971008300781,12152800,0.0,0.0,0.0
2019-07-15,2019.7.15,11070.18,9877.02,10204.41,92742.77,965178341.6,10850.26,direct,1509213985.0,4197748372.0,5706962465.0,3275902470.0,6660549609.0,9936452079.0,8711670173.0,19732114223.0,28443784396.0,17262449979.0,72.24971471357301,72.24971471357301,71.85339631049108,71.95478057861328,4452300,0.0,0.0,0.0
2019-07-16,2019.7.16,11025.76,9366.82,10850.26,113537.84,1140137760.0,9423.44,direct,1113540294.0,4529838185.0,5643378384.0,3098250665.0,6846016738.0,9944267404.0,9562201850.0,19864913447.0,29427115297.0,17191276580.0,71.94556518034453,72.60916877212202,71.94556518034453,72.41561889648438,8115300,0.0,0.0,0.0
2019-07-17,2019.7.17,9982.24,9086.51,9423.44,101032.08,965256823.8,9696.15,direct,1210337728.0,4215594748.0,5425932476.0,3140154803.0,6688990499.0,9829145302.0,7779115360.0,20114616149.0,27893731509.0,17075672280.0,72.00086765656589,72.06538427952849,70.83956141145455,70.8672103881836,11235100,0.0,0.0,0.0
2019-07-18,2019.7.18,10776.54,9292.61,9696.15,102443.07,1033842557.0,10638.35,direct,1414508208.0,3853853458.0,5268361772.0,3288396964.0,6902947441.0,10191344405.0,8320368216.0,19352618338.0,27672986661.0,17028166097.0,70.91329940454459,71.09763061094785,70.56306026787972,70.99624633789062,6647900,0.0,0.0,0.0
2019-07-19,2019.7.19,10757.41,10135.16,10638.35,62995.33,658190962.5,10532.94,direct,818057532.5,2971769274.0,3789826807.0,2757772796.0,5263898488.0,8021671284.0,6696422672.0,16039122230.0,22735544901.0,13241988364.0,71.4570742160997,71.81652495477022,71.33725964713756,71.38333892822266,7601700,0.0,0.0,0.0
2019-07-22,2019.7.22,10676.6,10072.07,10586.71,50574.02,524442852.3,10325.87,direct,732626878.5,2092422732.0,2825049610.0,2488053691.0,3650345493.0,6138399184.0,31895481747.0,11569096797.0,43464578544.0,10894388756.0,71.51237266578781,71.80731381935682,71.20822690679199,71.43864440917969,8448200,0.0,0.0,0.0
2019-07-23,2019.7.23,10328.44,9820.61,10325.87,52754.02,529438124.1,9854.15,direct,761221558.1,2126860315.0,2888081874.0,2591015120.0,3953468031.0,6544483151.0,6541796121.0,12363837244.0,18905633365.0,11602864109.0,71.96399214199069,72.36952214265129,71.66905803615398,72.34187316894531,10284200,0.0,0.0,0.0
2019-07-24,2019.7.24,9920.54,9535.78,9854.15,54750.78,531611909.4,9772.14,direct,785388846.2,2158250996.0,2943639745.0,2649752407.0,3997396181.0,6647148588.0,7129948885.0,12205756221.0,19335705105.0,12414293688.0,71.75200328645153,72.83035542657665,71.73357298167129,72.65524291992188,8692500,0.0,0.0,0.0
2019-07-25,2019.7.25,10184.43,9744.7,9772.14,40285.56,403576364.4,9882.43,direct,588395830.4,1745485582.0,2333881413.0,2129211840.0,3203626468.0,5332838308.0,5617426993.0,9980268330.0,15597695422.0,9947162387.0,72.65523727755655,72.8764360766591,72.18518367665344,72.50776672363281,8759000,0.0,0.0,0.0
2019-07-26,2019.7.26,9890.05,9668.52,9882.43,31960.31,312717110.0,9847.45,direct,899076419.4,1594749820.0,2493826141.0,1979584030.0,2768814016.0,4748398046.0,5603225638.0,9411368971.0,15014594609.0,8346823880.0,72.36951978214732,72.54463931895158,72.11145332693063,72.35108947753906,6147900,0.0,0.0,0.0
2019-07-29,2019.7.29,9717.69,9386.9,9531.77,31434.4,299936368.4,9506.93,direct,489804544.1,1517931014.0,2007735463.0,1728515407.0,2813114277.0,4541629684.0,4510445243.0,9755714665.0,14266160002.0,8219434135.0,72.26813983529092,72.39717305803592,72.10223897293547,72.22205352783203,5387500,0.0,0.0,0.0
2019-07-30,2019.7.30,9749.53,9391.78,9506.93,28856.19,276402322.6,9595.52,direct,479207945.2,1401660498.0,1880868444.0,1787846498.0,2734517760.0,4522364258.0,4486094152.0,8910886653.0,13396980901.0,8236950391.0,71.77046520043599,72.53544616699219,71.52161029409046,72.53544616699219,7071100,0.0,0.0,0.0
2019-07-31,2019.7.31,10123.94,9581.6,9595.52,42030.01,416343142.5,10089.25,direct,585951253.5,1924398019.0,2510349374.0,2138726076.0,3790485924.0,5929212000.0,5249369782.0,11560963954.0,16810333837.0,10040876486.0,72.57229229945656,72.71976287160054,71.1713570230084,71.72435760498047,12485300,0.0,0.0,0.0
2019-08-01,2019.8.1,10488.81,9890.49,10089.25,43505.11,442037342.1,10409.79,direct,543295059.7,1875722051.0,2419017111.0,1974789212.0,3654378640.0,5629167852.0,4977875905.0,11497090067.0,16474965973.0,9258966792.0,71.5953243770816,72.14832495910646,70.20360073742164,70.33263397216797,18665700,0.0,0.0,0.0
2019-08-02,2019.8.2,10666.64,10340.82,10409.79,44213.09,463688251.8,10528.99,direct,609747288.0,2007808691.0,2617555979.0,2030540781.0,3743939327.0,5774480108.0,5075357488.0,12089554150.0,17164911638.0,9875743032.0,70.09299148262942,70.24045499490178,69.40173912888271,69.8810043334961,12992400,0.0,0.0,0.0
2019-08-05,2019.8.5,11945.38,10978.89,10978.91,74748.53,870917187.0,11807.96,direct,864758430.3,3587827982.0,4452586294.0,2522070796.0,6062952573.0,8585023369.0,6699919632.0,18244839139.0,24944758771.0,13643756766.0,68.77500751559319,68.78421915131358,67.35563508674046,67.94550323486328,14505200,0.0,0.0,0.0
2019-08-06,2019.8.6,12316.85,11224.1,11807.96,80694.71,949534020.0,11467.1,direct,818481921.8,3921769987.0,4740251909.0,2328772037.0,6130284942.0,8459056864.0,6191491735.0,18435418498.0,24626910233.0,13113059554.0,68.4155511716073,69.02384957262096,68.09296112172808,68.96855163574219,11758600,0.0,0.0,0.0
2019-08-07,2019.8.7,12138.55,11393.98,11467.1,70893.9,834719365.8,11974.28,direct,773083345.6,3655159148.0,4428242374.0,2235683213.0,6023047872.0,8258731085.0,5864348309.0,17759187223.0,23623535532.0,12452069099.0,68.07454826002945,69.06073490045196,67.57684560526701,68.93170166015625,15604300,0.0,0.0,0.0
2019-08-08,2019.8.8,12042.87,11498.04,11974.28,49871.24,588463519.9,11982.8,direct,709604040.9,2713724106.0,3423328147.0,2118143117.0,4716582501.0,6834725498.0,7112665106.0,14422741690.0,21535406917.0,10961517819.0,69.23585360116248,70.14830494108911,69.15289964383236,70.10221862792969,9353100,0.0,0.0,0.0
2019-08-09,2019.8.9,12027.57,11674.06,11982.8,39230.82,464214586.7,11865.21,direct,633634487.4,2202526355.0,2836160843.0,1962475715.0,4223917584.0,6186393299.0,5366700572.0,12852571196.0,18219271887.0,10541584719.0,69.8441307657241,69.91786603148934,69.10679920341762,69.5123291015625,8213600,0.0,0.0,0.0
2019-08-12,2019.8.12,11554.74,11240.38,11549.06,20181.72,229908138.9,11387.41,direct,513265300.3,1104359221.0,1617624521.0,1575443277.0,2793029223.0,4368472500.0,4624731586.0,8899514740.0,13524246327.0,7885913633.0,69.02384841175103,69.2634845204994,68.33259608526258,68.55379486083984,15560600,0.0,0.0,0.0
2019-08-13,2019.8.13,11439.48,10765.3,11387.41,43742.98,483240069.8,10872.0,direct,548364001.7,1859964039.0,2408328040.0,1671854412.0,3872088567.0,5543942978.0,144491000000.0,11827308180.0,156318000000.0,9113955960.0,68.47084445399038,70.07454780050007,68.34181125552304,69.37407684326172,14379300,0.0,0.0,0.0
2019-08-14,2019.8.14,10873.44,9924.58,10872.0,70125.86,728247545.7,10031.89,direct,857786786.3,2897788271.0,3755575057.0,2179103370.0,5261276475.0,7440379845.0,6038700600.0,15628126166.0,21666826765.0,12420980189.0,68.31418679788925,68.4524316802864,67.18052953974153,67.25426483154297,13653800,0.0,0.0,0.0
2019-08-15,2019.8.15,10451.61,9497.12,10031.89,84438.15,842979140.9,10308.51,direct,729105861.9,3551819902.0,4280925764.0,2032933423.0,6811725583.0,8844659006.0,5664668915.0,20299077719.0,25963746633.0,14117815659.0,67.36483497243287,67.3740536383283,66.53533786816998,67.18050384521484,11974400,0.0,0.0,0.0
2019-08-16,2019.8.16,10544.97,9764.32,10308.51,62357.48,635040831.5,10360.43,direct,568287509.0,3035435250.0,3603722759.0,1758665276.0,5760976363.0,7519641743.0,4806572516.0,17303509980.0,22110082496.0,11565547136.0,67.73354485329807,68.61834745143926,67.65981657729246,68.4801025390625,9575500,0.0,0.0,0.0
2019-08-19,2019.8.19,10937.26,10278.31,10326.25,39936.81,426168060.0,10922.16,direct,509635740.3,1870655491.0,2380291231.0,1512533483.0,3901055873.0,5413589356.0,4234154011.0,12346757972.0,16580911982.0,9039016439.0,69.29114500783383,69.42017823435366,69.0054295822233,69.125244140625,4260500,0.0,0.0,0.0
2019-08-20,2019.8.20,10956.06,10576.37,10922.16,30891.56,332208752.0,10770.76,direct,462383772.3,1553537910.0,2015921574.0,1405958141.0,3338264689.0,4744222938.0,4143934986.0,11138402659.0,15282337645.0,8379966002.0,68.99619978961614,69.15288196344446,68.66439810869596,68.71969604492188,4695400,0.0,0.0,0.0
2019-08-21,2019.8.21,10805.7,9870.07,10770.76,57446.51,584554031.7,10131.67,direct,595603898.7,2442053543.0,3037657543.0,1576987850.0,4403282951.0,5980270801.0,135067000000.0,14256106191.0,149323000000.0,10113913539.0,69.24506865573395,69.44783719278776,69.03308848102093,69.14368438720703,5399200,0.0,0.0,0.0
2019-08-22,2019.8.22,10231.99,9777.06,10131.67,38005.1,380411207.7,10104.11,direct,562946649.1,1794723442.0,2357670091.0,1634195001.0,3656129665.0,5290324666.0,4726074283.0,11578827387.0,16304901771.0,9230686280.0,69.33722876656812,69.62294418167066,68.7289232652467,69.24505615234375,7692400,0.0,0.0,0.0
2019-08-23,2019.8.23,10468.14,10053.67,10104.11,31466.97,324471966.3,10410.49,direct,541678823.9,1477228335.0,2018907054.0,1606562953.0,3132726837.0,4739289686.0,4565355487.0,9892135983.0,14457491470.0,8353897596.0,68.8118898212391,69.32802280291578,67.06992694451134,67.39251708984375,26474900,0.0,0.0,0.0
2019-08-26,2019.8.26,10626.93,10141.75,10141.75,42155.28,437989368.7,10364.91,direct,559341642.6,2141875069.0,2701216712.0,1661538813.0,4232619415.0,5894158228.0,4606869056.0,12868538049.0,17475407104.0,9481862164.0,68.17591312873434,68.28650899936085,67.30032263950864,67.89019775390625,14041900,0.0,0.0,0.0
2019-08-27,2019.8.27,10381.92,10038.26,10364.91,26481.68,269489962.5,10175.47,direct,424563650.6,1237183604.0,1661747153.0,1406071273.0,2904044948.0,4310116221.0,3849211897.0,9492030589.0,13341242588.0,7180106721.0,68.24966017189335,68.27730914432017,67.38328819967501,67.53997039794922,9943300,0.0,0.0,0.0
2019-08-28,2019.8.28,10281.59,9600.83,10175.47,49145.33,486936428.3,9722.83,direct,577130173.9,1835581340.0,2412711514.0,1594182917.0,3558595157.0,5152778074.0,4668373072.0,11653632945.0,16322006017.0,8996015303.0,67.35564079237858,68.36947631835938,67.06991832983425,68.36947631835938,11921300,0.0,0.0,0.0
2019-08-29,2019.8.29,9724.52,9344.69,9722.83,42711.51,406305621.3,9492.81,direct,472826993.6,1627883161.0,2100710155.0,1543656306.0,3264453383.0,4808109594.0,5175295377.0,10601240997.0,15776536374.0,8601895258.0,69.12525221495135,69.69669016470395,68.84874839337783,69.54000091552734,10651000,0.0,0.0,0.0
2019-08-30,2019.8.30,9699.85,9368.27,9492.81,28941.49,276606372.9,9587.25,direct,356279275.3,1504239621.0,1860518896.0,1214707739.0,2514089686.0,3728797329.0,3761668174.0,9135120946.0,12896789121.0,6762679332.0,70.00083426054354,70.28655674449656,69.68746983323366,69.82572174072266,7500200,0.0,0.0,0.0
2019-09-03,2019.9.3,10773.27,10296.3,10387.5,52101.71,550564712.8,10625.1,direct,421157607.6,2214061526.0,2635219239.0,1461268090.0,4095464876.0,5556732967.0,31262479826.0,13260958764.0,44523438590.0,9270076003.0,69.16211160407758,69.86258271180691,68.44321019194271,68.87639617919922,12787100,0.0,0.0,0.0
2019-09-04,2019.9.4,10827.14,10392.88,10625.1,41229.09,436210232.4,10585.2,direct,380592347.9,1933885555.0,2314477903.0,1292171989.0,3596499002.0,4888670991.0,18198711375.0,11375989807.0,29574701182.0,8110601682.0,69.42940815339901,69.82572656529938,68.87640751701781,69.75199127197266,9265600,0.0,0.0,0.0
2019-09-05,2019.9.5,10659.6,10475.88,10585.2,23957.29,253210793.6,10556.16,direct,405698141.3,1208445973.0,1614144009.0,1302088402.0,2625300208.0,3927388610.0,100517000000.0,8913765912.0,109430000000.0,6950209735.0,70.59069931336258,71.5215879478255,70.54462003413764,71.00545501708984,14266800,0.0,0.0,0.0
2019-09-06,2019.9.6,10938.39,10228.17,10556.16,54409.77,577987384.8,10309.91,direct,469451029.5,2223924602.0,2693375632.0,1481351685.0,4359217795.0,5840569479.0,4433735968.0,13309824103.0,17743560071.0,9319537056.0,71.27271461939246,71.39252914059738,70.9409129879836,71.15289306640625,6940300,0.0,0.0,0.0
2019-09-09,2019.9.9,10514.59,10101.87,10420.88,33044.44,340516851.6,10314.88,direct,468882984.4,1511846288.0,1980729170.0,1607672143.0,3409609062.0,5017281204.0,4635943288.0,10859382607.0,15495325896.0,9024328735.0,71.31882762412606,71.68749705920135,71.19901304623504,71.36491394042969,8081000,0.0,0.0,0.0
2019-09-10,2019.9.10,10395.1,9966.94,10314.88,26197.16,266382298.0,10109.46,direct,422011825.6,1090043224.0,1512055049.0,1409960017.0,2537036518.0,3946996434.0,4150098417.0,8624727384.0,12774825801.0,7502340459.0,71.18057867781339,72.03773207695295,70.9317238348267,72.01929473876953,9487400,0.0,0.0,0.0
2019-09-11,2019.9.11,10251.97,9874.13,10109.46,28189.47,283998084.3,10165.01,direct,403971830.1,1217049735.0,1621021565.0,1410441185.0,2597217792.0,4007658977.0,4450870490.0,9679249483.0,14130119973.0,7708150971.0,72.16676416241704,72.73819506484426,71.77965741638532,72.6921157836914,14262600,0.0,0.0,0.0
2019-09-12,2019.9.12,10472.07,10057.09,10165.01,26821.06,275877681.6,10428.96,direct,388141800.3,1185432768.0,1573574464.0,1268860798.0,2629837471.0,3898698268.0,3804487945.0,8911370071.0,12715858016.0,6756195973.0,72.89486425300595,73.0884211073288,72.41559903030439,72.7381820678711,18667600,0.0,0.0,0.0
2019-09-13,2019.9.13,10591.45,9855.34,10428.96,24372.25,251594742.2,10372.29,direct,333001748.1,1180949317.0,1513950962.0,1112869651.0,2330979045.0,3443848696.0,3447140654.0,8199444710.0,11646585363.0,6183244544.0,73.0699972355802,73.54005090937305,73.04234826037784,73.13451385498047,9357700,0.0,0.0,0.0
2019-09-16,2019.9.16,10411.06,10103.87,10313.02,27381.87,280632568.0,10271.79,direct,454546326.6,1202023971.0,1656570298.0,1612974870.0,2407925235.0,4020900105.0,4758524638.0,8449981525.0,13208506163.0,7875259159.0,72.92252853085624,73.18981365854073,72.75662765959633,73.06999206542969,8011700,0.0,0.0,0.0
2019-09-17,2019.9.17,10297.99,10152.47,10271.79,21680.68,221966422.1,10198.62,direct,701914922.2,992572838.6,1694487863.0,2140364390.0,1994605917.0,4134970409.0,5997035061.0,7300386265.0,13297421326.0,8970726141.0,72.89488254343604,73.09765108415075,72.5077828012268,73.03313446044922,6249300,0.0,0.0,0.0
2019-09-18,2019.9.18,10272.19,10100.9,10198.62,21739.97,221697128.6,10163.38,direct,926278257.1,1037540843.0,1963819101.0,2186049433.0,1915350856.0,4101400289.0,6469072474.0,7107196650.0,13576269124.0,9168070033.0,72.60914448593508,72.95938350432847,72.11144195857268,72.92251586914062,8089600,0.0,0.0,0.0
2019-09-19,2019.9.19,10368.46,9641.11,10163.38,45685.81,456963432.6,10281.03,direct,903359561.8,2173301277.0,3076660839.0,2247168936.0,3736506803.0,5983675841.0,6671605056.0,11734167950.0,18405773005.0,11676277320.0,72.89487692505027,73.13451309395082,72.51699588157639,72.55386352539062,5076800,0.0,0.0,0.0
2019-09-20,2019.9.20,10321.18,10065.55,10281.03,20930.03,213229233.6,10176.38,direct,546152474.7,1013931152.0,1560083627.0,1574975436.0,2241043727.0,3816019162.0,5026428634.0,8201768759.0,13228197292.0,7627648540.0,72.63260286322273,72.8827765237116,71.89135647465133,72.09519958496094,10478700,0.415,0.0,0.0
2019-09-23,2019.9.23,10073.79,9636.2,10036.98,33287.92,327752087.2,9694.6,direct,499122312.3,1463750233.0,1962872545.0,1453944145.0,2783594405.0,4237538550.0,4524818923.0,9254704229.0,13779523151.0,8149017164.0,71.80798565524569,72.2156719649331,71.54855148328136,71.95623779296875,14475100,0.0,0.0,0.0
2019-09-24,2019.9.24,9787.58,8107.01,9694.6,121811.28,1084866144.0,8542.54,direct,1147610205.0,3627883474.0,4775493680.0,2604348879.0,5322305936.0,7926654815.0,7521390225.0,15945898206.0,23467288517.0,15596601349.0,72.27126498560473,72.44731263676861,71.18719770739294,71.54855346679688,11798600,0.0,0.0,0.0
2019-09-25,2019.9.25,8752.2,8246.24,8542.54,74724.79,631898763.6,8446.97,direct,627830590.3,2591686074.0,3219516748.0,1877723251.0,4596223938.0,6473947189.0,5687058718.0,13749087793.0,19436146511.0,12282747355.0,71.65972269274896,72.1508025229868,71.40955608444472,72.0118179321289,10000200,0.0,0.0,0.0
2019-09-26,2019.9.26,8471.02,7753.71,8446.97,80375.17,652614929.7,8074.99,direct,544600016.3,2658599291.0,3203199307.0,1530734268.0,4329436008.0,5860170276.0,4637597249.0,12919591959.0,17557189208.0,10342950506.0,72.13226699343952,72.34537764054166,71.73384827246149,72.11373901367188,9083000,0.0,0.0,0.0
2019-09-27,2019.9.27,8304.22,7888.5,8074.99,48376.65,390323710.9,8201.36,direct,445322448.1,1692863959.0,2138186407.0,1420184814.0,3264916555.0,4685101450.0,4407740313.0,10345314588.0,14753054900.0,8363779733.0,72.35464339352929,72.43803698121422,71.49295442477086,71.82650756835938,10226900,0.0,0.0,0.0
2019-09-30,2019.9.30,8372.24,7736.96,8065.26,50440.1,407250929.4,8314.62,direct,503300827.3,2060318270.0,2563619097.0,1479910899.0,3613705466.0,5093616365.0,4382466168.0,11564978983.0,15947445151.0,9099812304.0,71.90990066890366,72.16933481718746,71.90990066890366,71.92842864990234,6225100,0.0,0.0,0.0
2019-10-01,2019.10.1,8537.6,8212.01,8314.62,42368.0,355446344.4,8326.64,direct,402234082.6,1591004078.0,1993238161.0,1311696182.0,3087768661.0,4399464843.0,3942917420.0,10024672128.0,13967589547.0,8249343551.0,72.18788119998317,72.49363888328965,70.13092860274084,70.20504760742188,15968900,0.0,0.0,0.0
2019-10-02,2019.10.2,8403.51,8186.3,8326.64,24785.21,205325219.2,8391.52,direct,343538087.7,978549664.5,1322087752.0,1133470382.0,2151925249.0,3285395715.0,4195709735.0,7763834052.0,11959543871.0,6252723704.0,69.60276902872263,69.61202948300144,68.37044998093226,68.88005065917969,12341200,0.0,0.0,0.0
2019-10-03,2019.10.3,8434.63,8105.02,8391.52,30435.91,250685863.9,8246.3,direct,345093471.4,1090910861.0,1436004332.0,1073258666.0,2420498259.0,3493756925.0,3717656917.0,7828215971.0,11545872888.0,6161331484.0,68.7225389937013,69.35259627618534,67.80525210579265,69.33406829833984,16621700,0.0,0.0,0.0
2019-10-04,2019.10.4,8267.11,8021.3,8246.3,26268.19,214500278.9,8168.05,direct,362088267.9,934379832.4,1296468182.0,1108416310.0,2060793052.0,3169209281.0,3473673917.0,7303376551.0,10777050468.0,5746147376.0,69.38041280660123,70.14018737143796,69.30629380370472,70.05680084228516,9175800,0.0,0.0,0.0
2019-10-07,2019.10.7,8326.01,7798.09,7868.31,39653.14,321239400.7,8215.11,direct,481468209.4,1606737749.0,2088205958.0,1463102876.0,3283951119.0,4747053994.0,4456508145.0,10601174241.0,15057682304.0,8662621874.0,69.84368946127469,70.29770634567193,69.55645977163452,69.7047119140625,6505400,0.0,0.0,0.0
2019-10-08,2019.10.8,8354.19,8126.71,8215.11,21060.16,173334218.1,8191.87,direct,442138734.6,1000828201.0,1442966935.0,1260341727.0,2356024492.0,3616366219.0,3872341021.0,8320942824.0,12193283845.0,6839532016.0,69.0005136498163,69.37113685773807,68.58355989001066,68.62989044189453,11579500,0.0,0.0,0.0
2019-10-09,2019.10.9,8697.56,8132.74,8191.87,47097.59,398201725.3,8593.16,direct,689841268.8,1803979781.0,2493821050.0,1777464382.0,3445480780.0,5222945162.0,5147113705.0,11423919970.0,16571033589.0,9413843387.0,69.19509506599222,69.491592243469,68.82447182688365,69.213623046875,6271500,0.0,0.0,0.0
2019-10-10,2019.10.10,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,492267365.1,1238121252.0,1730388617.0,1432433392.0,2662822632.0,4095256024.0,4380686648.0,9509865556.0,13890552204.0,7516550932.0,69.07464641049246,70.09385502942764,69.07464641049246,69.84368133544922,9321000,0.0,0.0,0.0
2019-10-11,2019.10.11,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,485421706.3,1607137464.0,2092559171.0,1353780956.0,3031719175.0,4385500131.0,4143154588.0,10982797706.0,15125952212.0,7893614957.0,70.77023502136512,71.78945069654314,70.5849269362693,71.15939331054688,16243500,0.0,0.0,0.0
2019-10-14,2019.10.14,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,452859007.4,835341481.8,1288200489.0,1241131831.0,2349383406.0,3590515237.0,3837425605.0,8398093229.0,12235518834.0,6718088738.0,71.02042388916016,71.22426706775674,70.79805272571471,71.02042388916016,4829300,0.0,0.0,0.0
2019-10-15,2019.10.15,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,495574684.6,1036166690.0,1531741375.0,1279460049.0,2116506381.0,3395966348.0,4007316251.0,8069122479.0,12076438730.0,6901101945.0,71.15012168538078,71.87283307227699,71.00186957060725,71.59486389160156,8973800,0.0,0.0,0.0
2019-10-16,2019.10.16,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,434799811.9,1081006970.0,1515806782.0,1191077003.0,2478947641.0,3670024644.0,3756727120.0,9033597047.0,12790324167.0,7148669902.0,71.46514681611728,71.91916361576293,71.42808378742887,71.55780792236328,8786300,0.0,0.0,0.0
2019-10-17,2019.10.17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,374546935.0,823276061.8,1197822997.0,1138039546.0,1970716236.0,3108755782.0,3557118773.0,7502004395.0,11059123168.0,5938260388.0,71.96548785968055,72.44730016866723,71.84503831695888,71.90989685058594,7976200,0.0,0.0,0.0
2019-10-18,2019.10.18,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,392178120.8,981726342.6,1373904463.0,1215855563.0,2205308252.0,3421163736.0,3816500130.0,8665335280.0,12481835330.0,6684065304.0,71.75238554446096,71.90063059434492,71.21498221690015,71.28910827636719,9694500,0.0,0.0,0.0
2019-10-21,2019.10.21,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,434094348.4,876883550.1,1310977898.0,1306648604.0,2252209695.0,3558858299.0,4072603705.0,8241292386.0,12313896091.0,6439862753.0,71.55782704840608,71.87285227288298,71.44663793262211,71.71533966064453,8419400,0.0,0.0,0.0
2019-10-22,2019.10.22,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,402537046.9,921878289.0,1324415336.0,1276350225.0,2488673841.0,3765024066.0,4035973036.0,9282456141.0,13318429178.0,6781741397.0,71.7987128643024,72.49362880355555,71.53001118617178,72.28052520751953,11351500,0.0,0.0,0.0
2019-10-23,2019.10.23,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,564777372.8,1984368560.0,2549146007.0,1635867696.0,3879380625.0,5515248321.0,4922082803.0,13121564355.0,18043647158.0,9702706337.0,72.2527580221485,72.31761658580628,71.96552118104704,72.27128601074219,7370300,0.0,0.0,0.0
2019-10-24,2019.10.24,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,379321890.9,928550128.2,1307872019.0,1249612965.0,2434789755.0,3684402720.0,3818505070.0,8778836300.0,12597341370.0,6728587714.0,72.39170455535276,72.4750981408841,71.85430828802392,72.37317657470703,8355700,0.0,0.0,0.0
2019-10-25,2019.10.25,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,711792910.0,2995019704.0,3706812701.0,2046748382.0,5930767498.0,7977515880.0,6199388551.0,19563929099.0,25763317650.0,13704660110.0,72.35464178224896,72.99396668707806,72.31758582082577,72.82718658447266,7718500,0.0,0.0,0.0
2019-10-28,2019.10.28,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,703248803.1,2681542468.0,3384791271.0,2014313574.0,5793529571.0,7807843145.0,6093006181.0,19348551819.0,25441557908.0,13752111817.0,72.984721066483,73.41094251032081,72.97546060787307,73.03105163574219,8138200,0.0,0.0,0.0
2019-10-29,2019.10.29,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,690608828.1,2067770072.0,2758378900.0,2019597871.0,5149841996.0,7169439866.0,6403795844.0,18021872003.0,24425667847.0,12664651033.0,72.73452360761141,73.46650246417776,72.64186957733516,73.27192687988281,10429100,0.0,0.0,0.0
2019-10-30,2019.10.30,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,630467122.0,1802129111.0,2432596233.0,1920405358.0,4375096736.0,6295502094.0,6191426200.0,15007204802.0,21198631002.0,11437450104.0,73.41092251971172,73.59623060818222,73.0125037673547,73.5313720703125,9208200,0.0,0.0,0.0
2019-10-31,2019.10.31,9423.16,8972.0,9169.86,35891.86,329788397.2,9157.52,direct,508387323.5,1734659197.0,2243046520.0,1675034584.0,4478448160.0,6153482744.0,5387351342.0,15000312174.0,20387663516.0,10645257018.0,73.30898843596874,73.30898843596874,72.3731664901281,72.74378967285156,10693200,0.0,0.0,0.0
2019-11-01,2019.11.1,9308.62,9072.62,9157.52,27365.39,251360754.5,9260.59,direct,442842988.1,1645814836.0,2088657731.0,1585244743.0,4071622312.0,5656867055.0,5076619136.0,13679915054.0,18756534191.0,9719521689.0,73.25338718815046,74.32819366455078,73.20706371047392,74.32819366455078,19657900,0.0,0.0,0.0
2019-11-04,2019.11.4,9578.74,9141.0,9221.61,29435.09,275923701.7,9421.54,direct,781511749.6,1954141114.0,2735652864.0,1792868751.0,3519631832.0,5312500677.0,5653280134.0,13225415171.0,18878695306.0,9665771378.0,74.73589350842929,75.21769876477107,74.73589350842929,75.18990325927734,15286500,0.0,0.0,0.0
