Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Technology.csv_Open,S&P 500 Technology.csv_High,S&P 500 Technology.csv_Low,S&P 500 Technology.csv_Close,S&P 500 Technology.csv_Volume,S&P 500 Technology.csv_Dividends,S&P 500 Technology.csv_Stock Splits,S&P 500 Technology.csv_Capital Gains
2019-08-14,2019.8.14,10873.44,9924.58,10872.0,70125.86,728247545.7,10031.89,direct,857786786.3,2897788271.0,3755575057.0,2179103370.0,5261276475.0,7440379845.0,6038700600.0,15628126166.0,21666826765.0,12420980189.0,74.39772073896897,74.73181219292167,73.27135006375165,73.4622573852539,23569300,0.0,0.0,0.0
2019-08-15,2019.8.15,10451.61,9497.12,10031.89,84438.15,842979140.9,10308.51,direct,729105861.9,3551819902.0,4280925764.0,2032933423.0,6811725583.0,8844659006.0,5664668915.0,20299077719.0,25963746633.0,14117815659.0,73.52906813305793,73.71043516773278,72.70815362604633,73.32861328125,15662300,0.0,0.0,0.0
2019-08-16,2019.8.16,10544.97,9764.32,10308.51,62357.48,635040831.5,10360.43,direct,568287509.0,3035435250.0,3603722759.0,1758665276.0,5760976363.0,7519641743.0,4806572516.0,17303509980.0,22110082496.0,11565547136.0,74.08270446327191,74.87498354934883,73.97770326956791,74.72225189208984,10847000,0.0,0.0,0.0
2019-08-19,2019.8.19,10937.26,10278.31,10326.25,39936.81,426168060.0,10922.16,direct,509635740.3,1870655491.0,2380291231.0,1512533483.0,3901055873.0,5413589356.0,4234154011.0,12346757972.0,16580911982.0,9039016439.0,75.89633720332372,76.08724445292255,75.46678496775922,75.858154296875,7878100,0.0,0.0,0.0
2019-08-20,2019.8.20,10956.06,10576.37,10922.16,30891.56,332208752.0,10770.76,direct,462383772.3,1553537910.0,2015921574.0,1405958141.0,3338264689.0,4744222938.0,4143934986.0,11138402659.0,15282337645.0,8379966002.0,75.76272475441718,76.14453937498045,75.43817358776191,75.47635650634766,8337700,0.0,0.0,0.0
2019-08-21,2019.8.21,10805.7,9870.07,10770.76,57446.51,584554031.7,10131.67,direct,595603898.7,2442053543.0,3037657543.0,1576987850.0,4403282951.0,5980270801.0,135067000000.0,14256106191.0,149323000000.0,10113913539.0,76.20180279611377,76.55498198074055,76.02043578823795,76.36407470703125,8401300,0.0,0.0,0.0
2019-08-22,2019.8.22,10231.99,9777.06,10131.67,38005.1,380411207.7,10104.11,direct,562946649.1,1794723442.0,2357670091.0,1634195001.0,3656129665.0,5290324666.0,4726074283.0,11578827387.0,16304901771.0,9230686280.0,76.56453057551647,76.73635003726113,75.50497844186539,76.18270874023438,7594100,0.0,0.0,0.0
2019-08-23,2019.8.23,10468.14,10053.67,10104.11,31466.97,324471966.3,10410.49,direct,541678823.9,1477228335.0,2018907054.0,1606562953.0,3132726837.0,4739289686.0,4565355487.0,9892135983.0,14457491470.0,8353897596.0,75.76271334856091,76.4595314805673,73.35724081832556,73.6626968383789,20398900,0.0,0.0,0.0
2019-08-26,2019.8.26,10626.93,10141.75,10141.75,42155.28,437989368.7,10364.91,direct,559341642.6,2141875069.0,2701216712.0,1661538813.0,4232619415.0,5894158228.0,4606869056.0,12868538049.0,17475407104.0,9481862164.0,74.56954816862564,74.71272503364925,74.0636298758319,74.68408966064453,10358500,0.0,0.0,0.0
2019-08-27,2019.8.27,10381.92,10038.26,10364.91,26481.68,269489962.5,10175.47,direct,424563650.6,1237183604.0,1661747153.0,1406071273.0,2904044948.0,4310116221.0,3849211897.0,9492030589.0,13341242588.0,7180106721.0,75.17089118005107,75.30452773731501,74.13997435317529,74.56952667236328,10033000,0.0,0.0,0.0
2019-08-28,2019.8.28,10281.59,9600.83,10175.47,49145.33,486936428.3,9722.83,direct,577130173.9,1835581340.0,2412711514.0,1594182917.0,3558595157.0,5152778074.0,4668373072.0,11653632945.0,16322006017.0,8996015303.0,74.16861725843917,74.76044155981019,73.63407097503755,74.6363525390625,7139500,0.0,0.0,0.0
2019-08-29,2019.8.29,9724.52,9344.69,9722.83,42711.51,406305621.3,9492.81,direct,472826993.6,1627883161.0,2100710155.0,1543656306.0,3264453383.0,4808109594.0,5175295377.0,10601240997.0,15776536374.0,8601895258.0,75.64817156364123,76.1636300103584,75.3808984318575,75.93453979492188,8120600,0.0,0.0,0.0
2019-08-30,2019.8.30,9699.85,9368.27,9492.81,28941.49,276606372.9,9587.25,direct,356279275.3,1504239621.0,1860518896.0,1214707739.0,2514089686.0,3728797329.0,3761668174.0,9135120946.0,12896789121.0,6762679332.0,76.4309018584701,76.5263555064116,75.37134961623241,75.91544342041016,10075400,0.0,0.0,0.0
2019-09-03,2019.9.3,10773.27,10296.3,10387.5,52101.71,550564712.8,10625.1,direct,421157607.6,2214061526.0,2635219239.0,1461268090.0,4095464876.0,5556732967.0,31262479826.0,13260958764.0,44523438590.0,9270076003.0,75.28542528692034,75.9536079433517,74.72223651994699,74.98950958251953,11837500,0.0,0.0,0.0
2019-09-04,2019.9.4,10827.14,10392.88,10625.1,41229.09,436210232.4,10585.2,direct,380592347.9,1933885555.0,2314477903.0,1292171989.0,3596499002.0,4888670991.0,18198711375.0,11375989807.0,29574701182.0,8110601682.0,75.8009030022233,76.30681389767825,75.72453716975741,76.26863098144531,7729400,0.0,0.0,0.0
2019-09-05,2019.9.5,10659.6,10475.88,10585.2,23957.29,253210793.6,10556.16,direct,405698141.3,1208445973.0,1614144009.0,1302088402.0,2625300208.0,3927388610.0,100517000000.0,8913765912.0,109430000000.0,6950209735.0,77.27090006605317,78.17772788011467,77.23272443501445,77.86272430419922,10043300,0.0,0.0,0.0
2019-09-06,2019.9.6,10938.39,10228.17,10556.16,54409.77,577987384.8,10309.91,direct,469451029.5,2223924602.0,2693375632.0,1481351685.0,4359217795.0,5840569479.0,4433735968.0,13309824103.0,17743560071.0,9319537056.0,78.03455146836356,78.0727343858131,77.58591129164,77.79591369628906,9150100,0.0,0.0,0.0
2019-09-09,2019.9.9,10514.59,10101.87,10420.88,33044.44,340516851.6,10314.88,direct,468882984.4,1511846288.0,1980729170.0,1607672143.0,3409609062.0,5017281204.0,4635943288.0,10859382607.0,15495325896.0,9024328735.0,78.15863413776268,78.19681705210989,76.80317345034483,77.21363067626953,12610700,0.0,0.0,0.0
2019-09-10,2019.9.10,10395.1,9966.94,10314.88,26197.16,266382298.0,10109.46,direct,422011825.6,1090043224.0,1512055049.0,1409960017.0,2537036518.0,3946996434.0,4150098417.0,8624727384.0,12774825801.0,7502340459.0,76.86044125524799,76.86044125524799,75.95362074261548,76.822265625,9858500,0.0,0.0,0.0
2019-09-11,2019.9.11,10251.97,9874.13,10109.46,28189.47,283998084.3,10165.01,direct,403971830.1,1217049735.0,1621021565.0,1410441185.0,2597217792.0,4007658977.0,4450870490.0,9679249483.0,14130119973.0,7708150971.0,77.06091804495394,77.6431875502046,76.89863881358674,77.62409973144531,9409300,0.0,0.0,0.0
2019-09-12,2019.9.12,10472.07,10057.09,10165.01,26821.06,275877681.6,10428.96,direct,388141800.3,1185432768.0,1573574464.0,1268860798.0,2629837471.0,3898698268.0,3804487945.0,8911370071.0,12715858016.0,6756195973.0,78.1013686344211,78.67409782266608,77.71954674804219,78.04409790039062,12771000,0.0,0.0,0.0
2019-09-13,2019.9.13,10591.45,9855.34,10428.96,24372.25,251594742.2,10372.29,direct,333001748.1,1180949317.0,1513950962.0,1112869651.0,2330979045.0,3443848696.0,3447140654.0,8199444710.0,11646585363.0,6183244544.0,77.92002278010571,77.92002278010571,77.38547636346227,77.47138977050781,16533600,0.0,0.0,0.0
2019-09-16,2019.9.16,10411.06,10103.87,10313.02,27381.87,280632568.0,10271.79,direct,454546326.6,1202023971.0,1656570298.0,1612974870.0,2407925235.0,4020900105.0,4758524638.0,8449981525.0,13208506163.0,7875259159.0,76.83180877354695,77.45226838671985,76.75545022754042,77.28044891357422,7725900,0.0,0.0,0.0
2019-09-17,2019.9.17,10297.99,10152.47,10271.79,21680.68,221966422.1,10198.62,direct,701914922.2,992572838.6,1694487863.0,2140364390.0,1994605917.0,4134970409.0,5997035061.0,7300386265.0,13297421326.0,8970726141.0,77.33773371583183,77.59546661376953,77.15637394308973,77.59546661376953,7701300,0.0,0.0,0.0
2019-09-18,2019.9.18,10272.19,10100.9,10198.62,21739.97,221697128.6,10163.38,direct,926278257.1,1037540843.0,1963819101.0,2186049433.0,1915350856.0,4101400289.0,6469072474.0,7107196650.0,13576269124.0,9168070033.0,77.47137313721299,77.64318534911811,76.53590982628452,77.5859146118164,8630700,0.0,0.0,0.0
2019-09-19,2019.9.19,10368.46,9641.11,10163.38,45685.81,456963432.6,10281.03,direct,903359561.8,2173301277.0,3076660839.0,2247168936.0,3736506803.0,5983675841.0,6671605056.0,11734167950.0,18405773005.0,11676277320.0,77.82454685964278,78.4450065059938,77.65272737730936,77.75772857666016,8193500,0.0,0.0,0.0
2019-09-20,2019.9.20,10321.18,10065.55,10281.03,20930.03,213229233.6,10176.38,direct,546152474.7,1013931152.0,1560083627.0,1574975436.0,2241043727.0,3816019162.0,5026428634.0,8201768759.0,13228197292.0,7627648540.0,78.00955642535521,78.0478582988073,76.64987279181562,76.8509521484375,15013600,0.253,0.0,0.0
2019-09-23,2019.9.23,10073.79,9636.2,10036.98,33287.92,327752087.2,9694.6,direct,499122312.3,1463750233.0,1962872545.0,1453944145.0,2783594405.0,4237538550.0,4524818923.0,9254704229.0,13779523151.0,8149017164.0,76.8605284012046,77.32014361474847,76.69775090476999,77.09033966064453,7824200,0.0,0.0,0.0
2019-09-24,2019.9.24,9787.58,8107.01,9694.6,121811.28,1084866144.0,8542.54,direct,1147610205.0,3627883474.0,4775493680.0,2604348879.0,5322305936.0,7926654815.0,7521390225.0,15945898206.0,23467288517.0,15596601349.0,77.59782306304878,77.89465346075335,76.01790542962758,76.34346771240234,17724100,0.0,0.0,0.0
2019-09-25,2019.9.25,8752.2,8246.24,8542.54,74724.79,631898763.6,8446.97,direct,627830590.3,2591686074.0,3219516748.0,1877723251.0,4596223938.0,6473947189.0,5687058718.0,13749087793.0,19436146511.0,12282747355.0,76.23813868978867,77.46376944955381,75.53914226615059,77.25311279296875,11956600,0.0,0.0,0.0
2019-09-26,2019.9.26,8471.02,7753.71,8446.97,80375.17,652614929.7,8074.99,direct,544600016.3,2658599291.0,3203199307.0,1530734268.0,4329436008.0,5860170276.0,4637597249.0,12919591959.0,17557189208.0,10342950506.0,77.22438848590068,77.60739992601222,76.73604871712506,77.33928680419922,9089300,0.0,0.0,0.0
2019-09-27,2019.9.27,8304.22,7888.5,8074.99,48376.65,390323710.9,8201.36,direct,445322448.1,1692863959.0,2138186407.0,1420184814.0,3264916555.0,4685101450.0,4407740313.0,10345314588.0,14753054900.0,8363779733.0,77.3392895803408,77.50207437933301,75.73064731839756,76.30516815185547,12782100,0.0,0.0,0.0
2019-09-30,2019.9.30,8372.24,7736.96,8065.26,50440.1,407250929.4,8314.62,direct,503300827.3,2060318270.0,2563619097.0,1479910899.0,3613705466.0,5093616365.0,4382466168.0,11564978983.0,15947445151.0,9099812304.0,76.63072692626646,77.29142153419313,76.52539858861623,77.10948944091797,11001400,0.0,0.0,0.0
2019-10-01,2019.10.1,8537.6,8212.01,8314.62,42368.0,355446344.4,8326.64,direct,402234082.6,1591004078.0,1993238161.0,1311696182.0,3087768661.0,4399464843.0,3942917420.0,10024672128.0,13967589547.0,8249343551.0,77.45418774571692,77.97125206281056,76.36260995585317,76.3913345336914,11022300,0.0,0.0,0.0
2019-10-02,2019.10.2,8403.51,8186.3,8326.64,24785.21,205325219.2,8391.52,direct,343538087.7,978549664.5,1322087752.0,1133470382.0,2151925249.0,3285395715.0,4195709735.0,7763834052.0,11959543871.0,6252723704.0,75.88386337223922,75.90301065968849,74.39012656974894,74.95506286621094,19754800,0.0,0.0,0.0
2019-10-03,2019.10.3,8434.63,8105.02,8391.52,30435.91,250685863.9,8246.3,direct,345093471.4,1090910861.0,1436004332.0,1073258666.0,2420498259.0,3493756925.0,3717656917.0,7828215971.0,11545872888.0,6161331484.0,74.92632001575176,75.90299215496435,73.99751973615977,75.874267578125,17472200,0.0,0.0,0.0
2019-10-04,2019.10.4,8267.11,8021.3,8246.3,26268.19,214500278.9,8168.05,direct,362088267.9,934379832.4,1296468182.0,1108416310.0,2060793052.0,3169209281.0,3473673917.0,7303376551.0,10777050468.0,5746147376.0,76.41049549401211,77.2243902570815,76.33389174316574,77.1286392211914,10938400,0.0,0.0,0.0
2019-10-07,2019.10.7,8326.01,7798.09,7868.31,39653.14,321239400.7,8215.11,direct,481468209.4,1606737749.0,2088205958.0,1463102876.0,3283951119.0,4747053994.0,4456508145.0,10601174241.0,15057682304.0,8662621874.0,76.87008888197266,77.44460229423035,76.74561328933939,76.80306243896484,10619400,0.0,0.0,0.0
2019-10-08,2019.10.8,8354.19,8126.71,8215.11,21060.16,173334218.1,8191.87,direct,442138734.6,1000828201.0,1442966935.0,1260341727.0,2356024492.0,3616366219.0,3872341021.0,8320942824.0,12193283845.0,6839532016.0,76.30516084143508,76.53496476960035,75.38593782343885,75.3955078125,14366800,0.0,0.0,0.0
2019-10-09,2019.10.9,8697.56,8132.74,8191.87,47097.59,398201725.3,8593.16,direct,689841268.8,1803979781.0,2493821050.0,1777464382.0,3445480780.0,5222945162.0,5147113705.0,11423919970.0,16571033589.0,9413843387.0,76.18068378265731,76.80307647019802,76.06578546241552,76.51582336425781,10251500,0.0,0.0,0.0
2019-10-10,2019.10.10,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,492267365.1,1238121252.0,1730388617.0,1432433392.0,2662822632.0,4095256024.0,4380686648.0,9509865556.0,13890552204.0,7516550932.0,76.43921191465546,77.34885761651378,76.38175545498605,77.04244995117188,9398100,0.0,0.0,0.0
2019-10-11,2019.10.11,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,485421706.3,1607137464.0,2092559171.0,1353780956.0,3031719175.0,4385500131.0,4143154588.0,10982797706.0,15125952212.0,7893614957.0,77.99038767443415,78.79471226020745,77.86591208731876,78.10529327392578,15970600,0.0,0.0,0.0
2019-10-14,2019.10.14,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,452859007.4,835341481.8,1288200489.0,1241131831.0,2349383406.0,3590515237.0,3837425605.0,8398093229.0,12235518834.0,6718088738.0,78.02870950114394,78.38299637787131,78.01913951107213,78.05743408203125,5662800,0.0,0.0,0.0
2019-10-15,2019.10.15,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,495574684.6,1036166690.0,1531741375.0,1279460049.0,2116506381.0,3395966348.0,4007316251.0,8069122479.0,12076438730.0,6901101945.0,78.37340820540017,79.11070643741618,78.2968044634415,78.91919708251953,8102900,0.0,0.0,0.0
2019-10-16,2019.10.16,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,434799811.9,1081006970.0,1515806782.0,1191077003.0,2478947641.0,3670024644.0,3756727120.0,9033597047.0,12790324167.0,7148669902.0,78.48832634661122,78.52662822370428,78.0861675951382,78.37342071533203,10033000,0.0,0.0,0.0
2019-10-17,2019.10.17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,374546935.0,823276061.8,1197822997.0,1138039546.0,1970716236.0,3108755782.0,3557118773.0,7502004395.0,11059123168.0,5938260388.0,78.64152085056985,78.86175480156076,77.80847882650784,78.22021484375,6865900,0.0,0.0,0.0
2019-10-18,2019.10.18,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,392178120.8,981726342.6,1373904463.0,1215855563.0,2205308252.0,3421163736.0,3816500130.0,8665335280.0,12481835330.0,6684065304.0,78.10532860341685,78.22023425488392,76.98502589662809,77.4733657836914,8726300,0.0,0.0,0.0
2019-10-21,2019.10.21,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,434094348.4,876883550.1,1310977898.0,1306648604.0,2252209695.0,3558858299.0,4072603705.0,8241292386.0,12313896091.0,6439862753.0,77.93295471075368,78.34469072943138,77.65527159998634,78.30638885498047,6339300,0.0,0.0,0.0
2019-10-22,2019.10.22,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,402537046.9,921878289.0,1324415336.0,1276350225.0,2488673841.0,3765024066.0,4035973036.0,9282456141.0,13318429178.0,6781741397.0,78.45959626819688,78.73727937866484,77.19566363402213,77.25311279296875,9458000,0.0,0.0,0.0
2019-10-23,2019.10.23,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,564777372.8,1984368560.0,2549146007.0,1635867696.0,3879380625.0,5515248321.0,4922082803.0,13121564355.0,18043647158.0,9702706337.0,77.01372934279361,77.32971431858672,76.85095186023425,77.32013702392578,8808500,0.0,0.0,0.0
2019-10-24,2019.10.24,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,379321890.9,928550128.2,1307872019.0,1249612965.0,2434789755.0,3684402720.0,3818505070.0,8778836300.0,12597341370.0,6728587714.0,78.14361974270905,78.51705392695914,77.85635930620758,78.45002746582031,7254100,0.0,0.0,0.0
2019-10-25,2019.10.25,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,711792910.0,2995019704.0,3706812701.0,2046748382.0,5930767498.0,7977515880.0,6199388551.0,19563929099.0,25763317650.0,13704660110.0,78.45000931554598,79.49370786971318,78.40213015209432,79.39795684814453,8152700,0.0,0.0,0.0
2019-10-28,2019.10.28,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,703248803.1,2681542468.0,3384791271.0,2014313574.0,5793529571.0,7807843145.0,6093006181.0,19348551819.0,25441557908.0,13752111817.0,80.09697361727574,80.44168322712089,80.0586717378111,80.40338134765625,7229900,0.0,0.0,0.0
2019-10-29,2019.10.29,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,690608828.1,2067770072.0,2758378900.0,2019597871.0,5149841996.0,7169439866.0,6403795844.0,18021872003.0,24425667847.0,12664651033.0,80.33633842193099,80.47996861415568,79.64691934352051,79.67564392089844,7760400,0.0,0.0,0.0
2019-10-30,2019.10.30,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,630467122.0,1802129111.0,2432596233.0,1920405358.0,4375096736.0,6295502094.0,6191426200.0,15007204802.0,21198631002.0,11437450104.0,79.91504289669113,80.25975251249118,79.37883118559625,80.16400146484375,12779300,0.0,0.0,0.0
2019-10-31,2019.10.31,9423.16,8972.0,9169.86,35891.86,329788397.2,9157.52,direct,508387323.5,1734659197.0,2243046520.0,1675034584.0,4478448160.0,6153482744.0,5387351342.0,15000312174.0,20387663516.0,10645257018.0,80.28847418641912,80.37465523991406,79.59905497980513,80.11611938476562,11230900,0.0,0.0,0.0
2019-11-01,2019.11.1,9308.62,9072.62,9157.52,27365.39,251360754.5,9260.59,direct,442842988.1,1645814836.0,2088657731.0,1585244743.0,4071622312.0,5656867055.0,5076619136.0,13679915054.0,18756534191.0,9719521689.0,80.38421219183468,81.0736312866211,80.25973658512859,81.0736312866211,9920600,0.0,0.0,0.0
2019-11-04,2019.11.4,9578.74,9141.0,9221.61,29435.09,275923701.7,9421.54,direct,781511749.6,1954141114.0,2735652864.0,1792868751.0,3519631832.0,5312500677.0,5653280134.0,13225415171.0,18878695306.0,9665771378.0,81.69604400076459,81.74392317951741,81.32260978357104,81.49496459960938,10181600,0.0,0.0,0.0
2019-11-05,2019.11.5,9495.36,9196.64,9421.54,24971.55,233491267.4,9323.61,direct,1115267012.0,2404432964.0,3519699976.0,1956540259.0,3381643511.0,5338183770.0,6223341291.0,13480539374.0,19703880665.0,10086055760.0,81.72475542546864,81.75348000595991,81.12151731914446,81.39920043945312,7899800,0.0,0.0,0.0
2019-11-06,2019.11.6,9455.53,9269.82,9323.61,22338.76,208985449.5,9347.27,direct,956110188.7,2018171683.0,2974281872.0,1633424777.0,2821006086.0,4454430863.0,5693068082.0,12199325567.0,17892393649.0,8880978351.0,81.38962546021492,81.43750463262005,80.94916483436467,81.36090087890625,8538600,0.0,0.0,0.0
2019-11-07,2019.11.7,9382.63,9114.14,9347.27,21322.07,196879610.6,9208.52,direct,933257165.6,1702858028.0,2636115193.0,1331979175.0,2693449280.0,4025428364.0,327822000000000.0,12936192711.0,327835000000000.0,7863930401.0,81.9066979866464,82.46206429830698,81.77264505698169,82.00244903564453,14042500,0.0,0.0,0.0
2019-11-08,2019.11.8,9263.83,8682.74,9208.52,41674.91,371135405.0,8772.31,direct,944627254.2,2701639891.0,3646267145.0,1372633084.0,3819786332.0,5192419503.0,238231000000000.0,18283360261.0,238249000000000.0,9096709936.0,81.79177197546913,82.46204376220703,81.4662170288834,82.46204376220703,6286500,0.0,0.0,0.0
2019-11-11,2019.11.11,9084.49,8619.78,9045.85,25750.4,226035620.3,8726.31,direct,860345053.6,1736631592.0,2596976646.0,1506600301.0,2643885885.0,4150486186.0,5850009407.0,13231909183.0,19081918590.0,6892355356.0,81.99286418844807,82.61525690762505,81.88753585264875,82.50035858154297,4244000,0.0,0.0,0.0
2019-11-12,2019.11.12,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14,direct,904768163.0,1742276543.0,2647044706.0,1612424066.0,2642185360.0,4254609426.0,6161660506.0,12733057270.0,18894717775.0,7091855411.0,82.61526051894657,83.08444575007526,82.41418113417714,82.77803802490234,8281200,0.0,0.0,0.0
2019-11-13,2019.11.13,8840.33,8721.68,8815.14,15828.57,138900524.5,8773.82,direct,749940948.4,1247796537.0,1997737485.0,1501773357.0,2290515384.0,3792288741.0,5519627183.0,10664983911.0,16184611095.0,6137757981.0,82.45248146647086,83.03657232308504,82.4333268747551,82.95996856689453,7686100,0.0,0.0,0.0
2019-11-14,2019.11.14,8811.04,8584.92,8773.82,18999.7,164630654.0,8640.42,direct,947581468.8,1452386170.0,2399967639.0,1528316194.0,2478109005.0,4006425112.0,1.53e+19,2.25e+21,2.26e+21,6517370392.0,82.63440808811772,82.93123849202621,82.40459683476685,82.86421203613281,6091300,0.0,0.0,0.0
2019-11-15,2019.11.15,8773.4,8393.29,8640.42,31281.14,267441968.2,8468.57,direct,951618461.4,2058364950.0,3009983412.0,1470810483.0,3227294963.0,4698105446.0,5733300055.0,14144976847.0,19878276902.0,7787651072.0,83.44830349222298,83.53447723388672,83.18976765656006,83.53447723388672,7062400,0.0,0.0,0.0
2019-11-18,2019.11.18,8537.87,8075.63,8515.28,30048.32,250358969.4,8190.16,direct,966000952.1,1966661269.0,2932662221.0,1582618524.0,3497691204.0,5080309810.0,5610821527.0,13667902729.0,19278724256.0,8147238893.0,83.50575650251005,83.90791525948327,83.18977149117272,83.78343963623047,6511100,0.0,0.0,0.0
2019-11-19,2019.11.19,8215.95,8016.54,8190.16,24402.6,198180594.4,8133.57,direct,934735322.5,1715496390.0,2650231712.0,1597247296.0,3146311486.0,4743558782.0,5291875107.0,12400906957.0,17692782064.0,7957681142.0,84.11857520125223,84.19517895946167,83.63981267044791,83.94622039794922,7043700,0.0,0.0,0.0
2019-11-20,2019.11.20,8232.23,8047.73,8133.57,18105.11,147086043.4,8093.6,direct,879292831.7,1431277161.0,2310569993.0,1337251301.0,2868292442.0,4205543743.0,4928779745.0,11696969624.0,16625749369.0,6809937558.0,83.75471333737916,84.0036718841173,82.8067656281363,83.43872833251953,12379900,0.0,0.0,0.0
2019-11-21,2019.11.21,8133.73,7437.33,8093.6,45760.44,354377783.3,7632.59,direct,1010135276.0,2446730909.0,3456866186.0,1678422722.0,4290122905.0,5968545704.0,6025298285.0,15850030567.0,21875328852.0,9905194588.0,83.27594610591868,83.37169713989245,82.84505549503328,83.01741027832031,9377700,0.0,0.0,0.0
2019-11-22,2019.11.22,7721.9,6815.03,7632.59,94065.31,680349857.2,7292.2,direct,1248514115.0,4694044998.0,5942559114.0,2155445686.0,6992146388.0,9147592147.0,7193465946.0,23767626284.0,30961092230.0,15366451916.0,83.25679607225513,83.39084898822175,82.58653149242205,82.9120864868164,5890000,0.0,0.0,0.0
2019-11-25,2019.11.25,7386.06,6560.13,6930.09,85742.76,596056755.8,7138.23,direct,1127488068.0,4439339403.0,5566827472.0,1831340317.0,6235746151.0,8067086397.0,6206868441.0,22145691365.0,28352559806.0,13479110072.0,83.28554146705632,84.11858367919922,83.25680957582966,84.11858367919922,7369900,0.0,0.0,0.0
2019-11-26,2019.11.26,7350.44,7042.5,7138.23,36264.64,259675008.7,7170.11,direct,869985512.0,2511097927.0,3381083439.0,1300232623.0,3852794795.0,5153027418.0,4570109951.0,15327812094.0,19897922045.0,8364993846.0,84.16645058919654,84.40583184382717,84.03239767103028,84.19517517089844,9727200,0.0,0.0,0.0
2019-11-27,2019.11.27,7681.51,6873.1,7170.11,66406.48,485895588.3,7531.5,direct,1090972646.0,3247247950.0,4338220595.0,1858043343.0,5068364725.0,6926408068.0,5916262802.0,18851178882.0,24767441609.0,11046758486.0,84.45371098471074,84.66436767578125,84.20475971829721,84.66436767578125,9348500,0.0,0.0,0.0
2019-11-29,2019.11.29,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,660331260.3,2297660191.0,2957991373.0,1306911961.0,3880669424.0,5187581385.0,4647055285.0,15208108084.0,19855163447.0,8314109179.0,84.44412985382387,84.57818276585076,84.2717750661699,84.4154052734375,5680100,0.0,0.0,0.0
2019-12-02,2019.12.2,7442.62,7193.09,7420.53,25163.31,184009273.4,7320.94,direct,591578440.0,1726417336.0,2317995776.0,1157667197.0,3100130011.0,4257797208.0,4125833092.0,12778074098.0,16903907189.0,6816199549.0,84.45369370382109,84.45369370382109,82.84505157111329,83.20891571044922,11583800,0.0,0.0,0.0
2019-12-03,2019.12.3,7420.34,7260.93,7320.94,18521.73,135997337.7,7313.64,direct,557062771.8,1287676904.0,1844739676.0,1053291052.0,2437577849.0,3490868901.0,3999291432.0,10232025173.0,14231316605.0,5489121807.0,81.89709758570288,82.52906748040814,81.54281807382391,82.47161102294922,11247200,0.0,0.0,0.0
2019-12-04,2019.12.4,7764.68,7110.76,7313.64,49046.2,360525572.4,7207.78,direct,611358565.8,2530551009.0,3141909575.0,1133747395.0,3887680264.0,5021427659.0,4029091718.0,13871428326.0,17900520044.0,8586437092.0,83.00784971047618,83.07487617239923,82.68228739160962,82.80677032470703,6914500,0.0,0.0,0.0
2019-12-05,2019.12.5,7492.96,7175.85,7207.78,30054.36,220875659.8,7406.75,direct,553570347.8,2211177815.0,2764748088.0,1155441223.0,3535617964.0,4691059187.0,4191921193.0,13562445337.0,17754366530.0,7565148830.0,83.10359714280774,83.18020089748597,82.72058567475277,83.11317443847656,7810300,0.0,0.0,0.0
2019-12-06,2019.12.6,7607.79,7323.86,7406.75,28169.83,209851296.6,7558.58,direct,574203100.4,1981993009.0,2556196110.0,1166885795.0,3324449349.0,4491335145.0,4153718319.0,12605035400.0,16758753720.0,7028495122.0,83.74514159595279,84.10899849198162,83.67811513338599,84.03240203857422,9203500,0.0,0.0,0.0
2019-12-09,2019.12.9,7667.04,7296.42,7539.7,35089.72,262161330.4,7350.62,direct,563966102.1,1756178449.0,2320144478.0,1232464563.0,2795896965.0,4028361528.0,4209482349.0,11464856028.0,15674338377.0,6554984701.0,83.88877992504106,84.15688580122045,83.59194946289062,83.59194946289062,5685100,0.0,0.0,0.0
