Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,utilities_Open,utilities_High,utilities_Low,utilities_Close,utilities_Adj Close,utilities_Volume,utilities_log_return,utilities_realized_volatility
2018-02-15,9490.98,10234.0,9350.0,10018.0,21036.33732,9.212138753917563,48.720001220703125,49.70000076293945,48.650001525878906,49.68000030517578,40.62420654296875,16504100,0.0219789442582905,0.659339881247107
2018-02-16,10011.3,10300.0,9707.51,10196.0,11857.64278,9.229750765496005,49.709999084472656,50.2400016784668,49.52000045776367,50.119998931884766,40.984004974365234,20066500,0.008817664948656212,0.6675685515822316
2018-02-20,11159.12,11780.0,11080.37,11233.41,15880.90904,9.32664765257487,49.95000076293945,50.130001068115234,49.22999954223633,49.470001220703125,40.45249557495117,16773300,-0.013053658801468249,0.6873058291566693
2018-02-21,11233.42,11275.74,10256.0,10449.4,19959.67716,9.254299839476637,49.5,49.83000183105469,48.810001373291016,48.81999969482422,39.92097473144531,22461400,-0.01322639120146718,0.6969252927620275
2018-02-22,10446.79,10935.0,9731.2,9843.34,20204.69095,9.194550363346975,48.97999954223633,49.439998626708984,48.79999923706055,49.06999969482422,40.125396728515625,20128900,0.005107785168845691,0.6955838626556675
2018-02-23,9843.33,10405.3,9600.0,10166.1,16044.0393,9.226813934669071,49.209999084472656,50.40999984741211,49.150001525878906,50.349998474121094,41.17208480834961,20642400,0.02575074497651153,0.7425727112829162
2018-02-26,9595.99,10461.97,9376.34,10324.7,16156.80506,9.242294361717036,50.54999923706055,50.63999938964844,50.099998474121094,50.20000076293945,41.049434661865234,13604900,-0.0029835469634504896,0.7434867531306353
2018-02-27,10329.99,10850.0,10150.0,10566.3,10408.47994,9.265424970279735,50.2400016784668,50.540000915527344,49.380001068115234,49.400001525878906,40.39525604248047,18201200,-0.01606458681356715,0.7534346812685159
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74906,9.241344730838874,49.58000183105469,49.709999084472656,49.060001373291016,49.060001373291016,40.11722946166992,11946100,-0.006906388259699359,0.7581100417345009
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.665146,9.296805182959154,49.15999984741211,49.86000061035156,48.84000015258789,49.06999969482422,40.125396728515625,21591300,0.00020377706020546782,0.7452610077265632
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.097901,9.308373205628824,49.040000915527344,49.529998779296875,48.529998779296875,48.939998626708984,40.019100189208984,16857100,-0.0026528139288015673,0.7189630787755037
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.676233,9.343054931083023,48.81999969482422,50.04999923706055,48.720001220703125,49.939998626708984,40.83681869506836,15500400,0.020227227398990077,0.7573985680521309
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949,9.280217119396356,49.880001068115234,49.9900016784668,49.15999984741211,49.27000045776367,40.2889518737793,20708000,-0.013506871506015372,0.7476591264008094
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51185,9.201605332357381,49.119998931884766,49.33000183105469,48.709999084472656,48.900001525878906,39.98639297485352,16678800,-0.007537958161899283,0.7296124374428966
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42747,9.136189937382483,49.0099983215332,49.369998931884766,48.93000030517578,49.2599983215332,40.28076934814453,12258800,0.007334930933872386,0.7329822411120994
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684,9.130214327496898,49.15999984741211,49.40999984741211,49.02000045776367,49.400001525878906,40.39525604248047,13098500,0.00283809646334765,0.7199342912826264
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02058,9.118307316529219,49.41999816894531,49.66999816894531,49.36000061035156,49.61000061035156,40.56697463989258,16231800,0.004241983533838756,0.6726239034969339
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47535,9.120669461560647,49.790000915527344,50.02000045776367,49.34000015258789,49.720001220703125,40.65692138671875,18872500,0.002214852578108939,0.6663741960694511
2018-03-14,9152.07,9356.14,7948.0,8196.69,21191.02314,9.01148569322372,49.869998931884766,50.400001525878906,49.84000015258789,50.22999954223633,41.07394790649414,19132300,0.010205157454540092,0.6763087411269684
2018-03-15,8195.99,8425.0,7682.0,8265.05,18387.61139,9.019791059843602,50.20000076293945,50.65999984741211,49.900001525878906,50.20000076293945,41.049434661865234,21067800,-0.0005974067529206373,0.6613206806249353
2018-03-16,8265.05,8613.06,7914.08,8258.54,16498.62434,9.019003095443997,49.810001373291016,50.380001068115234,49.779998779296875,50.25,41.4095458984375,19756300,0.00099550504350443,0.6006742476803559
2018-03-19,8205.55,8718.74,8114.17,8596.93,19396.08836,9.059160441766048,50.220001220703125,50.38999938964844,49.650001525878906,49.939998626708984,41.154083251953125,21689600,-0.0061882895863769605,0.5954372105266128
2018-03-20,8596.79,9051.0,8313.01,8904.02,13454.82226,9.09425813913435,49.95000076293945,50.15999984741211,49.59000015258789,49.709999084472656,40.96454620361328,14968200,-0.004616155663594412,0.5752182922883874
2018-03-21,8904.02,9188.1,8754.83,8893.79,12100.99713,9.093108559368456,49.75,50.220001220703125,49.369998931884766,49.540000915527344,40.82445526123047,19235900,-0.003425659147432203,0.552237348642483
2018-03-22,8892.18,9099.59,8503.52,8704.67,12587.63392,9.071614942236156,49.59000015258789,50.560001373291016,49.45000076293945,49.7599983215332,41.00575637817383,25332400,0.004430972157896118,0.551308572225426
2018-03-23,8708.52,8920.79,8265.0,8920.79,13749.78486,9.096139786674827,49.7599983215332,50.209999084472656,48.959999084472656,49.060001373291016,40.42890167236328,17334300,-0.014167347877263481,0.48013806606438875
2018-03-26,8451.12,8500.0,7831.15,8149.66,17693.41534,9.005731487573286,49.220001220703125,49.63999938964844,49.119998931884766,49.56999969482422,40.84917068481445,13759600,0.010341739053607135,0.4960836448963491
2018-03-27,8152.26,8211.62,7742.11,7791.7,12385.25028,8.960814343554494,49.63999938964844,50.79999923706055,49.47999954223633,50.279998779296875,41.43426513671875,21456000,0.014221553567919987,0.4870700764034379
2018-03-28,7791.69,8104.98,7723.03,7932.41,8437.64468,8.978712177663393,50.34000015258789,50.540000915527344,49.93000030517578,50.2599983215332,41.417781829833984,23173100,-0.0003978607241741372,0.4792596623007013
2018-03-29,7932.41,7968.0,6914.53,7088.38,22138.11413,8.866212102586008,50.40999984741211,50.77000045776367,50.31999969482422,50.529998779296875,41.640281677246094,15464500,0.005357696426062208,0.4839839078467729
2018-04-02,6816.31,7106.5,6759.96,7052.76,13624.16036,8.86117430855605,50.619998931884766,50.86000061035156,49.779998779296875,50.13999938964844,41.31889724731445,17792600,-0.007748114588629118,0.4925992747262426
2018-04-03,7052.75,7506.84,7001.28,7416.27,16089.54163,8.911431514349935,50.04999923706055,50.54999923706055,49.91999816894531,50.310001373291016,41.45899200439453,13798800,0.0033848112426082544,0.42369537214018316
2018-04-04,7415.53,7430.0,6710.38,6799.95,15779.20247,8.824670538195988,50.29999923706055,50.54999923706055,49.88999938964844,50.41999816894531,41.54964447021485,16357300,0.0021839936439258523,0.38898785837046096
2018-04-05,6799.37,6928.7,6578.95,6771.69,11894.53598,8.820505965477537,50.40999984741211,50.970001220703125,49.849998474121094,50.81999969482422,41.87926483154297,14286300,0.007902086443250855,0.3901334740701503
2018-04-06,6771.3,6850.0,6510.0,6618.33,8478.418069,8.797598351245641,50.88999938964844,51.0,50.310001373291016,50.41999816894531,41.54964447021485,14312000,-0.007902086443250855,0.3918878578700764
2018-04-09,7027.26,7175.83,6611.49,6780.1,10103.91622,8.821747130088209,50.459999084472656,50.869998931884766,50.290000915527344,50.52000045776367,41.63205337524414,11756100,0.001981421099594982,0.3910506500403929
2018-04-10,6782.39,6900.0,6653.21,6835.67,6480.192764,8.829909769225909,50.529998779296875,50.59000015258789,50.02000045776367,50.130001068115234,41.31066131591797,14091200,-0.007749653961010683,0.3994977935960552
2018-04-11,6824.75,6984.92,6809.26,6940.94,5825.410646,8.845192491014656,50.11000061035156,50.290000915527344,49.88999938964844,50.060001373291016,41.25297546386719,8024100,-0.0013973391457899886,0.39891059949107394
2018-04-12,6940.94,8069.34,6758.45,7923.78,19033.38033,8.977623643677342,50.06999969482422,50.20000076293945,49.29999923706055,49.400001525878906,40.709083557128906,12078800,-0.013271858354415134,0.4129889923539501
2018-04-13,7923.78,8239.33,7753.32,7896.92,19605.94275,8.974228089016991,49.4900016784668,50.0099983215332,49.4900016784668,49.790000915527344,41.03046798706055,10437300,0.007863723959753433,0.4246418168214264
2018-04-16,8353.43,8424.99,7905.0,8048.15,10866.60296,8.993197530336806,49.900001525878906,50.5,49.869998931884766,50.470001220703125,41.59083557128906,15397600,0.013564945497011482,0.45757666727308727
2018-04-17,8054.68,8160.85,7806.81,7890.87,9277.151215,8.973461673920749,50.59000015258789,51.15999984741211,50.380001068115234,50.97999954223633,42.01111602783203,13194500,0.010054265429811693,0.4683433300067994
2018-04-18,7890.87,8235.0,7870.35,8172.84,9227.204598,9.008571740669666,51.040000915527344,51.4900016784668,50.779998779296875,50.790000915527344,41.85454177856445,14120000,-0.003733887129796276,0.4670930239417808
2018-04-19,8172.83,8297.99,8074.44,8271.31,9436.846328,9.020548179342576,50.61000061035156,50.880001068115234,50.349998474121094,50.7599983215332,41.82981491088867,15167700,-0.000590893059428943,0.46515401092522873
2018-04-20,8273.0,8934.0,8216.9,8861.0,16059.62267,9.089414904047302,50.70000076293945,50.81999969482422,50.13999938964844,50.29999923706055,41.45075607299805,14080000,-0.009103547841553539,0.4758239233167281
2018-04-23,8781.7,9006.39,8771.22,8946.95,10286.11771,9.099067971066573,50.369998931884766,50.619998931884766,50.13999938964844,50.33000183105469,41.47547149658203,11937000,0.0005962952313360859,0.4411343805253534
2018-04-24,8942.0,9737.16,8930.0,9648.0,20460.50898,9.174505918966966,50.369998931884766,50.97999954223633,50.290000915527344,50.66999816894531,41.75565719604492,16904400,0.006732626181710444,0.4299025759070555
2018-04-25,9648.36,9755.53,8751.0,8864.99,33035.90404,9.089865090476087,50.4900016784668,50.86000061035156,50.29999923706055,50.68000030517578,41.76388931274414,13407500,0.00019737812360220985,0.39078483751048915
2018-04-26,8855.07,9326.79,8647.29,9274.48,20042.9697,9.135021821213925,50.72999954223633,51.2599983215332,50.5,51.189998626708984,42.18416213989258,11767100,0.010012812167601748,0.4106146196398289
2018-04-27,9277.32,9387.82,8901.09,8921.43,11375.51438,9.096211526626501,51.130001068115234,51.900001525878906,51.029998779296875,51.709999084472656,42.61268615722656,17157300,0.010106995060933599,0.42457593241432867
2018-04-30,9396.32,9443.96,9111.0,9242.17,8085.688295,9.13153198554799,51.790000915527344,51.959999084472656,51.5099983215332,51.560001373291016,42.48907470703125,12746000,-0.002904963997294896,0.4148175325419631
2018-05-01,9243.51,9249.99,8815.91,9066.9,12138.26396,9.112385698578949,51.560001373291016,51.650001525878906,51.310001373291016,51.400001525878906,42.35722351074219,10971300,-0.003108002558321221,0.41447346254772227
2018-05-02,9066.9,9259.16,8975.23,9222.0,10575.17498,9.129347212766652,51.40999984741211,51.59000015258789,51.150001525878906,51.349998474121094,42.316017150878906,12980300,-0.0009732954881784828,0.4137407246398578
2018-05-03,9220.0,9799.99,9165.19,9732.43,11670.79958,9.183218887062136,51.25,51.52000045776367,50.70000076293945,51.279998779296875,42.25834274291992,16480100,-0.0013641178515495511,0.4019494553694556
2018-05-04,9737.0,9784.73,9527.38,9696.57,7326.052071,9.179527493709912,51.369998931884766,51.7400016784668,51.369998931884766,51.5099983215332,42.44786834716797,11743400,0.004475142184481307,0.393483657841291
2018-05-07,9621.99,9634.5,9175.0,9359.52,13616.34859,9.144149286105387,51.47999954223633,51.59000015258789,51.16999816894531,51.2400016784668,42.225372314453125,8522000,-0.005255421206736166,0.39823480101830117
2018-05-08,9356.79,9450.0,9015.0,9167.69,11418.31054,9.123440625119315,51.029998779296875,51.119998931884766,49.869998931884766,49.959999084472656,41.170562744140625,23147900,-0.02529784285332637,0.5006592114165042
2018-05-09,9181.52,9368.79,8974.62,9308.49,11368.83433,9.138682165924433,49.970001220703125,50.060001373291016,49.41999816894531,49.61000061035156,40.88214111328125,22150500,-0.007030228316217801,0.5081301307817078
2018-05-10,9308.49,9393.0,8987.74,9020.99,11764.97751,9.10730936313147,50.029998779296875,50.31999969482422,49.7599983215332,50.310001373291016,41.45899200439453,13961400,0.014011453183856215,0.5112727097469754
2018-05-11,9007.19,9018.38,8351.0,8411.42,20383.92661,9.037345585325186,50.36000061035156,50.52000045776367,50.18000030517578,50.380001068115234,41.51667022705078,6478900,0.0013904003258313757,0.5018857192903095
2018-05-14,8696.54,8900.9,8286.57,8674.36,18861.9371,9.068126826877396,50.459999084472656,50.54999923706055,49.970001220703125,50.189998626708984,41.36009216308594,8512800,-0.003778515820643147,0.47428140465630947
2018-05-15,8674.53,8865.0,8400.0,8474.99,12391.83199,9.044874752306951,49.88999938964844,50.119998931884766,49.529998779296875,49.77000045776367,41.01398086547851,11070700,-0.008403374236951588,0.4691536920540833
2018-05-16,8481.99,8505.33,8100.01,8346.59,12705.12322,9.029608351200226,49.790000915527344,49.86000061035156,49.189998626708984,49.380001068115234,40.692604064941406,13541300,-0.007866896520488442,0.47719714708630656
2018-05-17,8337.77,8500.0,7980.0,8067.03,8259.124524,8.995540663784652,49.38999938964844,49.529998779296875,48.880001068115234,48.97999954223633,40.36297225952149,11276000,-0.00813346336946541,0.4880206672081318
2018-05-18,8058.16,8275.1,7929.53,8248.87,7181.203883,9.017831500250551,49.119998931884766,49.279998779296875,48.61000061035156,48.9900016784668,40.3712158203125,11810400,0.0002041877338081477,0.4743560075502931
2018-05-21,8518.64,8589.1,8320.0,8391.76,6126.971053,9.035005551001788,49.04999923706055,49.380001068115234,48.83000183105469,49.2400016784668,40.57723617553711,10742000,0.005090105491818431,0.47861311345815366
2018-05-22,8403.23,8417.65,7951.41,7984.08,9101.060787,8.985204837981179,49.220001220703125,49.709999084472656,49.220001220703125,49.41999816894531,40.72557067871094,11025700,0.0036488281058617567,0.4732736214030118
2018-05-23,7983.98,8032.01,7435.49,7502.89,17635.90129,8.923043558635912,49.59000015258789,49.97999954223633,49.470001220703125,49.869998931884766,41.09639358520508,13582900,0.009064434630460028,0.48685325142405805
2018-05-24,7509.99,7733.99,7267.24,7586.88,11648.36524,8.93417571868472,49.939998626708984,50.31999969482422,49.77000045776367,50.279998779296875,41.43426513671875,12897600,0.008187761303901642,0.48140685692502405
2018-05-25,7579.3,7661.07,7328.13,7471.18,10088.84331,8.918808230845785,50.349998474121094,50.630001068115234,50.25,50.5,41.615570068359375,13871600,0.0043659768373731644,0.4675053558259914
2018-05-29,7112.2,7537.0,7026.9,7469.45,11049.92099,8.918576647571488,50.40999984741211,50.84000015258789,50.13999938964844,50.5,41.615570068359375,17280700,0.0,0.4660702858212673
2018-05-30,7469.45,7559.0,7273.89,7375.73,8940.454005,8.90595015936037,50.36000061035156,51.0,50.22999954223633,50.90999984741211,41.95343399047851,13885900,0.008086028635721831,0.47546638368505606
2018-05-31,7375.64,7601.23,7330.22,7492.28,7339.007269,8.921628436063697,50.849998474121094,51.290000915527344,50.540000915527344,50.9900016784668,42.01935577392578,15108200,0.001570203067595699,0.47571978808486765
2018-06-01,7492.28,7620.01,7348.45,7511.6,6762.627573,8.924203771334051,50.86000061035156,50.880001068115234,49.970001220703125,50.209999084472656,41.37657928466797,17180000,-0.015415376171981965,0.5135568508461599
2018-06-04,7712.97,7764.44,7449.68,7488.26,6990.551353,8.921091739776848,50.310001373291016,50.52000045776367,49.77000045776367,49.810001373291016,41.04695892333984,14364500,-0.007998397156869785,0.5203054273428898
2018-06-05,7494.99,7685.0,7360.0,7617.98,9968.45509,8.938266521674116,49.900001525878906,49.970001220703125,49.36000061035156,49.54999923706055,40.83269500732422,14914600,-0.005233549277148697,0.520270425790317
2018-06-06,7617.98,7695.46,7482.61,7658.57,7058.055772,8.943580561233889,49.540000915527344,49.599998474121094,48.369998931884766,48.369998931884766,39.860294342041016,26127900,-0.024102480625923572,0.511181312869264
2018-06-07,7658.99,7750.0,7618.99,7689.28,7545.009251,8.94758243002788,48.45000076293945,49.189998626708984,48.349998474121094,48.709999084472656,40.14047622680664,21525800,0.007004564270273406,0.5111253769203006
2018-06-08,7676.41,7697.0,7542.0,7618.11,4676.558328,8.93828358641973,48.88999938964844,48.90999984741211,48.540000915527344,48.689998626708984,40.12398910522461,11241200,-0.00041068703315794153,0.4796957729316461
2018-06-11,6781.17,6919.97,6634.86,6880.61,11409.52423,8.836462589787773,48.79999923706055,48.97999954223633,48.45000076293945,48.59000015258789,40.04158782958984,17335200,-0.0020558904316967386,0.48007514645822197
2018-06-12,6880.76,6880.76,6461.42,6557.67,8827.5995,8.78839063591891,48.54999923706055,49.209999084472656,48.52000045776367,49.150001525878906,40.503074645996094,16661300,0.011459126080397564,0.4990516263874976
2018-06-13,6557.66,6624.45,6120.0,6307.4,19190.50458,8.749478826247639,49.209999084472656,49.5,48.869998931884766,49.02000045776367,40.39593505859375,16725700,-0.002648490200253484,0.4888302781229271
2018-06-14,6308.49,6708.1,6270.69,6646.1,14185.83821,8.80178549544594,49.099998474121094,49.7400016784668,49.040000915527344,49.630001068115234,40.89862060546875,16138600,0.012367123682643033,0.5033998006041511
2018-06-15,6638.8,6666.66,6370.0,6390.6,7132.206789,8.762583439677176,49.130001068115234,49.560001373291016,48.7400016784668,49.540000915527344,41.18962860107422,21711200,-0.001815068579132273,0.4933881876490781
2018-06-18,6451.03,6793.0,6381.25,6707.5,5940.174398,8.81098158229978,49.5099983215332,49.86000061035156,49.40999984741211,49.70000076293945,41.322654724121094,17226700,0.003224505911695985,0.49505149419625777
2018-06-19,6711.3,6841.81,6660.21,6736.52,5443.679796,8.81529875009226,49.790000915527344,50.369998931884766,49.70000076293945,50.189998626708984,41.73004913330078,16647400,0.00981082785151921,0.506205159446652
2018-06-20,6728.44,6809.26,6558.95,6756.58,5193.768846,8.81827212385798,50.27000045776367,50.36000061035156,50.0099983215332,50.22999954223633,41.76331329345703,12317700,0.0007966723436045875,0.504212955185383
2018-06-21,6756.6,6792.2,6677.85,6718.33,4837.324428,8.812594890728233,50.279998779296875,50.65999984741211,50.119998931884766,50.400001525878906,41.904666900634766,12703700,0.003378756704096375,0.4929490390914353
2018-06-22,6718.33,6737.97,5940.0,6050.45,18544.14405,8.707887928424109,50.43000030517578,50.880001068115234,50.33000183105469,50.75,42.1956672668457,12976700,0.006920412569199286,0.4898560256009342
2018-06-25,6153.6,6365.34,6075.01,6253.61,9689.689307,8.740914175983773,50.7599983215332,51.70000076293945,50.7599983215332,51.59000015258789,42.894073486328125,21466200,0.01641624029236466,0.5288831456897802
2018-06-26,6252.28,6277.0,6025.68,6068.0,7751.622088,8.710784340468424,51.45000076293945,51.95000076293945,51.34000015258789,51.650001525878906,42.9439582824707,19908700,0.0011623668940554666,0.5290858927642214
2018-06-27,6073.99,6181.11,5985.0,6135.64,7446.861551,8.721869671182516,51.59000015258789,52.0,51.45000076293945,51.900001525878906,43.15182876586914,21764700,0.004828594463889946,0.5227361489019653
2018-06-28,6135.64,6165.49,5818.14,5848.33,8878.398573,8.673911429386091,51.95000076293945,52.369998931884766,51.79999923706055,51.880001068115234,43.13520050048828,15037800,-0.00038543953577496737,0.5223841867539873
2018-06-29,5845.2,6299.0,5774.72,6204.24,12067.37317,8.73298820826773,51.790000915527344,52.16999816894531,51.5,51.959999084472656,43.20171356201172,14370700,0.001540794146118074,0.48531989094316913
2018-07-02,6345.48,6667.57,6270.69,6612.98,8799.802474,8.796789663324104,51.9900016784668,52.36000061035156,51.75,52.33000183105469,43.50935745239258,15702800,0.007095681192100578,0.4830861060830187
2018-07-03,6605.46,6666.0,6464.39,6507.99,5924.865417,8.780785931767372,52.349998474121094,52.790000915527344,52.11000061035156,52.47999954223633,43.634063720703125,10605600,0.0028622805385518646,0.4799212524435342
