,Date,log_price,realized_volatility
20,2017-12-21,9.655026834263063,0.3657591708294778
21,2017-12-22,9.547511649925351,0.37210290696412435
22,2017-12-26,9.665512049622908,0.3760301127618743
23,2017-12-27,9.63984291874555,0.3781680563644826
24,2017-12-28,9.579837657208852,0.3839599585688443
25,2017-12-29,9.57080811415361,0.38383556308647987
26,2018-01-02,9.594169092476982,0.39004163948355147
27,2018-01-03,9.626126699245653,0.352721181599007
28,2018-01-04,9.625337901843494,0.4112723037150054
29,2018-01-05,9.736724334658026,0.41173811473592875
30,2018-01-08,9.615804813417459,0.4176143334585878
31,2018-01-09,9.575227205861887,0.44079969446522854
32,2018-01-10,9.608446468860498,0.482143898286657
33,2018-01-11,9.491287062583547,0.48543168410118076
34,2018-01-12,9.531075861539186,0.49416547844465564
35,2018-01-16,9.340169670298282,0.49772080525255097
36,2018-01-17,9.322896437460773,0.493220250694398
37,2018-01-18,9.327907384301206,0.5060118834791627
38,2018-01-19,9.354613861132608,0.4538259238643082
39,2018-01-22,9.288133474260812,0.4492860016263485
40,2018-01-23,9.292088086836984,0.487107615222282
41,2018-01-24,9.341452841363395,0.4814672260142483
42,2018-01-25,9.319691514480263,0.4777267054622356
43,2018-01-26,9.314065050381526,0.4763963672566681
44,2018-01-29,9.320325975406925,0.4928383072822983
45,2018-01-30,9.207436158828793,0.4954024983622736
46,2018-01-31,9.225130457448818,0.5528845501363467
47,2018-02-01,9.104867627798749,0.5996569836955015
48,2018-02-02,9.08690979393109,0.5771277939224676
49,2018-02-05,8.835540735078903,0.6641126524830702
50,2018-02-06,8.953817115559302,0.6590373691741397
51,2018-02-07,8.934324648924358,0.6456517163825525
52,2018-02-08,9.019150810402826,0.7337244352811292
53,2018-02-09,9.070386111109007,0.7857464928060014
54,2018-02-12,9.093694189856862,0.7809910195864551
55,2018-02-13,9.050522497225822,0.7840110137715475
56,2018-02-14,9.158097152868763,0.7846723408649982
57,2018-02-15,9.212138753917563,0.7840359445359601
58,2018-02-16,9.229750765496005,0.7833740643786928
59,2018-02-20,9.32664765257487,0.7846852101197997
60,2018-02-21,9.254299839476637,0.7959030788054084
61,2018-02-22,9.194550363346975,0.8078612486050261
62,2018-02-23,9.226813934669071,0.8389092621816762
63,2018-02-26,9.242294361717036,0.839376430613365
64,2018-02-27,9.265424970279735,0.8704820044148578
65,2018-02-28,9.241344730838874,0.869110397671602
66,2018-03-01,9.296805182959154,0.8329120360637505
67,2018-03-02,9.308373205628824,0.8009963021392842
68,2018-03-05,9.343054931083023,0.8073937142585819
69,2018-03-06,9.280217119396356,0.7386814912166063
70,2018-03-07,9.201605332357381,0.7402213700355359
71,2018-03-08,9.136189937382483,0.7445128608711927
72,2018-03-09,9.130214327496898,0.6327716246251726
73,2018-03-12,9.118307316529219,0.5645071656031586
74,2018-03-13,9.120669461560647,0.5649629305796104
75,2018-03-14,9.01148569322372,0.5580213070680204
76,2018-03-15,9.019791059843602,0.552397685811634
77,2018-03-16,9.019003095443997,0.5400801257197965
78,2018-03-19,9.059160441766048,0.5483290654514976
79,2018-03-20,9.09425813913435,0.5332046340300782
80,2018-03-21,9.093108559368456,0.4923779348073187
81,2018-03-22,9.071614942236156,0.4733576150620118
82,2018-03-23,9.096139786674827,0.4604354458072197
83,2018-03-26,9.005731487573286,0.4889656138036629
84,2018-03-27,8.960814343554494,0.40628731402806906
85,2018-03-28,8.978712177663393,0.46609114317421313
86,2018-03-29,8.866212102586008,0.46184145799216614
87,2018-04-02,8.86117430855605,0.4853338566867647
88,2018-04-03,8.911431514349935,0.4545399518992312
89,2018-04-04,8.824670538195988,0.47491865681246326
90,2018-04-05,8.820505965477537,0.4720209272030779
91,2018-04-06,8.797598351245641,0.47952382306143104
92,2018-04-09,8.821747130088209,0.4725419401191124
93,2018-04-10,8.829909769225909,0.4764313162418791
94,2018-04-11,8.845192491014656,0.47584750782656976
95,2018-04-12,8.977623643677342,0.49787289400055
96,2018-04-13,8.974228089016991,0.5022529346034402
97,2018-04-16,8.993197530336806,0.5054839832589098
98,2018-04-17,8.973461673920749,0.5174200003781602
99,2018-04-18,9.008571740669666,0.5184214235039645
100,2018-04-19,9.020548179342576,0.5486732053275016
101,2018-04-20,9.089414904047302,0.5581685372432225
102,2018-04-23,9.099067971066573,0.5218809119123216
103,2018-04-24,9.174505918966966,0.49335372543552475
104,2018-04-25,9.089865090476087,0.49467685659772337
105,2018-04-26,9.135021821213925,0.4673062623087779
106,2018-04-27,9.096211526626501,0.49647036885585916
107,2018-04-30,9.13153198554799,0.474176633687297
108,2018-05-01,9.112385698578949,0.4804254054306843
109,2018-05-02,9.129347212766652,0.4611004293496085
110,2018-05-03,9.183218887062136,0.4609590370480905
111,2018-05-04,9.179527493709912,0.46440528361670974
112,2018-05-07,9.144149286105387,0.46501348584035557
113,2018-05-08,9.123440625119315,0.4655145100530708
114,2018-05-09,9.138682165924433,0.4743182919556755
115,2018-05-10,9.10730936313147,0.46515848469241766
116,2018-05-11,9.037345585325186,0.4642929449572915
117,2018-05-14,9.068126826877396,0.4690741718603351
118,2018-05-15,9.044874752306951,0.48818549357557584
119,2018-05-16,9.029608351200226,0.48820737344846704
120,2018-05-17,8.995540663784652,0.44416083448280225
121,2018-05-18,9.017831500250551,0.42986757903196093
122,2018-05-21,9.035005551001788,0.4475867808560347
123,2018-05-22,8.985204837981179,0.4477102336082771
124,2018-05-23,8.923043558635912,0.45717899993801026
125,2018-05-24,8.93417571868472,0.4304125128934295
126,2018-05-25,8.918808230845785,0.4010242529596866
