Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,consumer_Open,consumer_High,consumer_Low,consumer_Close,consumer_Adj Close,consumer_Volume,consumer_log_return,consumer_realized_volatility
2018-01-18,11199.0,12146.0,10693.0,11247.57,22195.26202,9.327907384301206,104.73999786376952,104.91999816894533,104.41999816894533,104.69000244140624,98.33838653564452,3292300,-0.0008592766783177552,0.3841095046439986
2018-01-19,11290.9,12050.39,11025.18,11552.0,13203.25568,9.354613861132608,105.19000244140624,105.61000061035156,104.87000274658205,105.5999984741211,99.19318389892578,3760400,0.008654731170948615,0.39894485353533016
2018-01-22,11558.87,11910.78,10028.41,10808.99,17067.72926,9.288133474260812,105.58999633789062,106.7699966430664,105.5,106.7699966430664,100.2921905517578,7752300,0.011018599926865491,0.42171405511903864
2018-01-23,10810.0,11409.87,9927.54,10851.82,17250.17615,9.292088086836984,107.33999633789062,107.8000030517578,107.12999725341795,107.66999816894533,101.13758087158205,4154900,0.00839402007203649,0.427052546808609
2018-01-24,10848.99,11500.0,10488.13,11400.96,11646.7906,9.341452841363395,108.1500015258789,108.76000213623048,107.16000366210938,108.12999725341795,101.56969451904295,6463800,0.004263204735252657,0.4297388548647181
2018-01-25,11400.98,11741.82,10868.57,11155.54,10212.92183,9.319691514480263,108.58999633789062,108.66999816894533,107.47000122070312,107.94000244140624,101.39120483398438,5070800,-0.0017586417480295324,0.42939954363723204
2018-01-26,11140.01,11635.0,10263.32,11092.95,15074.66641,9.314065050381526,108.18000030517578,109.0,107.91000366210938,109.0,102.38690948486328,3916300,0.009772342420467872,0.4459806389355404
2018-01-29,11685.58,11820.01,10991.0,11162.62,9996.356898,9.320325975406925,108.88999938964844,109.33999633789062,108.45999908447266,108.6999969482422,102.1050796508789,6355200,-0.0027561161770286446,0.44601242303503585
2018-01-30,11162.62,11222.36,9731.2,9971.0,21082.19253,9.207436158828793,107.88999938964844,108.58000183105467,107.54000091552734,108.16000366210938,101.5978546142578,5284100,-0.004980119899201441,0.4443122033506848
2018-01-31,9971.0,10324.0,9514.96,10149.0,12743.50947,9.225130457448818,108.66000366210938,109.04000091552734,107.58000183105467,107.80999755859376,101.2690658569336,9451100,-0.0032412502473393445,0.40367733417416346
2018-02-01,10148.99,10187.56,8455.0,8998.99,26356.58884,9.104867627798749,107.13999938964844,107.97000122070312,106.5199966430664,106.61000061035156,100.1418685913086,9353400,-0.011193074218103227,0.42369128442941223
2018-02-02,9010.87,9096.79,7625.25,8838.83,44406.01983,9.08690979393109,107.06999969482422,107.98999786376952,105.36000061035156,105.58999633789062,99.18376159667967,10690700,-0.009613686551398715,0.4387326031296754
2018-02-05,8190.78,8335.56,6600.0,6874.27,46544.4288,8.835540735078903,104.70999908447266,106.2300033569336,101.0999984741211,102.02999877929688,95.83976745605467,23046500,-0.03429675941301724,0.6077373302035091
2018-02-06,6878.65,8150.0,5920.72,7737.37,70961.36966,8.953817115559302,100.0,104.8499984741211,99.73999786376952,104.63999938964844,98.2914047241211,22332500,0.025259006152963615,0.6858686940581974
2018-02-07,7737.26,8649.0,7213.8,7588.01,32640.89254,8.934324648924358,104.72000122070312,106.19000244140624,104.29000091552734,104.31999969482422,97.99083709716795,13137000,-0.0030627866230572565,0.6865091237451597
2018-02-08,7588.01,8644.36,7565.5,8259.76,22746.39118,9.019150810402826,104.45999908447266,104.7300033569336,100.08000183105467,100.16000366210938,94.0832290649414,15742000,-0.04069415133858012,0.8568132097565376
2018-02-09,8259.42,8779.62,7753.32,8693.98,18418.11709,9.070386111109007,101.13999938964844,101.66999816894533,97.0999984741211,100.83000183105467,94.71257019042967,21397600,0.006667004650562802,0.8365612288610527
2018-02-12,8077.25,8995.0,8067.0,8899.0,15071.0403,9.093694189856862,101.79000091552734,102.7699966430664,100.75,102.1999969482422,95.99945068359376,12559500,0.013495699344016288,0.8381974359390261
2018-02-13,8891.2,8951.89,8360.13,8522.99,11374.52415,9.050522497225822,101.79000091552734,102.97000122070312,101.62000274658205,102.7300033569336,96.4972915649414,5150800,0.005172571996459041,0.8358642730224498
2018-02-14,8504.57,9515.0,8504.57,9490.98,17468.73887,9.158097152868763,102.23999786376952,104.56999969482422,102.16000366210938,104.37000274658205,98.03780364990234,6731300,0.015838084242360218,0.8572402003056533
2018-02-15,9490.98,10234.0,9350.0,10018.0,21036.33732,9.212138753917563,105.0,105.3000030517578,103.87000274658205,105.3000030517578,98.91138458251952,5590800,0.00887114397370592,0.8644290059331055
2018-02-16,10011.3,10300.0,9707.51,10196.0,11857.64278,9.229750765496005,104.97000122070312,105.62999725341795,104.55999755859376,104.79000091552734,98.43231964111328,4748600,-0.004855091897853825,0.8597022541863371
2018-02-20,11159.12,11780.0,11080.37,11233.41,15880.90904,9.32664765257487,104.51000213623048,105.5999984741211,104.05999755859376,104.47000122070312,98.13174438476562,5875700,-0.003058395689491178,0.849292642951115
2018-02-21,11233.42,11275.74,10256.0,10449.4,19959.67716,9.254299839476637,104.94000244140624,106.01000213623048,104.31999969482422,104.31999969482422,97.99083709716795,4953100,-0.001436865281179145,0.8428757942772688
2018-02-22,10446.79,10935.0,9731.2,9843.34,20204.69095,9.194550363346975,104.83000183105467,105.25,104.13999938964844,104.4499969482422,98.1129379272461,4443800,0.001245363532209609,0.8413087309858857
2018-02-23,9843.33,10405.3,9600.0,10166.1,16044.0393,9.226813934669071,105.0500030517578,105.91000366210938,104.55999755859376,105.91000366210938,99.48435974121094,2993000,0.013881252647966136,0.85901146560356
2018-02-26,9595.99,10461.97,9376.34,10324.7,16156.80506,9.242294361717036,106.30999755859376,106.8000030517578,106.0500030517578,106.8000030517578,100.32038116455078,3898400,0.008368243667468356,0.8566544778414188
2018-02-27,10329.99,10850.0,10150.0,10566.3,10408.47994,9.265424970279735,106.9000015258789,106.9000015258789,104.5199966430664,104.54000091552734,98.19749450683594,6284600,-0.021388173058154436,0.897371892824799
2018-02-28,10572.49,11064.75,10255.07,10314.9,10490.74906,9.241344730838874,105.0999984741211,105.54000091552734,104.0500030517578,104.06999969482422,97.75599670410156,6049400,-0.004506035325091418,0.896973986374118
2018-03-01,10314.99,11090.0,10223.41,10903.13,9481.665146,9.296805182959154,104.18000030517578,104.68000030517578,101.91999816894533,102.9499969482422,96.70391845703124,9530300,-0.010820342886667333,0.9063564635670893
2018-03-02,10917.37,11175.0,10774.01,11029.99,8329.097901,9.308373205628824,101.80999755859376,103.2300033569336,101.29000091552734,103.0500030517578,96.79788970947266,7265400,0.0009709331201159799,0.8954001739359285
2018-03-05,11479.68,11688.0,11383.66,11419.24,9933.676233,9.343054931083023,102.66999816894533,104.5,102.41999816894533,104.27999877929688,97.95323944091795,4994000,0.011865240408479139,0.8996773074985498
2018-03-06,11417.39,11420.01,10560.19,10723.76,14734.41949,9.280217119396356,104.76000213623048,105.0500030517578,104.06999969482422,105.0,98.62958526611328,7575900,0.006880772798235846,0.7938460141813943
2018-03-07,10723.01,10911.78,9450.0,9913.03,26116.51185,9.201605332357381,103.95999908447266,104.54000091552734,103.44000244140624,104.29000091552734,97.962646484375,5263700,-0.006784861245733076,0.7322624292283963
2018-03-08,9904.52,10150.0,9078.95,9285.32,22522.42747,9.136189937382483,104.69000244140624,104.8000030517578,104.3000030517578,104.62000274658205,98.27264404296876,4036500,0.003159275283609375,0.7323275074460278
2018-03-09,9293.06,9420.39,8366.0,9230.0,29014.16684,9.130214327496898,105.33000183105467,106.2699966430664,105.04000091552734,106.23999786376952,99.79434967041016,3624700,0.015365901425132833,0.5575659366078498
2018-03-12,9535.04,9892.0,8742.07,9120.75,18751.02058,9.118307316529219,106.58999633789062,107.02999877929688,106.33999633789062,106.58999633789062,100.12310028076172,4256600,0.0032889987235433793,0.5527571315721478
2018-03-13,9115.24,9482.79,8830.0,9142.32,16001.47535,9.120669461560647,107.18000030517578,107.4000015258789,105.66999816894533,105.83999633789062,99.41860961914062,5662900,-0.007061179137804352,0.5334235482568819
2018-03-14,9152.07,9356.14,7948.0,8196.69,21191.02314,9.01148569322372,106.38999938964844,106.52999877929688,105.44000244140624,105.70999908447266,99.2965087890625,5122700,-0.0012289980864448324,0.5296534483540499
2018-03-15,8195.99,8425.0,7682.0,8265.05,18387.61139,9.019791059843602,105.91999816894533,106.1500015258789,105.41999816894533,105.5999984741211,99.19318389892578,3839800,-0.0010411302972759273,0.4907960119198187
2018-03-16,8265.05,8613.06,7914.08,8258.54,16498.62434,9.019003095443997,105.31999969482422,105.87000274658205,105.16999816894533,105.18000030517578,99.08952331542967,3346800,-0.003985185759890264,0.4805290190467221
2018-03-19,8205.55,8718.74,8114.17,8596.93,19396.08836,9.059160441766048,104.79000091552734,104.83000183105467,103.11000061035156,103.87000274658205,97.85540771484376,5727400,-0.012533027380444928,0.5020989637504614
2018-03-20,8596.79,9051.0,8313.01,8904.02,13454.82226,9.09425813913435,104.05999755859376,104.63999938964844,104.01000213623048,104.48999786376952,98.43949127197266,3706700,0.005951208919450224,0.5062026745253039
2018-03-21,8904.02,9188.1,8754.83,8893.79,12100.99713,9.093108559368456,104.62000274658205,105.1999969482422,104.08999633789062,104.41000366210938,98.3641357421875,5269700,-0.0007658612253305108,0.5059708433467727
2018-03-22,8892.18,9099.59,8503.52,8704.67,12587.63392,9.071614942236156,103.5999984741211,103.86000061035156,102.13999938964844,102.19000244140624,96.27267456054688,6906800,-0.021491641861365096,0.573663691871073
2018-03-23,8708.52,8920.79,8265.0,8920.79,13749.78486,9.096139786674827,102.4800033569336,102.75,100.1500015258789,100.18000030517578,94.37906646728516,8944600,-0.019865278539224818,0.6009576060298669
2018-03-26,8451.12,8500.0,7831.15,8149.66,17693.41534,9.005731487573286,101.8000030517578,103.23999786376952,100.80999755859376,103.13999938964844,97.16767120361328,7280300,0.029118711729368307,0.696164479442516
2018-03-27,8152.26,8211.62,7742.11,7791.7,12385.25028,8.960814343554494,103.55999755859376,103.77999877929688,100.47000122070312,101.12000274658205,95.26465606689452,6256300,-0.01977932514495606,0.6885709487390501
2018-03-28,7791.69,8104.98,7723.03,7932.41,8437.64468,8.978712177663393,100.54000091552734,101.20999908447266,99.18000030517578,99.88999938964844,94.10585021972656,12974400,-0.012238383126335961,0.7033386032711659
2018-03-29,7932.41,7968.0,6914.53,7088.38,22138.11413,8.866212102586008,100.0,101.79000091552734,99.27999877929688,101.29000091552734,95.4248046875,7642500,0.013918124303558876,0.7119351532767755
2018-04-02,6816.31,7106.5,6759.96,7052.76,13624.16036,8.86117430855605,100.68000030517578,100.81999969482422,97.4800033569336,98.43000030517578,92.73040008544922,11888300,-0.028642059995825697,0.7980874375386072
2018-04-03,7052.75,7506.84,7001.28,7416.27,16089.54163,8.911431514349935,99.01000213623048,100.22000122070312,98.26000213623048,99.68000030517578,93.90802001953124,7307900,0.012619419359142903,0.79992199041411
2018-04-04,7415.53,7430.0,6710.38,6799.95,15779.20247,8.824670538195988,98.16999816894533,101.70999908447266,98.06999969482422,101.51000213623048,95.63204956054688,7442800,0.01819227874017404,0.8275879076309305
2018-04-05,6799.37,6928.7,6578.95,6771.69,11894.53598,8.820505965477537,102.37000274658205,103.1999969482422,101.8000030517578,102.87000274658205,96.91329956054688,4231500,0.013308745001610056,0.8400674565320677
2018-04-06,6771.3,6850.0,6510.0,6618.33,8478.418069,8.797598351245641,101.87999725341795,102.79000091552734,100.02999877929688,100.68000030517578,94.85010528564452,8764900,-0.021518908544220672,0.8818416490965016
2018-04-09,7027.26,7175.83,6611.49,6780.1,10103.91622,8.821747130088209,101.38999938964844,101.9800033569336,100.33999633789062,100.44000244140624,94.6240234375,4260100,-0.002386614701765488,0.8608507473295267
2018-04-10,6782.39,6900.0,6653.21,6835.67,6480.192764,8.829909769225909,101.7300033569336,101.93000030517578,100.75,101.66000366210938,95.77338409423828,6412200,0.012073389445370175,0.8732059020415875
2018-04-11,6824.75,6984.92,6809.26,6940.94,5825.410646,8.845192491014656,101.23999786376952,102.2699966430664,101.0,101.3499984741211,95.48131561279295,4790100,-0.0030540901993960645,0.869513405643089
2018-04-12,6940.94,8069.34,6758.45,7923.78,19033.38033,8.977623643677342,101.97000122070312,102.37999725341795,101.43000030517578,101.79000091552734,95.89584350585938,3057400,0.004332018616055144,0.8710873188465261
2018-04-13,7923.78,8239.33,7753.32,7896.92,19605.94275,8.974228089016991,102.33000183105467,102.51000213623048,100.8499984741211,101.22000122070312,95.3588409423828,4434200,-0.005615498612692171,0.8738577337262657
2018-04-16,8353.43,8424.99,7905.0,8048.15,10866.60296,8.993197530336806,101.8499984741211,102.37000274658205,101.38999938964844,101.9800033569336,96.0748519897461,4240500,0.007480370698744743,0.8774904701335875
2018-04-17,8054.68,8160.85,7806.81,7890.87,9277.151215,8.973461673920749,102.97000122070312,104.08000183105467,102.97000122070312,103.87999725341795,97.86481475830078,4075500,0.01845961181001954,0.8939522583568666
2018-04-18,7890.87,8235.0,7870.35,8172.84,9227.204598,9.008571740669666,104.23999786376952,104.87000274658205,104.1500015258789,104.37000274658205,98.3264617919922,3298300,0.004705943793182676,0.8927730614990425
2018-04-19,8172.83,8297.99,8074.44,8271.31,9436.846328,9.020548179342576,104.38999938964844,104.62999725341795,103.54000091552734,104.04000091552734,98.01555633544922,8064500,-0.003166854767565397,0.8936122306923087
2018-04-20,8273.0,8934.0,8216.9,8861.0,16059.62267,9.089414904047302,104.12999725341795,104.2699966430664,102.55999755859376,102.9800033569336,97.01693725585938,6255100,-0.010240622164300994,0.8613142699592619
2018-04-23,8781.7,9006.39,8771.22,8946.95,10286.11771,9.099067971066573,103.16000366210938,103.87000274658205,102.58000183105467,103.1999969482422,97.22419738769533,7041000,0.0021339962602526796,0.8245810505019145
2018-04-24,8942.0,9737.16,8930.0,9648.0,20460.50898,9.174505918966966,103.77999877929688,103.98999786376952,101.02999877929688,101.56999969482422,95.6885757446289,6702000,-0.015920610529342127,0.7652199952456678
2018-04-25,9648.36,9755.53,8751.0,8864.99,33035.90404,9.089865090476087,101.37999725341795,102.23999786376952,100.5199966430664,101.98999786376952,96.0842742919922,9397300,0.0041265353701129825,0.7253652152580246
2018-04-26,8855.07,9326.79,8647.29,9274.48,20042.9697,9.135021821213925,102.5999984741211,103.83999633789062,102.38999938964844,103.63999938964844,97.63872528076172,6484700,0.016048601487821834,0.7370656571322945
2018-04-27,9277.32,9387.82,8901.09,8921.43,11375.51438,9.096211526626501,105.01000213623048,105.25,103.86000061035156,104.11000061035156,98.08151245117188,4425600,0.004524688544467637,0.7181657063654839
2018-04-30,9396.32,9443.96,9111.0,9242.17,8085.688295,9.13153198554799,104.58999633789062,105.12999725341795,103.69000244140624,103.6999969482422,97.69525146484376,5003100,-0.003945952542460773,0.6228903600627259
2018-05-01,9243.51,9249.99,8815.91,9066.9,12138.26396,9.112385698578949,103.36000061035156,103.88999938964844,102.5500030517578,103.83999633789062,97.82711029052734,5605400,0.0013491318821667875,0.6024938831624103
2018-05-02,9066.9,9259.16,8975.23,9222.0,10575.17498,9.129347212766652,103.5500030517578,104.08000183105467,103.0199966430664,103.12999725341795,97.1582489013672,4776700,-0.0068609159931867225,0.5638519352875131
2018-05-03,9220.0,9799.99,9165.19,9732.43,11670.79958,9.183218887062136,102.69000244140624,102.94000244140624,101.36000061035156,102.66999816894533,96.72488403320312,7007700,-0.004470358219241355,0.5412778235201169
2018-05-04,9737.0,9784.73,9527.38,9696.57,7326.052071,9.179527493709912,102.1999969482422,104.2699966430664,102.06999969482422,104.0199966430664,97.99671173095705,3989600,0.013063212596420293,0.49654580221507405
2018-05-07,9621.99,9634.5,9175.0,9359.52,13616.34859,9.144149286105387,104.55999755859376,104.66999816894533,103.98999786376952,104.37000274658205,98.3264617919922,3450000,0.003359148074855156,0.4974383137766566
2018-05-08,9356.79,9450.0,9015.0,9167.69,11418.31054,9.123440625119315,104.0999984741211,104.33999633789062,103.37000274658205,103.93000030517578,97.91192626953124,6097400,-0.004224705611090229,0.47658841765105736
2018-05-09,9181.52,9368.79,8974.62,9308.49,11368.83433,9.138682165924433,104.08999633789062,104.36000061035156,103.44000244140624,104.29000091552734,98.25109100341795,4024800,0.0034578903751008028,0.47702618946440384
2018-05-10,9308.49,9393.0,8987.74,9020.99,11764.97751,9.10730936313147,104.2699966430664,104.7699966430664,104.12999725341795,104.66999816894533,98.6090850830078,2930800,0.0036370374614067558,0.47610368405859504
2018-05-11,9007.19,9018.38,8351.0,8411.42,20383.92661,9.037345585325186,104.68000030517578,105.0199966430664,104.54000091552734,104.88999938964844,98.81632995605467,4424100,0.002099649781347246,0.4715594406500299
2018-05-14,8696.54,8900.9,8286.57,8674.36,18861.9371,9.068126826877396,105.0500030517578,105.43000030517578,104.94000244140624,105.08999633789062,99.00475311279295,3324900,0.0019049148755971856,0.4626670861785215
2018-05-15,8674.53,8865.0,8400.0,8474.99,12391.83199,9.044874752306951,104.52999877929688,104.66999816894533,103.98999786376952,104.4800033569336,98.43008422851562,4558000,-0.005821393372104744,0.40662312547894636
2018-05-16,8481.99,8505.33,8100.01,8346.59,12705.12322,9.029608351200226,104.61000061035156,105.56999969482422,104.61000061035156,105.3499984741211,99.24970245361328,3239200,0.008292428108260808,0.41562424423874333
2018-05-17,8337.77,8500.0,7980.0,8067.03,8259.124524,8.995540663784652,105.12000274658205,105.75,104.73999786376952,105.0,98.91998291015624,6364500,-0.003327775608774175,0.4158238038759579
2018-05-18,8058.16,8275.1,7929.53,8248.87,7181.203883,9.017831500250551,104.83999633789062,105.16999816894533,104.63999938964844,104.87000274658205,98.79750061035156,4108900,-0.00123883612085951,0.3956057022685582
2018-05-21,8518.64,8589.1,8320.0,8391.76,6126.971053,9.035005551001788,105.37000274658205,105.72000122070312,105.0999984741211,105.4499969482422,99.34392547607422,8747300,0.005515363947790064,0.40076208229590016
2018-05-22,8403.23,8417.65,7951.41,7984.08,9101.060787,8.985204837981179,105.83000183105467,106.06999969482422,104.91000366210938,104.9800033569336,98.901123046875,2995100,-0.004466990183413344,0.3514795970652448
2018-05-23,7983.98,8032.01,7435.49,7502.89,17635.90129,8.923043558635912,104.5999984741211,105.75,104.47000122070312,105.73999786376952,99.61711883544922,4627200,0.007213342803591871,0.35929812886607343
2018-05-24,7509.99,7733.99,7267.24,7586.88,11648.36524,8.93417571868472,105.62999725341795,106.1500015258789,105.11000061035156,105.97000122070312,99.83380126953124,5483500,0.002172816101439601,0.2982529561581311
2018-05-25,7579.3,7661.07,7328.13,7471.18,10088.84331,8.918808230845785,105.91999816894533,106.54000091552734,105.80999755859376,106.12999725341795,99.98451232910156,3840900,0.0015086851882468721,0.2933699399499573
2018-05-29,7112.2,7537.0,7026.9,7469.45,11049.92099,8.918576647571488,105.61000061035156,106.06999969482422,104.9000015258789,105.30999755859376,99.21200561523438,5904100,-0.007756373684856044,0.3051969129734908
2018-05-30,7469.45,7559.0,7273.89,7375.73,8940.454005,8.90595015936037,105.8000030517578,106.4000015258789,105.55999755859376,106.2699966430664,100.11641693115234,4921600,0.009074635586417301,0.3254687643689924
2018-05-31,7375.64,7601.23,7330.22,7492.28,7339.007269,8.921628436063697,106.30999755859376,106.33999633789062,105.4000015258789,105.76000213623048,99.6359405517578,6433500,-0.004810597493652757,0.3195790027106955
2018-06-01,7492.28,7620.01,7348.45,7511.6,6762.627573,8.924203771334051,106.22000122070312,106.6500015258789,106.11000061035156,106.54000091552734,100.37081909179688,5218700,0.007348113779899634,0.3279180896209407
2018-06-04,7712.97,7764.44,7449.68,7488.26,6990.551353,8.921091739776848,106.86000061035156,107.7699966430664,106.80999755859376,107.7300033569336,101.49188232421876,4707400,0.011107617984594143,0.31626879530255775
2018-06-05,7494.99,7685.0,7360.0,7617.98,9968.45509,8.938266521674116,107.79000091552734,108.45999908447266,107.58000183105467,108.36000061035156,102.0854034423828,4581000,0.005830894782801188,0.3219196437353211
2018-06-06,7617.98,7695.46,7482.61,7658.57,7058.055772,8.943580561233889,108.66999816894533,109.4499969482422,108.16999816894533,109.37000274658205,103.0369110107422,5460400,0.009277631610367543,0.33832508941084694
2018-06-07,7658.99,7750.0,7618.99,7689.28,7545.009251,8.94758243002788,109.63999938964844,110.08000183105467,109.33000183105467,109.69000244140624,103.33839416503906,5349900,0.002921573220680429,0.3375213802982207
2018-06-08,7676.41,7697.0,7542.0,7618.11,4676.558328,8.93828358641973,109.3000030517578,110.27999877929688,109.1999969482422,109.91999816894533,103.5550765991211,3843500,0.002094584135402755,0.3354357215504324
2018-06-11,6781.17,6919.97,6634.86,6880.61,11409.52423,8.836462589787773,109.93000030517578,110.5999984741211,109.93000030517578,110.36000061035156,103.96958923339844,3184600,0.003994943063663214,0.3381581975078925
2018-06-12,6880.76,6880.76,6461.42,6557.67,8827.5995,8.78839063591891,110.55999755859376,111.08999633789062,110.48999786376952,110.88999938964844,104.4688949584961,3488200,0.004790958581371463,0.3426644676787165
2018-06-13,6557.66,6624.45,6120.0,6307.4,19190.50458,8.749478826247639,110.9800033569336,111.63999938964844,110.86000061035156,111.05999755859376,104.62904357910156,5052500,0.0015318603696847788,0.3352779825517193
2018-06-14,6308.49,6708.1,6270.69,6646.1,14185.83821,8.80178549544594,111.41999816894533,112.23999786376952,111.37000274658205,112.22000122070312,105.72189331054688,4191600,0.010390667369901685,0.34443427864865817
2018-06-15,6638.8,6666.66,6370.0,6390.6,7132.206789,8.762583439677176,111.41999816894533,112.20999908447266,111.3499984741211,112.11000061035156,105.89569091796876,9106700,-0.0009807035908711015,0.34209580795261224
2018-06-18,6451.03,6793.0,6381.25,6707.5,5940.174398,8.81098158229978,111.37000274658205,112.1500015258789,111.16000366210938,111.91999816894533,105.71622467041016,4023700,-0.0016962236128854613,0.3424071709332672
2018-06-19,6711.3,6841.81,6660.21,6736.52,5443.679796,8.81529875009226,110.93000030517578,111.79000091552734,110.73999786376952,111.77999877929688,105.58397674560548,6169600,-0.001251671075871208,0.33565166235335586
2018-06-20,6728.44,6809.26,6558.95,6756.58,5193.768846,8.81827212385798,112.36000061035156,112.5999984741211,111.91000366210938,112.30999755859376,106.0845947265625,3943000,0.004730240315875989,0.3362237703236715
2018-06-21,6756.6,6792.2,6677.85,6718.33,4837.324428,8.812594890728233,112.47000122070312,112.62000274658205,111.31999969482422,111.51000213623048,105.32894897460938,6850400,-0.007148591102271951,0.33600414184336025
2018-06-22,6718.33,6737.97,5940.0,6050.45,18544.14405,8.707887928424109,112.0,112.16000366210938,111.23999786376952,111.31999969482422,105.14947509765624,5567900,-0.001705358218308639,0.3355755801689706
2018-06-25,6153.6,6365.34,6075.01,6253.61,9689.689307,8.740914175983773,110.86000061035156,110.86000061035156,108.2699966430664,108.9000015258789,102.8636245727539,12066800,-0.021978889965603265,0.4346746591632948
2018-06-26,6252.28,6277.0,6025.68,6068.0,7751.622088,8.710784340468424,109.30999755859376,110.02999877929688,109.0,109.68000030517578,103.60037994384766,4630000,0.007136994085819914,0.43298678291276604
2018-06-27,6073.99,6181.11,5985.0,6135.64,7446.861551,8.721869671182516,110.12000274658205,110.5199966430664,108.23999786376952,108.26000213623048,102.25911712646484,6850400,-0.013031276935238978,0.44873547238351963
2018-06-28,6135.64,6165.49,5818.14,5848.33,8878.398573,8.673911429386091,108.37000274658205,109.36000061035156,107.8000030517578,109.11000061035156,103.06197357177734,5973900,0.007820792159678902,0.45541195242210375
2018-06-29,5845.2,6299.0,5774.72,6204.24,12067.37317,8.73298820826773,109.9000015258789,110.3499984741211,109.27999877929688,109.3000030517578,103.241455078125,5740700,0.0017398698425052928,0.4464397222698493
2018-07-02,6345.48,6667.57,6270.69,6612.98,8799.802474,8.796789663324104,108.51000213623048,109.4800033569336,108.22000122070312,109.4499969482422,103.38311767578124,6898700,0.0013713729827822263,0.42428683885743396
2018-07-03,6605.46,6666.0,6464.39,6507.99,5924.865417,8.780785931767372,109.95999908447266,109.95999908447266,108.72000122070312,108.9000015258789,102.8636245727539,2909300,-0.005037752135547358,0.42267097005327275
