,Date,log_price,realized_volatility
20,2017-12-21,9.655026834263063,0.2784692206630086
21,2017-12-22,9.547511649925351,0.279031771475636
22,2017-12-26,9.665512049622908,0.28042616603032505
23,2017-12-27,9.63984291874555,0.2608169572374023
24,2017-12-28,9.579837657208852,0.25312237368459967
25,2017-12-29,9.57080811415361,0.22541349879178477
26,2018-01-02,9.594169092476982,0.2363671101060011
27,2018-01-03,9.626126699245653,0.20468677700467952
28,2018-01-04,9.625337901843494,0.20679697788598234
29,2018-01-05,9.736724334658026,0.19865728427840126
30,2018-01-08,9.615804813417459,0.1596611358289225
31,2018-01-09,9.575227205861887,0.15711665662023608
32,2018-01-10,9.608446468860498,0.16891410605101168
33,2018-01-11,9.491287062583547,0.16983340963934715
34,2018-01-12,9.531075861539186,0.15432200869001367
35,2018-01-16,9.340169670298282,0.15513518496626647
36,2018-01-17,9.322896437460773,0.20532696765607272
37,2018-01-18,9.327907384301206,0.20857597055039634
38,2018-01-19,9.354613861132608,0.25057783209751294
39,2018-01-22,9.288133474260812,0.26712737889237637
40,2018-01-23,9.292088086836984,0.2701115007076974
41,2018-01-24,9.341452841363395,0.27061726333431
42,2018-01-25,9.319691514480263,0.26916141218013356
43,2018-01-26,9.314065050381526,0.27581024593012515
44,2018-01-29,9.320325975406925,0.27950103664223014
45,2018-01-30,9.207436158828793,0.29193167982182566
46,2018-01-31,9.225130457448818,0.2874434466626501
47,2018-02-01,9.104867627798749,0.29254871933955523
48,2018-02-02,9.08690979393109,0.3786870440768122
49,2018-02-05,8.835540735078903,0.5978386821277971
50,2018-02-06,8.953817115559302,0.6128144010257114
51,2018-02-07,8.934324648924358,0.6150310385557303
52,2018-02-08,9.019150810402826,0.670593515101573
53,2018-02-09,9.070386111109007,0.6708551101010471
54,2018-02-12,9.093694189856862,0.683012167520489
55,2018-02-13,9.050522497225822,0.6830311587307453
56,2018-02-14,9.158097152868763,0.6679095526393635
57,2018-02-15,9.212138753917563,0.6980942729305978
58,2018-02-16,9.229750765496005,0.6857881173657927
59,2018-02-20,9.32664765257487,0.738015035523858
60,2018-02-21,9.254299839476637,0.7523130568645388
61,2018-02-22,9.194550363346975,0.7525821696662317
62,2018-02-23,9.226813934669071,0.7622407208440094
63,2018-02-26,9.242294361717036,0.763908989170855
64,2018-02-27,9.265424970279735,0.7803804398641033
65,2018-02-28,9.241344730838874,0.7868655265017952
66,2018-03-01,9.296805182959154,0.7851845422238617
67,2018-03-02,9.308373205628824,0.7904174758111769
68,2018-03-05,9.343054931083023,0.7600723219176144
69,2018-03-06,9.280217119396356,0.6005947632487897
70,2018-03-07,9.201605332357381,0.5955635122485882
71,2018-03-08,9.136189937382483,0.6039302789448485
72,2018-03-09,9.130214327496898,0.5440713985430622
73,2018-03-12,9.118307316529219,0.5439484415472439
74,2018-03-13,9.120669461560647,0.5286649749773796
75,2018-03-14,9.01148569322372,0.540822784641709
76,2018-03-15,9.019791059843602,0.5480741112272013
77,2018-03-16,9.019003095443997,0.511986662266091
78,2018-03-19,9.059160441766048,0.5243314757593242
79,2018-03-20,9.09425813913435,0.4390812432784998
80,2018-03-21,9.093108559368456,0.4408709049275891
81,2018-03-22,9.071614942236156,0.4519586347298056
82,2018-03-23,9.096139786674827,0.4630550550934337
83,2018-03-26,9.005731487573286,0.4903965361722497
84,2018-03-27,8.960814343554494,0.4611503904541198
85,2018-03-28,8.978712177663393,0.4744289749021035
86,2018-03-29,8.866212102586008,0.4814134695138793
87,2018-04-02,8.86117430855605,0.5641842896668338
88,2018-04-03,8.911431514349935,0.5777135443091238
89,2018-04-04,8.824670538195988,0.6095635844826748
90,2018-04-05,8.820505965477537,0.5995470954901222
91,2018-04-06,8.797598351245641,0.6025465572633832
92,2018-04-09,8.821747130088209,0.5971169905739561
93,2018-04-10,8.829909769225909,0.5973660548080818
94,2018-04-11,8.845192491014656,0.5977771140797722
95,2018-04-12,8.977623643677342,0.5842521039593832
96,2018-04-13,8.974228089016991,0.5807806209029683
97,2018-04-16,8.993197530336806,0.5927813067179752
98,2018-04-17,8.973461673920749,0.5804379506997992
99,2018-04-18,9.008571740669666,0.5870566828749173
100,2018-04-19,9.020548179342576,0.6759627139692241
101,2018-04-20,9.089414904047302,0.7008829823893885
102,2018-04-23,9.099067971066573,0.6831070120727595
103,2018-04-24,9.174505918966966,0.6639467204482022
104,2018-04-25,9.089865090476087,0.6642911603917223
105,2018-04-26,9.135021821213925,0.6459286721115141
106,2018-04-27,9.096211526626501,0.6436292872668025
107,2018-04-30,9.13153198554799,0.568185525758608
108,2018-05-01,9.112385698578949,0.554554016901244
109,2018-05-02,9.129347212766652,0.576029752609011
110,2018-05-03,9.183218887062136,0.5753404445450845
111,2018-05-04,9.179527493709912,0.5892565437738626
112,2018-05-07,9.144149286105387,0.5944653411064763
113,2018-05-08,9.123440625119315,0.5959639153553883
114,2018-05-09,9.138682165924433,0.5957493596871621
115,2018-05-10,9.10730936313147,0.6000160218477495
116,2018-05-11,9.037345585325186,0.5967575394331297
117,2018-05-14,9.068126826877396,0.5811156333534119
118,2018-05-15,9.044874752306951,0.5824382894135456
119,2018-05-16,9.029608351200226,0.5815103322640982
120,2018-05-17,8.995540663784652,0.45072313481046083
121,2018-05-18,9.017831500250551,0.4050205352908422
122,2018-05-21,9.035005551001788,0.40823750873823594
123,2018-05-22,8.985204837981179,0.40093041382990263
124,2018-05-23,8.923043558635912,0.402879955532236
125,2018-05-24,8.93417571868472,0.3959525517810305
126,2018-05-25,8.918808230845785,0.390734421662575
