,Date,log_price,realized_volatility
20,2018-07-18,8.905834909889203,0.5320737720717363
21,2018-07-19,8.91884035376951,0.5165220890452074
22,2018-07-20,8.899845385859239,0.5124078878432831
23,2018-07-23,8.951520419009412,0.5120829031280683
24,2018-07-24,9.036442833297656,0.44864886842586993
25,2018-07-25,9.008721004444725,0.4571708315112632
26,2018-07-26,8.97790377375038,0.6568599409381864
27,2018-07-27,9.009820220737238,0.688529608409743
28,2018-07-30,9.007025182921124,0.7168105184366893
29,2018-07-31,8.952272763647215,0.7173601052742569
30,2018-08-01,8.936167964991633,0.7023138170393856
31,2018-08-02,8.927495912715491,0.6810913945218907
32,2018-08-03,8.9115272452249,0.6573545917427476
33,2018-08-06,8.84449637761951,0.665387817508664
34,2018-08-07,8.812498135813566,0.6655433724771327
35,2018-08-08,8.745696752180123,0.6654031511448659
36,2018-08-09,8.78626720279342,0.6395070113431619
37,2018-08-10,8.722578392475366,0.6480959320201847
38,2018-08-13,8.740757454218956,0.647308631160265
39,2018-08-14,8.731275008957928,0.6534370031419644
40,2018-08-15,8.743898392519,0.6759081729868817
41,2018-08-16,8.75044706078498,0.6701012283091121
42,2018-08-17,8.791812820412114,0.6714208561299583
43,2018-08-20,8.742066445930984,0.6697318403976679
44,2018-08-21,8.776363128679359,0.6683566106248271
45,2018-08-22,8.757116767346464,0.6624075789410069
46,2018-08-23,8.783397764756769,0.4547577756229111
47,2018-08-24,8.80880851847059,0.4263326268148427
48,2018-08-27,8.839930100255156,0.39573113055123976
49,2018-08-28,8.865161946236409,0.3908087685545705
50,2018-08-29,8.858362948818504,0.3937344432764371
51,2018-08-30,8.851378529362629,0.3927317921269809
52,2018-08-31,8.856140932873991,0.4031950948481526
53,2018-09-04,8.903951072058707,0.4141506359505928
54,2018-09-05,8.80676847062063,0.44536313312154546
55,2018-09-06,8.778493813493586,0.455263161132054
56,2018-09-07,8.764053269347762,0.4508340449664079
57,2018-09-10,8.748620735518118,0.4387588888594023
58,2018-09-11,8.745123667104288,0.456126587606002
59,2018-09-12,8.751862070248714,0.4487916681346309
60,2018-09-13,8.77735503232853,0.42197651804918784
61,2018-09-14,8.77593706401297,0.42259458620060186
62,2018-09-17,8.741059681347341,0.4361019562979055
63,2018-09-18,8.753425115074196,0.4446325403988311
64,2018-09-19,8.762239124782154,0.43915563335389407
65,2018-09-20,8.778476872263484,0.4598623895920033
66,2018-09-21,8.817216299065297,0.46583463836606465
67,2018-09-24,8.792021000681784,0.4287001893985718
68,2018-09-25,8.768572728688618,0.41108413363631574
69,2018-09-26,8.773618315592309,0.41025980719989963
70,2018-09-27,8.807115752098749,0.4183072377980998
71,2018-09-28,8.796453903543458,0.41348482802371167
72,2018-10-01,8.790451743202293,0.3975187986151232
73,2018-10-02,8.779557455883728,0.3652356557968863
74,2018-10-03,8.772884471734965,0.330987971431206
75,2018-10-04,8.786847740142857,0.3652793440198374
76,2018-10-05,8.792112160877657,0.3837702553806983
77,2018-10-08,8.795544366126542,0.38518309367943515
78,2018-10-09,8.793126516833471,0.3640960596117624
79,2018-10-10,8.78225381743147,0.6234550304200158
80,2018-10-11,8.724656040616525,0.6264677830666838
81,2018-10-12,8.729906536755628,0.6847677575629291
82,2018-10-15,8.770553968940048,0.67540527508842
83,2018-10-16,8.773570338039603,0.7457407425178931
84,2018-10-17,8.76986292308068,0.7466719770333463
85,2018-10-18,8.763456216146968,0.7698610022194495
86,2018-10-19,8.761465549085843,0.7645268897350682
87,2018-10-22,8.764999696344411,0.7645697344294421
88,2018-10-23,8.763023051355397,0.7650292538703427
89,2018-10-24,8.765920275406804,0.9804459103595826
90,2018-10-25,8.763041820505796,1.057474582083387
91,2018-10-26,8.765005940412546,1.1115354192514995
92,2018-10-29,8.742976455620727,1.1275859977893004
93,2018-10-30,8.743445505516133,1.1776047403686827
94,2018-10-31,8.74882382534005,1.2040133192336915
95,2018-11-01,8.754790186660466,1.1925519676873506
96,2018-11-02,8.756277806129509,1.1933775679109118
97,2018-11-05,8.764553144389414,1.1937778377468113
98,2018-11-06,8.7714477377555,1.1960616785596427
99,2018-11-07,8.77971129020447,1.1069156555471598
100,2018-11-08,8.76491071413689,1.1080689522208782
101,2018-11-09,8.752265313595721,1.1040832915342487
102,2018-11-12,8.75115798136203,1.1192870900576513
103,2018-11-13,8.742080820941466,1.07073203043599
104,2018-11-14,8.629791252739672,1.0713449959656909
105,2018-11-15,8.6278397115033,1.049914969601641
106,2018-11-16,8.61408575495443,1.0517178075436475
107,2018-11-19,8.462829926329315,1.1208809077481565
