Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,telecommunication_Open,telecommunication_High,telecommunication_Low,telecommunication_Close,telecommunication_Adj Close,telecommunication_Volume,telecommunication_log_return,telecommunication_realized_volatility
2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.43795,9.305454168862282,50.18999862670898,50.47999954223633,49.86000061035156,50.40999984741211,48.34157943725586,3006100,0.0013895723292867146,0.45871879931783277
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089,9.416227076742784,50.209999084472656,50.21500015258789,49.84000015258789,49.959999084472656,47.910037994384766,1152800,-0.008966898135432722,0.42662417623677534
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089,9.416227076742784,50.209999084472656,50.21500015258789,49.84000015258789,49.959999084472656,47.910037994384766,1152800,-0.008966898135432722,0.42662417623677534
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.55238,9.438847911349473,49.77999877929688,50.34999847412109,49.709999084472656,50.27000045776367,48.20732116699219,1714900,0.006185819878414378,0.4335558637131928
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.55238,9.438847911349473,49.77999877929688,50.34999847412109,49.709999084472656,50.27000045776367,48.20732116699219,1714900,0.006185819878414378,0.4335558637131928
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38995,9.40087395096,50.59999847412109,50.89500045776367,50.400001525878906,50.84000015258789,48.75393295288086,2294400,0.01127496251200455,0.4531597386059269
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38995,9.40087395096,50.59999847412109,50.89500045776367,50.400001525878906,50.84000015258789,48.75393295288086,2294400,0.01127496251200455,0.4531597386059269
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.686,9.336906060315181,50.95000076293945,51.06999969482422,50.65999984741211,50.869998931884766,48.78269958496094,5463100,0.0005898885151269795,0.4491154268089418
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.686,9.336906060315181,50.95000076293945,51.06999969482422,50.65999984741211,50.869998931884766,48.78269958496094,5463100,0.0005898885151269795,0.4491154268089418
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67943,9.376609610266456,50.86000061035156,51.25,50.77999877929688,51.2400016784668,49.13752746582031,2621800,0.007247171947780462,0.436458447931813
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67943,9.376609610266456,50.86000061035156,51.25,50.77999877929688,51.2400016784668,49.13752746582031,2621800,0.007247171947780462,0.436458447931813
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718,9.291920358968605,51.27000045776367,51.310001373291016,50.970001220703125,51.25,49.14711380004883,4075900,0.00019510823302137936,0.4358275089644471
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718,9.291920358968605,51.27000045776367,51.310001373291016,50.970001220703125,51.25,49.14711380004883,4075900,0.00019510823302137936,0.4358275089644471
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748,9.149826806492765,51.27999877929688,51.34999847412109,51.040000915527344,51.130001068115234,49.03203582763672,2540800,-0.0023441880364236667,0.41268920883444515
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748,9.149826806492765,51.27999877929688,51.34999847412109,51.040000915527344,51.130001068115234,49.03203582763672,2540800,-0.0023441880364236667,0.41268920883444515
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78526,9.179814151936904,51.150001525878906,51.220001220703125,50.650001525878906,50.650001525878906,48.571739196777344,4760700,-0.009432169161461168,0.4237660105237308
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78526,9.179814151936904,51.150001525878906,51.220001220703125,50.650001525878906,50.650001525878906,48.571739196777344,4760700,-0.009432169161461168,0.4237660105237308
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54218,9.273183707097491,50.18000030517578,50.31999969482422,49.845001220703125,50.2400016784668,48.17855453491211,1813800,-0.008127705251717465,0.43569130019600394
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54218,9.273183707097491,50.18000030517578,50.31999969482422,49.845001220703125,50.2400016784668,48.17855453491211,1813800,-0.008127705251717465,0.43569130019600394
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45647,9.262499141731857,50.45000076293945,50.45000076293945,49.54999923706055,49.59000015258789,47.55522537231445,1979600,-0.013022351990883863,0.45873220751998595
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45647,9.262499141731857,50.45000076293945,50.45000076293945,49.54999923706055,49.59000015258789,47.55522537231445,1979600,-0.013022351990883863,0.45873220751998595
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.306442,9.24269429335633,49.7400016784668,49.79999923706055,49.45500183105469,49.77999877929688,47.737430572509766,2391500,0.003824068839455297,0.4606831326078591
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.306442,9.24269429335633,49.7400016784668,49.79999923706055,49.45500183105469,49.77999877929688,47.737430572509766,2391500,0.003824068839455297,0.4606831326078591
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.848826,9.194924150321194,49.93999862670898,49.97999954223633,49.5,49.970001220703125,47.91963577270508,2624700,0.0038095773673463285,0.4621671717771465
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.848826,9.194924150321194,49.93999862670898,49.97999954223633,49.5,49.970001220703125,47.91963577270508,2624700,0.0038095773673463285,0.4621671717771465
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.3452,9.186423633317773,49.59999847412109,50.459999084472656,49.560001373291016,50.40999984741211,48.34157943725586,1840700,0.00876671528276951,0.4122708997630124
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.3452,9.186423633317773,49.59999847412109,50.459999084472656,49.560001373291016,50.40999984741211,48.34157943725586,1840700,0.00876671528276951,0.4122708997630124
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.957518,9.198668520155755,50.4900016784668,50.63999938964844,49.97999954223633,50.27999877929688,48.216915130615234,2192600,-0.0025822056236610713,0.41059701977804997
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.957518,9.198668520155755,50.4900016784668,50.63999938964844,49.97999954223633,50.27999877929688,48.216915130615234,2192600,-0.0025822056236610713,0.41059701977804997
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.109147,9.194916026002875,51.16999816894531,51.869998931884766,51.13999938964844,51.720001220703125,49.59782791137695,5049700,0.028237218061863523,0.5360961875140252
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.109147,9.194916026002875,51.16999816894531,51.869998931884766,51.13999938964844,51.720001220703125,49.59782791137695,5049700,0.028237218061863523,0.5360961875140252
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.654309,9.158561696652468,51.63999938964844,51.63999938964844,51.16999816894531,51.43000030517578,49.31972885131836,2582300,-0.005622911785171603,0.5270701692441935
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.654309,9.158561696652468,51.63999938964844,51.63999938964844,51.16999816894531,51.43000030517578,49.31972885131836,2582300,-0.005622911785171603,0.5270701692441935
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,51.11000061035156,51.39799880981445,51.040000915527344,51.18999862670898,49.089576721191406,2095800,-0.00467749207847179,0.5204574288131661
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,51.11000061035156,51.39799880981445,51.040000915527344,51.18999862670898,49.089576721191406,2095800,-0.00467749207847179,0.5204574288131661
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255823,51.220001220703125,51.5099983215332,50.34000015258789,50.77999877929688,48.69639205932617,2090800,-0.008041621404682786,0.5173236683763858
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255823,51.220001220703125,51.5099983215332,50.34000015258789,50.77999877929688,48.69639205932617,2090800,-0.008041621404682786,0.5173236683763858
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,50.91999816894531,51.59999847412109,50.33100128173828,50.540000915527344,48.46623992919922,4095700,-0.004737432162524868,0.5166525624443413
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,50.91999816894531,51.59999847412109,50.33100128173828,50.540000915527344,48.46623992919922,4095700,-0.004737432162524868,0.5166525624443413
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,50.290000915527344,50.43000030517578,49.75,50.04999923706055,47.99635314941406,4656200,-0.00974262955727001,0.5307472396247652
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,50.290000915527344,50.43000030517578,49.75,50.04999923706055,47.99635314941406,4656200,-0.00974262955727001,0.5307472396247652
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,49.09000015258789,49.2599983215332,47.970001220703125,48.43000030517578,46.44281768798828,6247900,-0.03290302780116727,0.6639296164871584
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,49.09000015258789,49.2599983215332,47.970001220703125,48.43000030517578,46.44281768798828,6247900,-0.03290302780116727,0.6639296164871584
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916,9.347490210123416,48.959999084472656,49.380001068115234,48.68000030517578,49.130001068115234,47.11410140991211,6548200,0.014350405204631045,0.6836825191994967
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916,9.347490210123416,48.959999084472656,49.380001068115234,48.68000030517578,49.130001068115234,47.11410140991211,6548200,0.014350405204631045,0.6836825191994967
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524,9.39028995118756,48.54999923706055,49.30500030517578,48.16400146484375,49.18999862670898,47.17163848876953,3323300,0.0012204549680068233,0.6689364182805543
2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524,9.39028995118756,48.54999923706055,49.30500030517578,48.16400146484375,49.18999862670898,47.17163848876953,3323300,0.0012204549680068233,0.6689364182805543
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46211,9.391280141207934,49.59000015258789,50.18999862670898,49.31999969482422,50.18000030517578,48.12102127075195,2456700,0.019926224130743186,0.7144627674417934
2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46211,9.391280141207934,49.59000015258789,50.18999862670898,49.31999969482422,50.18000030517578,48.12102127075195,2456700,0.019926224130743186,0.7144627674417934
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.914849,9.380869335326182,49.880001068115234,50.08000183105469,49.310001373291016,49.619998931884766,47.58398818969727,1837100,-0.011222590282144562,0.7225745664259711
2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.914849,9.380869335326182,49.880001068115234,50.08000183105469,49.310001373291016,49.619998931884766,47.58398818969727,1837100,-0.011222590282144562,0.7225745664259711
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.709357,9.340061640286914,49.380001068115234,49.43000030517578,48.880001068115234,49.09000015258789,47.07573318481445,2329400,-0.010738605559462933,0.7351297780025573
2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.709357,9.340061640286914,49.380001068115234,49.43000030517578,48.880001068115234,49.09000015258789,47.07573318481445,2329400,-0.010738605559462933,0.7351297780025573
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.178886,9.293051516203992,49.040000915527344,50.290000915527344,48.97999954223633,49.810001373291016,47.76620101928711,4091700,0.014560443477489748,0.7571007356831305
2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.178886,9.293051516203992,49.040000915527344,50.290000915527344,48.97999954223633,49.810001373291016,47.76620101928711,4091700,0.014560443477489748,0.7571007356831305
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.94119,9.21263673331909,49.11000061035156,49.150001525878906,47.970001220703125,48.040000915527344,46.0688362121582,4532700,-0.03618177838639225,0.8757359048094193
2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.94119,9.21263673331909,49.11000061035156,49.150001525878906,47.970001220703125,48.040000915527344,46.0688362121582,4532700,-0.03618177838639225,0.8757359048094193
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326,9.240038970271046,48.20000076293945,48.369998931884766,47.77999877929688,48.119998931884766,46.145545959472656,3998600,0.0016638526401817622,0.8699800377688135
2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326,9.240038970271046,48.20000076293945,48.369998931884766,47.77999877929688,48.119998931884766,46.145545959472656,3998600,0.0016638526401817622,0.8699800377688135
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966,9.24516103447341,48.52000045776367,48.81999969482422,48.380001068115234,48.7400016784668,46.74010848999024,2499600,0.012802213724642186,0.869461166163095
2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966,9.24516103447341,48.52000045776367,48.81999969482422,48.380001068115234,48.7400016784668,46.74010848999024,2499600,0.012802213724642186,0.869461166163095
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.021348,9.299019524122025,49.310001373291016,49.709999084472656,49.27000045776367,49.5,47.46891403198242,2163500,0.015472586940433075,0.8897462483750149
2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.021348,9.299019524122025,49.310001373291016,49.709999084472656,49.27000045776367,49.5,47.46891403198242,2163500,0.015472586940433075,0.8897462483750149
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.599953,9.284725877042654,49.33000183105469,49.5099983215332,49.060001373291016,49.16999816894531,47.15245056152344,2156600,-0.006689025390063108,0.8924392024251356
2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.599953,9.284725877042654,49.33000183105469,49.5099983215332,49.060001373291016,49.16999816894531,47.15245056152344,2156600,-0.006689025390063108,0.8924392024251356
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.621711,9.223725391586305,49.5,49.59000015258789,49.29999923706055,49.36000061035156,47.33465576171875,2792300,0.0038567477778577164,0.8869090479078
2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.621711,9.223725391586305,49.5,49.59000015258789,49.29999923706055,49.36000061035156,47.33465576171875,2792300,0.0038567477778577164,0.8869090479078
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.306648,9.2214791053102,49.47999954223633,49.57500076293945,48.79999923706055,49.25,47.22917556762695,1649100,-0.0022310243443417477,0.8867577485715188
2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.306648,9.2214791053102,49.47999954223633,49.57500076293945,48.79999923706055,49.25,47.22917556762695,1649100,-0.0022310243443417477,0.8867577485715188
2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.291443,9.249714919450204,49.0,49.380001068115234,47.73500061035156,47.900001525878906,45.934566497802734,4020300,-0.027793831345719333,0.8845310411830196
2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.291443,9.249714919450204,49.0,49.380001068115234,47.73500061035156,47.900001525878906,45.934566497802734,4020300,-0.027793831345719333,0.8845310411830196
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.675341,9.24580114077415,48.34999847412109,48.630001068115234,48.09999847412109,48.619998931884766,46.625030517578125,3155300,0.014919410646959452,0.9015064205395917
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.675341,9.24580114077415,48.34999847412109,48.630001068115234,48.09999847412109,48.619998931884766,46.625030517578125,3155300,0.014919410646959452,0.9015064205395917
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.335022,9.226930983523332,49.09999847412109,49.16999816894531,48.560001373291016,48.709999084472656,46.71133804321289,3139100,0.0018493821036433822,0.8998796142861436
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.335022,9.226930983523332,49.09999847412109,49.16999816894531,48.560001373291016,48.709999084472656,46.71133804321289,3139100,0.0018493821036433822,0.8998796142861436
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.155919,9.181094860653912,48.5099983215332,48.900001525878906,48.310001373291016,48.83000183105469,46.826416015625,2088900,0.002460586549147159,0.8946942999581701
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.155919,9.181094860653912,48.5099983215332,48.900001525878906,48.310001373291016,48.83000183105469,46.826416015625,2088900,0.002460586549147159,0.8946942999581701
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.106376,9.157993891603974,49.34000015258789,49.7400016784668,49.220001220703125,49.59000015258789,47.55522537231445,2169000,0.01544428800590314,0.9136647036561297
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.106376,9.157993891603974,49.34000015258789,49.7400016784668,49.220001220703125,49.59000015258789,47.55522537231445,2169000,0.01544428800590314,0.9136647036561297
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097,9.167406774590996,49.810001373291016,49.86000061035156,49.290000915527344,49.52999877929688,47.497684478759766,3045500,-0.0012106816236179263,0.9055090168605052
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097,9.167406774590996,49.810001373291016,49.86000061035156,49.290000915527344,49.52999877929688,47.497684478759766,3045500,-0.0012106816236179263,0.9055090168605052
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.5385,9.270269222388057,49.18999862670898,49.51499938964844,48.90999984741211,49.040000915527344,47.02779006958008,3122100,-0.009942211657466338,0.8147174832704396
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.5385,9.270269222388057,49.18999862670898,49.51499938964844,48.90999984741211,49.040000915527344,47.02779006958008,3122100,-0.009942211657466338,0.8147174832704396
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.72363,9.267312212856924,49.52000045776367,50.08000183105469,49.45500183105469,49.9900016784668,47.93880844116211,1865900,0.0191867087045825,0.8303702552155847
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.72363,9.267312212856924,49.52000045776367,50.08000183105469,49.45500183105469,49.9900016784668,47.93880844116211,1865900,0.0191867087045825,0.8303702552155847
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.624634,9.266121281937597,50.47999954223633,50.89500045776367,50.38999938964844,50.84000015258789,48.75393295288086,3624600,0.016860430321059106,0.856977038133241
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.624634,9.266121281937597,50.47999954223633,50.89500045776367,50.38999938964844,50.84000015258789,48.75393295288086,3624600,0.016860430321059106,0.856977038133241
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994,9.240975294022183,50.84999847412109,50.93000030517578,50.63999938964844,50.72999954223633,48.64844512939453,3445400,-0.002166006767520212,0.8198281052398831
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994,9.240975294022183,50.84999847412109,50.93000030517578,50.63999938964844,50.72999954223633,48.64844512939453,3445400,-0.002166006767520212,0.8198281052398831
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.762744,9.24062221373252,51.0,51.20000076293945,50.61000061035156,50.88999938964844,48.80188751220703,6421800,0.0031489860521265456,0.8085153880686958
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.762744,9.24062221373252,51.0,51.20000076293945,50.61000061035156,50.88999938964844,48.80188751220703,6421800,0.0031489860521265456,0.8085153880686958
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.921411,9.219894584780995,50.70000076293945,51.09000015258789,50.6349983215332,50.959999084472656,48.86901473999024,3638500,0.0013745646911051956,0.7973012406454536
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.921411,9.219894584780995,50.70000076293945,51.09000015258789,50.6349983215332,50.959999084472656,48.86901473999024,3638500,0.0013745646911051956,0.7973012406454536
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.348493,9.225668296825123,51.0,51.310001373291016,50.95000076293945,51.22999954223633,49.1279296875,6274100,0.005284295717349341,0.7787581740428128
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.348493,9.225668296825123,51.0,51.310001373291016,50.95000076293945,51.22999954223633,49.1279296875,6274100,0.005284295717349341,0.7787581740428128
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.046686,9.251514944333566,51.540000915527344,51.650001525878906,51.31100082397461,51.380001068115234,49.27177429199219,4014500,0.0029237234546286572,0.6324439386472203
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.046686,9.251514944333566,51.540000915527344,51.650001525878906,51.31100082397461,51.380001068115234,49.27177429199219,4014500,0.0029237234546286572,0.6324439386472203
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.417422,9.246542109528173,51.380001068115234,51.5,51.18000030517578,51.290000915527344,49.18547439575195,3569400,-0.0017531932190850696,0.6324822542334143
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.417422,9.246542109528173,51.380001068115234,51.5,51.18000030517578,51.290000915527344,49.18547439575195,3569400,-0.0017531932190850696,0.6324822542334143
2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.037494,9.23698035550104,50.9900016784668,51.22999954223633,50.900001525878906,51.09999847412109,49.00326156616211,2527600,-0.003711351902178972,0.6133517318344733
2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.037494,9.23698035550104,50.9900016784668,51.22999954223633,50.900001525878906,51.09999847412109,49.00326156616211,2527600,-0.003711351902178972,0.6133517318344733
2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.598656,9.229724284172448,51.09000015258789,51.15999984741211,50.810001373291016,51.150001525878906,49.05121612548828,4556200,0.0009780548800755184,0.5816742396736895
2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.598656,9.229724284172448,51.09000015258789,51.15999984741211,50.810001373291016,51.150001525878906,49.05121612548828,4556200,0.0009780548800755184,0.5816742396736895
2019-09-18,10182.96,10263.65,10080.0,10152.09,3952.006836,9.225434874603154,51.06999969482422,51.150001525878906,50.540000915527344,51.09000015258789,48.99367904663086,1741500,-0.0011737358997345737,0.5757258283668951
2019-09-18,10182.96,10263.65,10080.0,10152.09,3952.006836,9.225434874603154,51.06999969482422,51.150001525878906,50.540000915527344,51.09000015258789,48.99367904663086,1741500,-0.0011737358997345737,0.5757258283668951
2019-09-19,10161.59,10380.07,9600.0,10271.53,7455.911412,9.237131269431217,51.18999862670898,51.43999862670898,50.9900016784668,51.13999938964844,49.041629791259766,2357900,0.0009781715987702277,0.5738036754651652
2019-09-19,10161.59,10380.07,9600.0,10271.53,7455.911412,9.237131269431217,51.18999862670898,51.43999862670898,50.9900016784668,51.13999938964844,49.041629791259766,2357900,0.0009781715987702277,0.5738036754651652
2019-09-20,10284.72,10308.04,10055.0,10169.02,4463.382021,9.22710112255093,51.119998931884766,51.119998931884766,50.40999984741211,50.68999862670898,48.72346878051758,6357900,-0.008838332535819227,0.583834009313057
2019-09-20,10284.72,10308.04,10055.0,10169.02,4463.382021,9.22710112255093,51.119998931884766,51.119998931884766,50.40999984741211,50.68999862670898,48.72346878051758,6357900,-0.008838332535819227,0.583834009313057
2019-09-23,10022.38,10048.06,9606.0,9682.19,5447.963132,9.17804339435171,50.52000045776367,50.650001525878906,50.2599983215332,50.5099983215332,48.55044937133789,2177300,-0.0035573221427314117,0.4692862153823374
2019-09-23,10022.38,10048.06,9606.0,9682.19,5447.963132,9.17804339435171,50.52000045776367,50.650001525878906,50.2599983215332,50.5099983215332,48.55044937133789,2177300,-0.0035573221427314117,0.4692862153823374
2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41356,9.05214385209785,50.68999862670898,50.70000076293945,49.47999954223633,49.75,47.8199462890625,5371100,-0.015160839644972945,0.4705130241710006
2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41356,9.05214385209785,50.68999862670898,50.70000076293945,49.47999954223633,49.75,47.8199462890625,5371100,-0.015160839644972945,0.4705130241710006
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.86789,9.039808245933182,49.720001220703125,50.40999984741211,49.380001068115234,50.31999969482422,48.36781692504883,2181200,0.011392142722881804,0.49136903739349286
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.86789,9.039808245933182,49.720001220703125,50.40999984741211,49.380001068115234,50.31999969482422,48.36781692504883,2181200,0.011392142722881804,0.49136903739349286
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021,8.994052019998925,50.209999084472656,50.209999084472656,49.47499847412109,49.83000183105469,47.89683532714844,1793800,-0.009785357288140784,0.5056521546052893
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021,8.994052019998925,50.209999084472656,50.209999084472656,49.47499847412109,49.83000183105469,47.89683532714844,1793800,-0.009785357288140784,0.5056521546052893
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85294,9.010390749811517,49.91999816894531,49.93000030517578,48.88999938964844,49.27000045776367,47.35855102539063,1852900,-0.011301863192550332,0.48794923778653937
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85294,9.010390749811517,49.91999816894531,49.93000030517578,48.88999938964844,49.27000045776367,47.35855102539063,1852900,-0.011301863192550332,0.48794923778653937
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.992108,9.023824029357348,49.369998931884766,49.60499954223633,49.2760009765625,49.52000045776367,47.59886169433594,2466600,0.0050612517735642015,0.49186237418176276
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.992108,9.023824029357348,49.369998931884766,49.60499954223633,49.2760009765625,49.52000045776367,47.59886169433594,2466600,0.0050612517735642015,0.49186237418176276
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198,9.02629853635072,49.650001525878906,49.790000915527344,48.93999862670898,49.02000045776367,47.118255615234375,2758700,-0.010148250182086205,0.4925299663239107
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198,9.02629853635072,49.650001525878906,49.790000915527344,48.93999862670898,49.02000045776367,47.118255615234375,2758700,-0.010148250182086205,0.4925299663239107
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.534115,9.032817682178932,48.63999938964844,48.68999862670898,48.06999969482422,48.27999877929688,46.406959533691406,4405500,-0.015211016492766127,0.4699729574477209
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.534115,9.032817682178932,48.63999938964844,48.68999862670898,48.06999969482422,48.27999877929688,46.406959533691406,4405500,-0.015211016492766127,0.4699729574477209
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.120396,9.016745914118523,48.31999969482422,48.790000915527344,47.720001220703125,48.75,46.85873031616211,6945800,0.009687826498351537,0.4366273939590252
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.120396,9.016745914118523,48.31999969482422,48.790000915527344,47.720001220703125,48.75,46.85873031616211,6945800,0.009687826498351537,0.4366273939590252
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.781419,9.006027161715547,48.93000030517578,49.47999954223633,48.84000015258789,49.40999984741211,47.49313735961914,1920200,0.013447632325604086,0.4675560023848147
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.781419,9.006027161715547,48.93000030517578,49.47999954223633,48.84000015258789,49.40999984741211,47.49313735961914,1920200,0.013447632325604086,0.4675560023848147
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.327185,9.012563596197333,49.27999877929688,49.72999954223633,49.13999938964844,49.40999984741211,47.49313735961914,1365500,0.0,0.4658694379773639
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.327185,9.012563596197333,49.27999877929688,49.72999954223633,49.13999938964844,49.40999984741211,47.49313735961914,1365500,0.0,0.4658694379773639
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.722873,9.00926892955903,49.08000183105469,49.209999084472656,48.61000061035156,48.61000061035156,46.72417068481445,2431400,-0.01632354615600562,0.5089570364752192
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.722873,9.00926892955903,49.08000183105469,49.209999084472656,48.61000061035156,48.61000061035156,46.72417068481445,2431400,-0.01632354615600562,0.5089570364752192
2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19485,9.057927847348248,48.90999984741211,49.08000183105469,48.744998931884766,48.900001525878906,47.00291442871094,4070600,0.005948144071438843,0.5101186926733454
