,Date,log_price,realized_volatility
163,2018-07-19,8.91884035376951,0.547521205042029
164,2018-07-20,8.899845385859239,0.5467482254791953
165,2018-07-23,8.951520419009412,0.5701411843047753
166,2018-07-24,9.036442833297656,0.554924594500654
167,2018-07-25,9.008721004444725,0.5539571679845762
168,2018-07-26,8.97790377375038,0.5313332900343312
169,2018-07-27,9.009820220737238,0.5206312463040912
170,2018-07-30,9.007025182921124,0.5207082622200836
171,2018-07-31,8.952272763647215,0.5248160806441389
172,2018-08-01,8.936167964991633,0.512355020977951
173,2018-08-02,8.927495912715491,0.511580578131944
174,2018-08-03,8.9115272452249,0.5129264489307377
175,2018-08-06,8.84449637761951,0.4317343163765716
176,2018-08-07,8.812498135813566,0.43312253548608176
177,2018-08-08,8.745696752180123,0.4300091637532927
178,2018-08-09,8.78626720279342,0.4359599013328968
179,2018-08-10,8.722578392475366,0.45691998862670336
180,2018-08-13,8.740757454218956,0.41754408511375135
181,2018-08-14,8.731275008957928,0.43360182802992897
182,2018-08-15,8.743898392519,0.3973497106769855
183,2018-08-16,8.75044706078498,0.3864083422730108
184,2018-08-17,8.791812820412114,0.3866648181346642
185,2018-08-20,8.742066445930984,0.3483585817495164
186,2018-08-21,8.776363128679359,0.34993130366803965
187,2018-08-22,8.757116767346464,0.35171727459439944
188,2018-08-23,8.783397764756769,0.35645146828961677
189,2018-08-24,8.80880851847059,0.3582340791987867
190,2018-08-27,8.839930100255156,0.39574690886626895
191,2018-08-28,8.865161946236409,0.3856411823848993
192,2018-08-29,8.858362948818504,0.38566637405723697
193,2018-08-30,8.851378529362629,0.3977415593871749
194,2018-08-31,8.856140932873991,0.39141644706795004
195,2018-09-04,8.903951072058707,0.39060383859051656
196,2018-09-05,8.80676847062063,0.38640377773148926
197,2018-09-06,8.778493813493586,0.3894437197848472
198,2018-09-07,8.764053269347762,0.3822952360217853
199,2018-09-10,8.748620735518118,0.3528260903504609
200,2018-09-11,8.745123667104288,0.33125008413782464
201,2018-09-12,8.751862070248714,0.3307046707287691
202,2018-09-13,8.77735503232853,0.31588210944528144
203,2018-09-14,8.77593706401297,0.28272687632180316
204,2018-09-17,8.741059681347341,0.2865198131397873
205,2018-09-18,8.753425115074196,0.2905110793877467
206,2018-09-19,8.762239124782154,0.35646541499184825
207,2018-09-20,8.778476872263484,0.37014261600810067
208,2018-09-21,8.817216299065297,0.3802789986802235
209,2018-09-24,8.792021000681784,0.4031347059461803
210,2018-09-25,8.768572728688618,0.3695146273086941
211,2018-09-26,8.773618315592309,0.39942917927505855
212,2018-09-27,8.807115752098749,0.40194626771480346
213,2018-09-28,8.796453903543458,0.41164413028699975
214,2018-10-01,8.790451743202293,0.41447373685345074
215,2018-10-02,8.779557455883728,0.4097932550988558
216,2018-10-03,8.772884471734965,0.4262852971239699
217,2018-10-04,8.786847740142857,0.43091213362832453
218,2018-10-05,8.792112160877657,0.4352661592985386
219,2018-10-08,8.795544366126542,0.4433276392941183
220,2018-10-09,8.793126516833471,0.44585647406328327
221,2018-10-10,8.78225381743147,0.5852798557085787
222,2018-10-11,8.724656040616525,0.6980129068875219
223,2018-10-12,8.729906536755628,0.692388274853066
224,2018-10-15,8.770553968940048,0.6926819939419402
225,2018-10-16,8.773570338039603,0.7208057178140745
226,2018-10-17,8.76986292308068,0.7003615792415734
227,2018-10-18,8.763456216146968,0.7234421127958736
228,2018-10-19,8.761465549085843,0.7173768873137956
229,2018-10-22,8.764999696344411,0.7542048094011179
230,2018-10-23,8.763023051355397,0.7594724730797253
231,2018-10-24,8.765920275406804,0.810100354158275
232,2018-10-25,8.763041820505796,0.831596638846028
233,2018-10-26,8.765005940412546,0.8412804895446898
234,2018-10-29,8.742976455620727,0.8468623756870804
235,2018-10-30,8.743445505516133,0.8739069296889832
236,2018-10-31,8.74882382534005,0.8832052337790828
237,2018-11-01,8.754790186660466,0.8809425657402032
238,2018-11-02,8.756277806129509,0.8787501248324202
239,2018-11-05,8.764553144389414,0.8969683859424691
240,2018-11-06,8.7714477377555,0.8980174865137377
241,2018-11-07,8.77971129020447,0.8219658847766007
242,2018-11-08,8.76491071413689,0.729380489537028
243,2018-11-09,8.752265313595721,0.7383486404804693
244,2018-11-12,8.75115798136203,0.7785185249870734
245,2018-11-13,8.742080820941466,0.7532912987821145
246,2018-11-14,8.629791252739672,0.7619874579973954
247,2018-11-15,8.6278397115033,0.755025871782864
248,2018-11-16,8.61408575495443,0.753672982643555
249,2018-11-19,8.462829926329315,0.7028132821983074
250,2018-11-20,8.378390788535778,0.7499181194349642
251,2018-11-21,8.420243868951285,0.6781064063476405
252,2018-11-23,8.363636335240809,0.6578565181255879
253,2018-11-26,8.223450121505685,0.6810691048030209
254,2018-11-27,8.235098149071336,0.6723145178661559
255,2018-11-28,8.347628321003256,0.6803999085456764
256,2018-11-29,8.354627201987633,0.6665632389578744
257,2018-11-30,8.2867883405613,0.667316786716078
258,2018-12-03,8.251752599903256,0.6719291381155361
259,2018-12-04,8.26963398915424,0.851810268390875
260,2018-12-06,8.142429921355605,0.8673119947800497
261,2018-12-07,8.125832151674345,0.8860442014274246
262,2018-12-10,8.133880887949207,0.9027704587079272
263,2018-12-11,8.117735999582063,0.9037085206195065
264,2018-12-12,8.140368016917167,0.8704108950785672
265,2018-12-13,8.090319547230367,0.8724151974380294
266,2018-12-14,8.06957708104813,0.8644820330772696
267,2018-12-17,8.159583525046289,0.8537148405679611
268,2018-12-18,8.207172799516515,0.8549097513718142
269,2018-12-19,8.211890110207055,0.8695740416008492
270,2018-12-20,8.312324139621156,0.8306863805407783
271,2018-12-21,8.253508856038405,0.8948268819964899
272,2018-12-24,8.3030093814735,0.9286444669855022
273,2018-12-26,8.245387092789219,1.0530731535380136
274,2018-12-27,8.186378122802457,1.063714626804842
275,2018-12-28,8.26487054076421,1.0363602956437967
276,2018-12-31,8.21427564632168,1.0379888917776385
277,2019-01-02,8.265102175955265,1.0412587581411799
278,2019-01-03,8.239543294653064,1.0770478601450606
279,2019-01-04,8.247406045402986,1.0079091565908842
280,2019-01-07,8.29541121274116,0.9925543027731787
281,2019-01-08,8.292773826597976,0.9622757324156377
282,2019-01-09,8.294581998374214,0.9479153729625962
283,2019-01-10,8.196301741474047,0.9399510375064221
284,2019-01-11,8.197544246313953,0.93771868439276
285,2019-01-14,8.206387142088195,0.9372227987547386
286,2019-01-15,8.182260169595908,0.9356761513943302
287,2019-01-16,8.190329445049134,0.9644962850009838
288,2019-01-17,8.199192107837346,0.9658163565715084
289,2019-01-18,8.191244190813615,0.9765960365613083
290,2019-01-22,8.182226620710987,0.9810454579474769
291,2019-01-23,8.175356190144281,0.922983459438906
