Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,14.794241009142576,14.84405326843262,14.794241009142576,14.844053268432615,600,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,14.95363543656382,15.142921961077286,14.95363543656382,15.103072166442873,900,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,15.242548640817404,15.312285791461669,15.192736390357217,15.302323341369627,1400,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,15.302324206100227,15.391986261995346,15.302324206100227,15.382023811340332,7400,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,15.461717266993809,15.601191520690918,15.461717266993809,15.601191520690918,1400,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,15.591237381377844,15.591237381377844,15.491612861369038,15.53146266937256,2800,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,15.531453169029175,15.660964965820312,15.501565831308149,15.660964965820312,33100,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,15.680896052698936,15.840295250185076,15.441797256469728,15.441797256469728,6400,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,15.601196127504524,15.79048267055854,15.531458980063572,15.760595321655272,2000,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,15.910031020051182,16.14912979555602,15.910031020051182,16.09931755065918,13500,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,15.979770443710349,16.01962024531561,15.840296138091928,15.959845542907717,13100,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,15.919994195893205,16.099318285709273,15.83033215098517,16.07939338684082,11000,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,16.039542418259842,16.039542418259842,15.860218341533956,15.92995548248291,2200,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,15.85025042642521,15.890100207509876,15.690851302086552,15.740663528442385,6500,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,15.322248675606469,15.531460133465854,15.302323774857957,15.34217357635498,1700,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,15.302322536998531,15.44179683095555,15.272435188293455,15.272435188293455,4100,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,15.352138533356712,15.57131247737608,15.352138533356712,15.53146266937256,4900,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,15.670929442947504,15.670929442947504,15.372056026998091,15.501567840576172,10100,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,15.5414211649984,15.62112076071634,15.431834220886232,15.43183422088623,1700,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,15.391985392197968,15.391985392197968,15.292360891277593,15.302323341369627,2500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,15.08315574980352,15.142930475364167,15.003456115722656,15.003456115722656,8700,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,15.073182211289756,15.252506256103516,15.05325731742156,15.252506256103516,4600,0.0,0.0,0.0
1999-01-26 00:00:00-05:00,15.252506256103516,15.252506256103516,15.252506256103516,15.252506256103516,0,0.0,0.0,0.0
1999-01-27 00:00:00-05:00,15.431831647881578,15.431831647881578,15.37205696105957,15.37205696105957,500,0.0,0.0,0.0
1999-01-28 00:00:00-05:00,15.32224684162819,15.421871333446315,15.272434595719124,15.39198398590088,1900,0.0,0.0,0.0
1999-01-29 00:00:00-05:00,15.45176072503976,15.561347680536496,15.272436616045102,15.491610527038574,109200,0.0,0.0,0.0
