Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-12-22 00:00:00-05:00,12.538073995838994,12.538073995838994,12.363214492797852,12.363214492797852,7900,0.0,0.0,0.0
1998-12-23 00:00:00-05:00,12.35026093873772,12.35026093873772,12.28549816506841,12.311403274536133,24100,0.0,0.0,0.0
1998-12-24 00:00:00-05:00,12.525118126356896,12.563975783419018,12.499213021648815,12.538070678710938,23800,0.0,0.0,0.0
1998-12-28 00:00:00-05:00,12.512165265662649,12.538070369732342,12.453878781505834,12.473307609558104,3100,0.0,0.0,0.0
1998-12-29 00:00:00-05:00,12.525114272782949,12.712926224132849,12.525114272782949,12.68054485321045,12000,0.0,0.0,0.0
1998-12-30 00:00:00-05:00,12.74531324958212,12.777694634870691,12.576930046081545,12.576930046081545,70400,0.0,0.0,0.0
1998-12-31 00:00:00-05:00,12.531598091125488,12.531598091125488,12.447406476042993,12.531598091125488,21600,0.0,0.0,0.0
1999-01-04 00:00:00-05:00,12.440929199968066,12.538073363424347,12.27902226087426,12.330832481384276,109300,0.0,0.0,0.0
1999-01-05 00:00:00-05:00,12.42797665232256,12.47978687286377,12.376166431781352,12.47978687286377,111200,0.0,0.0,0.0
1999-01-06 00:00:00-05:00,12.518638493283689,12.648163982091589,12.518638493283689,12.60930633544922,41000,0.0,0.0,0.0
1999-01-07 00:00:00-05:00,12.609312137131838,12.738837685535865,12.538073085509623,12.56397819519043,222300,0.0,0.0,0.0
1999-01-08 00:00:00-05:00,12.602834375988577,12.648168312592851,12.479785119491256,12.635215759277344,135900,0.0,0.0,0.0
1999-01-11 00:00:00-05:00,12.56397783662094,12.56397783662094,12.2531165293231,12.298450469970703,129000,0.0,0.0,0.0
1999-01-12 00:00:00-05:00,12.28549994468689,12.486264572143554,12.240165996551513,12.30492877960205,7100,0.0,0.0,0.0
1999-01-13 00:00:00-05:00,12.22721032453219,12.479785114074962,12.22721032453219,12.389117240905762,25900,0.0,0.0,0.0
1999-01-14 00:00:00-05:00,12.214261390122246,12.337310683023796,12.123593490089526,12.181879997253418,20000,0.0,0.0,0.0
1999-01-15 00:00:00-05:00,12.227207438151042,12.35025666554769,12.194826062520344,12.24015998840332,6900,0.0,0.0,0.0
1999-01-19 00:00:00-05:00,12.615785403529843,12.654643058776855,12.434449679043787,12.654643058776855,12200,0.0,0.0,0.0
1999-01-20 00:00:00-05:00,12.667590759763492,12.738829767103676,12.551017838661371,12.602828025817873,32700,0.0,0.0,0.0
1999-01-21 00:00:00-05:00,12.69350554538548,12.69350554538548,12.557503700256348,12.557503700256348,20500,0.0,0.0,0.0
1999-01-22 00:00:00-05:00,12.47330896678518,12.73236003566961,12.421498753008295,12.64169216156006,20800,0.0,0.0,0.0
1999-01-25 00:00:00-05:00,12.641689574610622,12.641689574610622,12.16892147064209,12.16892147064209,13600,0.0,0.0,0.0
