timestamp,value
1251244800,48
1251331200,0
1251417600,0
1251504000,0
1251590400,2
1251676800,7
1251763200,0
1251849600,0
1251936000,15
1252022400,0
1252108800,0
1252195200,0
1252281600,14
1252368000,0
1252454400,0
1252540800,0
1252627200,0
1252713600,0
1252800000,0
1252886400,0
1252972800,0
1253059200,2
1253145600,102
1253232000,0
1253318400,0
1253404800,0
1253491200,9
1253577600,41
1253664000,0
1253750400,0
1253836800,28
1253923200,0
1254009600,17
1254096000,0
1254182400,45
1254268800,0
1254355200,0
1254441600,11
1254528000,0
1254614400,0
1254700800,0
1254787200,15
1254873600,0
1254960000,0
1255046400,0
1255132800,0
1255219200,0
1255305600,74
1255392000,0
1255478400,0
1255564800,0
1255651200,81
1255737600,0
1255824000,8
1255910400,0
1255996800,102
1256083200,19
1256169600,40
1256256000,0
1256342400,8
1256428800,0
1256515200,0
1256601600,17
1256688000,0
1256774400,43
1256860800,0
1256947200,0
1257033600,0
1257120000,0
1257206400,0
1257292800,42
1257379200,0
1257465600,0
1257552000,0
1257638400,0
1257724800,0
1257811200,0
1257897600,52
1257984000,0
1258070400,13
1258156800,0
1258243200,0
1258329600,0
1258416000,0
1258502400,0
1258588800,83
1258675200,0
1258761600,0
1258848000,0
1258934400,0
1259020800,0
1259107200,0
1259193600,0
1259280000,0
1259366400,0
1259452800,0
1259539200,0
1259625600,167
1259712000,0
1259798400,0
1259884800,0
1259971200,20
1260057600,4
1260144000,0
1260230400,31
1260316800,23
1260403200,0
1260489600,0
1260576000,68
1260662400,0
1260748800,335
1260835200,9
1260921600,18
1261008000,10
1261094400,0
1261180800,2
1261267200,0
1261353600,2
1261440000,0
1261526400,0
1261612800,0
1261699200,2
1261785600,0
1261872000,6
1261958400,0
1262044800,0
1262131200,0
1262217600,0
1262304000,4
1262390400,0
1262476800,0
1262563200,85
1262649600,0
1262736000,0
1262822400,0
1262908800,0
1262995200,0
1263081600,0
1263168000,0
1263254400,216
1263340800,4
1263427200,12
1263513600,6
1263600000,7
1263686400,0
1263772800,3
1263859200,0
1263945600,0
1264032000,12
1264118400,8
1264204800,4
1264291200,2
1264377600,61
1264464000,20
1264550400,21
1264636800,22
1264723200,21
1264809600,38
1264896000,20
1264982400,19
1265068800,22
1265155200,7
1265241600,45
1265328000,249
1265414400,33
1265500800,16
1265587200,129
1265673600,421
1265760000,609
1265846400,77
1265932800,43
1266019200,88
1266105600,56
1266192000,102
1266278400,23
1266364800,30
1266451200,63
1266537600,6
1266624000,15
1266710400,130
1266796800,273
1266883200,2
1266969600,112
1267056000,146
1267142400,24
1267228800,12
1267315200,108
1267401600,36
1267488000,45
1267574400,109
1267660800,390
1267747200,4
1267833600,97
1267920000,118
1268006400,188
1268092800,83
1268179200,49
1268265600,67
1268352000,9
1268438400,37
1268524800,9
1268611200,10
1268697600,28
1268784000,28
1268870400,85
1268956800,136
1269043200,81
1269129600,13
1269216000,45
1269302400,85
1269388800,37
1269475200,355
1269561600,83
1269648000,28
1269734400,22
1269820800,74
1269907200,14
1269993600,29
1270080000,33
1270166400,23
1270252800,31
1270339200,75
1270425600,157
1270512000,109
1270598400,111
1270684800,35
1270771200,137
1270857600,309
1270944000,188
1271030400,165
1271116800,53
1271203200,133
1271289600,718
1271376000,235
1271462400,88
1271548800,3233
1271635200,322
1271721600,229
1271808000,165
1271894400,76
1271980800,96
1272067200,119
1272153600,192
1272240000,117
1272326400,98
1272412800,150
1272499200,73
1272585600,63
1272672000,84
1272758400,55
1272844800,123
1272931200,191
1273017600,159
1273104000,294
1273190400,103
1273276800,293
1273363200,113
1273449600,169
1273536000,49
1273622400,135
1273708800,129
1273795200,126
1273881600,69
1273968000,56
1274054400,149
1274140800,148
1274227200,149
1274313600,87
1274400000,168
1274486400,155
1274572800,260
1274659200,156
1274745600,149
1274832000,199
1274918400,209
1275004800,146
1275091200,181
1275177600,124
1275264000,141
1275350400,141
1275436800,112
1275523200,253
1275609600,111
1275696000,116
1275782400,123
1275868800,326
1275955200,188
1276041600,196
1276128000,136
1276214400,191
1276300800,158
1276387200,183
1276473600,269
1276560000,189
1276646400,156
1276732800,136
1276819200,131
1276905600,235
1276992000,129
1277078400,195
1277164800,208
1277251200,170
1277337600,203
1277424000,102
1277510400,91
1277596800,141
1277683200,141
1277769600,246
1277856000,275
1277942400,214
1278028800,219
1278115200,167
1278201600,279
1278288000,214
1278374400,105
1278460800,230
1278547200,164
1278633600,165
1278720000,213
1278806400,418
1278892800,2943
1278979200,1411
1279065600,6286
1279152000,1496
1279238400,1305
1279324800,635
1279411200,757
1279497600,808
1279584000,728
1279670400,621
1279756800,427
1279843200,471
1279929600,788
1280016000,1912
1280102400,1010
1280188800,611
1280275200,518
1280361600,355
1280448000,408
1280534400,285
1280620800,398
1280707200,416
1280793600,774
1280880000,511
1280966400,619
1281052800,493
1281139200,362
1281225600,398
1281312000,595
1281398400,406
1281484800,497
1281571200,378
1281657600,655
1281744000,332
1281830400,247
1281916800,630
1282003200,365
1282089600,595
1282176000,336
1282262400,480
1282348800,365
1282435200,387
1282521600,453
1282608000,448
1282694400,311
1282780800,455
1282867200,332
1282953600,368
1283040000,231
1283126400,376
1283212800,556
1283299200,450
1283385600,397
1283472000,344
1283558400,280
1283644800,384
1283731200,359
1283817600,245
1283904000,383
1283990400,382
1284076800,376
1284163200,279
1284249600,545
1284336000,557
1284422400,477
1284508800,499
1284595200,495
1284681600,825
1284768000,353
1284854400,482
1284940800,531
1285027200,1062
1285113600,876
1285200000,837
1285286400,614
1285372800,656
1285459200,444
1285545600,1070
1285632000,1503
1285718400,1049
1285804800,492
1285891200,693
1285977600,680
1286064000,550
1286150400,690
1286236800,577
1286323200,522
1286409600,489
1286496000,665
1286582400,607
1286668800,457
1286755200,475
1286841600,494
1286928000,756
1287014400,439
1287100800,406
1287187200,703
1287273600,525
1287360000,731
1287446400,1162
1287532800,944
1287619200,817
1287705600,823
1287792000,669
1287878400,665
1287964800,563
1288051200,639
1288137600,914
1288224000,805
1288310400,654
1288396800,428
1288483200,403
1288569600,421
1288656000,288
1288742400,394
1288828800,423
1288915200,647
1289001600,414
1289088000,486
1289174400,1363
1289260800,468
1289347200,469
1289433600,396
1289520000,299
1289606400,372
1289692800,708
1289779200,4217
1289865600,3189
1289952000,459
1290038400,405
1290124800,497
1290211200,668
1290297600,620
1290384000,466
1290470400,525
1290556800,801
1290643200,740
1290729600,1018
1290816000,661
1290902400,538
1290988800,710
1291075200,602
1291161600,938
1291248000,641
1291334400,708
1291420800,497
1291507200,488
1291593600,507
1291680000,926
1291766400,687
1291852800,632
1291939200,491
1292025600,823
1292112000,1026
1292198400,1539
1292284800,966
1292371200,906
1292457600,781
1292544000,634
1292630400,701
1292716800,909
1292803200,1304
1292889600,900
1292976000,1057
1293062400,784
1293148800,707
1293235200,915
1293321600,885
1293408000,985
1293494400,868
1293580800,830
1293667200,926
1293753600,741
1293840000,903
1293926400,883
1294012800,1246
1294099200,939
1294185600,1390
1294272000,1021
1294358400,1096
1294444800,1313
1294531200,1230
1294617600,1281
1294704000,1395
1294790400,1104
1294876800,1521
1294963200,1436
1295049600,1273
1295136000,1374
1295222400,1177
1295308800,1280
1295395200,1388
1295481600,1280
1295568000,1807
1295654400,2035
1295740800,1770
1295827200,1878
1295913600,1296
1296000000,1419
1296086400,1502
1296172800,1550
1296259200,1928
1296345600,3057
1296432000,2075
1296518400,1766
1296604800,1339
1296691200,1113
1296777600,1332
1296864000,1353
1296950400,1232
1297036800,1209
1297123200,1262
1297209600,1916
1297296000,3381
1297382400,4145
1297468800,3133
1297555200,3082
1297641600,3940
1297728000,3215
1297814400,2775
1297900800,3301
1297987200,3436
1298073600,2737
1298160000,3011
1298246400,3124
1298332800,3604
1298419200,3601
1298505600,3505
1298592000,3234
1298678400,3363
1298764800,3448
1298851200,2896
1298937600,5066
1299024000,3576
1299110400,4737
1299196800,3105
1299283200,3424
1299369600,3139
1299456000,3254
1299542400,3698
1299628800,3237
1299715200,2802
1299801600,2922
1299888000,3098
1299974400,2776
1300060800,2788
1300147200,3187
1300233600,3034
1300320000,3090
1300406400,2974
1300492800,3061
1300579200,4319
1300665600,4514
1300752000,3743
1300838400,6710
1300924800,4254
1301011200,4019
1301097600,4709
1301184000,4643
1301270400,5190
1301356800,4511
1301443200,3525
1301529600,3999
1301616000,3137
1301702400,3148
1301788800,3474
1301875200,4476
1301961600,4158
1302048000,3733
1302134400,3289
1302220800,3505
1302307200,3482
1302393600,3369
1302480000,3912
1302566400,4188
1302652800,4520
1302739200,5823
1302825600,4024
1302912000,5234
1302998400,4200
1303084800,5409
1303171200,6221
1303257600,5252
1303344000,3915
1303430400,4107
1303516800,4801
1303603200,4530
1303689600,4940
1303776000,6011
1303862400,7342
1303948800,6056
1304035200,6586
1304121600,8009
1304208000,7343
1304294400,5814
1304380800,5887
1304467200,6210
1304553600,6921
1304640000,6659
1304726400,7090
1304812800,6135
1304899200,7306
1304985600,6931
1305072000,6863
1305158400,7017
1305244800,9229
1305331200,8737
1305417600,8078
1305504000,11506
1305590400,10261
1305676800,12695
1305763200,11771
1305849600,11381
1305936000,10577
1306022400,10533
1306108800,11949
1306195200,12952
1306281600,14348
1306368000,14242
1306454400,10599
1306540800,11415
1306627200,11036
1306713600,12428
1306800000,13850
1306886400,13657
1306972800,15288
1307059200,17582
1307145600,19181
1307232000,17585
1307318400,20676
1307404800,18723
1307491200,27013
1307577600,26012
1307664000,23862
1307750400,23329
1307836800,26680
1307923200,25460
1308009600,29187
1308096000,27126
1308182400,28463
1308268800,25713
1308355200,25771
1308441600,27371
1308528000,25591
1308614400,24486
1308700800,26303
1308787200,23864
1308873600,25067
1308960000,22254
1309046400,23338
1309132800,28631
1309219200,25983
1309305600,24028
1309392000,23070
1309478400,30042
1309564800,32112
1309651200,22129
1309737600,23440
1309824000,23168
1309910400,26752
1309996800,22771
1310083200,24399
1310169600,22511
1310256000,28441
1310342400,25505
1310428800,22750
1310515200,26808
1310601600,28682
1310688000,24115
1310774400,23674
1310860800,24274
1310947200,27601
1311033600,24782
1311120000,25539
1311206400,25137
1311292800,24163
1311379200,21647
1311465600,22920
1311552000,26711
1311638400,23543
1311724800,23165
1311811200,25053
1311897600,21756
1311984000,19386
1312070400,23766
1312156800,23275
1312243200,21237
1312329600,17988
1312416000,18586
1312502400,21120
1312588800,19901
1312675200,19634
1312761600,24295
1312848000,23270
1312934400,19300
1313020800,17814
1313107200,16683
1313193600,18815
1313280000,21128
1313366400,18781
1313452800,20593
1313539200,19988
1313625600,20313
1313712000,21840
1313798400,20800
1313884800,22366
1313971200,25025
1314057600,22345
1314144000,21797
1314230400,22862
1314316800,21300
1314403200,20640
1314489600,18215
1314576000,18696
1314662400,17313
1314748800,16787
1314835200,16492
1314921600,15858
1315008000,14200
1315094400,17225
1315180800,17841
1315267200,18377
1315353600,16392
1315440000,15365
1315526400,18315
1315612800,15532
1315699200,15078
1315785600,16221
1315872000,14664
1315958400,14442
1316044800,15192
1316131200,14298
1316217600,12877
1316304000,14074
1316390400,15826
1316476800,21668
1316563200,17693
1316649600,17256
1316736000,19799
1316822400,19129
1316908800,18971
1316995200,17509
1317081600,18409
1317168000,13462
1317254400,12613
1317340800,13192
1317427200,12750
1317513600,11622
1317600000,13518
1317686400,13528
1317772800,13340
1317859200,14160
1317945600,13446
1318032000,12285
1318118400,12084
1318204800,13105
1318291200,13491
1318377600,13370
1318464000,11321
1318550400,14215
1318636800,12864
1318723200,11655
1318809600,13858
1318896000,12114
1318982400,12258
1319068800,11009
1319155200,11939
1319241600,12011
1319328000,13109
1319414400,13614
1319500800,12802
1319587200,12213
1319673600,11281
1319760000,12512
1319846400,12691
1319932800,11261
1320019200,11738
1320105600,12519
1320192000,12907
1320278400,12854
1320364800,15519
1320451200,13188
1320537600,11308
1320624000,12461
1320710400,13456
1320796800,14080
1320883200,14197
1320969600,11948
1321056000,12027
1321142400,12350
1321228800,13472
1321315200,13899
1321401600,12950
1321488000,12018
1321574400,12204
1321660800,9917
1321747200,11162
1321833600,9946
1321920000,11185
1322006400,11256
1322092800,10697
1322179200,11529
1322265600,10057
1322352000,10582
1322438400,12432
1322524800,14242
1322611200,15160
1322697600,13785
1322784000,13127
1322870400,12591
1322956800,11699
1323043200,12805
1323129600,15021
1323216000,12748
1323302400,13898
1323388800,11494
1323475200,11681
1323561600,11898
1323648000,11074
1323734400,11720
1323820800,11711
1323907200,9857
1323993600,10368
1324080000,9989
1324166400,9675
1324252800,12496
1324339200,13468
1324425600,11594
1324512000,11744
1324598400,11925
1324684800,9947
1324771200,11585
1324857600,11954
1324944000,11532
1325030400,10541
1325116800,11039
1325203200,10248
1325289600,10565
1325376000,11236
1325462400,11711
1325548800,12892
1325635200,12313
1325721600,15079
1325808000,14660
1325894400,13075
1325980800,14463
1326067200,14603
1326153600,15899
1326240000,16746
1326326400,13727
1326412800,14203
1326499200,14435
1326585600,13447
1326672000,14565
1326758400,13984
1326844800,14506
1326931200,14812
1327017600,13929
1327104000,13321
1327190400,11148
1327276800,12942
1327363200,14677
1327449600,16255
1327536000,14203
1327622400,14243
1327708800,12770
1327795200,14033
1327881600,13338
1327968000,15130
1328054400,14596
1328140800,15803
1328227200,16263
1328313600,16089
1328400000,14452
1328486400,13608
1328572800,14491
1328659200,14373
1328745600,14794
1328832000,16196
1328918400,14800
1329004800,13872
1329091200,15826
1329177600,18018
1329264000,17470
1329350400,18226
1329436800,13874
1329523200,14111
1329609600,12827
1329696000,13906
1329782400,14399
1329868800,15893
1329955200,17201
1330041600,16082
1330128000,14764
1330214400,12910
1330300800,14540
1330387200,15968
1330473600,15106
1330560000,15662
1330646400,17302
1330732800,12287
1330819200,14537
1330905600,15736
1330992000,14854
1331078400,14827
1331164800,15214
1331251200,15420
1331337600,12403
1331424000,12263
1331510400,13847
1331596800,16452
1331683200,15718
1331769600,14761
1331856000,15840
1331942400,15645
1332028800,13455
1332115200,15163
1332201600,15555
1332288000,15792
1332374400,15244
1332460800,13836
1332547200,13343
1332633600,14015
1332720000,15458
1332806400,15078
1332892800,15790
1332979200,16585
1333065600,14570
1333152000,13580
1333238400,12288
1333324800,14556
1333411200,18349
1333497600,16248
1333584000,16035
1333670400,15983
1333756800,13881
1333843200,13461
1333929600,14797
1334016000,16985
1334102400,18073
1334188800,18354
1334275200,15342
1334361600,16870
1334448000,15883
1334534400,18672
1334620800,18162
1334707200,18938
1334793600,17241
1334880000,18902
1334966400,15816
1335052800,14332
1335139200,16362
1335225600,16927
1335312000,17046
1335398400,18746
1335484800,16674
1335571200,15491
1335657600,15511
1335744000,18669
1335830400,19553
1335916800,19738
1336003200,21379
1336089600,22183
1336176000,19600
1336262400,21709
1336348800,25239
1336435200,23319
1336521600,24482
1336608000,19967
1336694400,25620
1336780800,22340
1336867200,20210
1336953600,31938
1337040000,26769
1337126400,25164
1337212800,22177
1337299200,25801
1337385600,31204
1337472000,29156
1337558400,30003
1337644800,27099
1337731200,29288
1337817600,27722
1337904000,29679
1337990400,25202
1338076800,25971
1338163200,29204
1338249600,33852
1338336000,28271
1338422400,27990
1338508800,28641
1338595200,20147
1338681600,29986
1338768000,41216
1338854400,40631
1338940800,23805
1339027200,35103
1339113600,27853
1339200000,31138
1339286400,33715
1339372800,32322
1339459200,23425
1339545600,46660
1339632000,49306
1339718400,48786
1339804800,39068
1339891200,38983
1339977600,37231
1340064000,35166
1340150400,31965
1340236800,29385
1340323200,28871
1340409600,29940
1340496000,28314
1340582400,33620
1340668800,35760
1340755200,38613
1340841600,32431
1340928000,32734
1341014400,31554
1341100800,31423
1341187200,36208
1341273600,34450
1341360000,31299
1341446400,27629
1341532800,29007
1341619200,30586
1341705600,27566
1341792000,31855
1341878400,36663
1341964800,34959
1342051200,33950
1342137600,31069
1342224000,29542
1342310400,30150
1342396800,36480
1342483200,39942
1342569600,33961
1342656000,35987
1342742400,35744
1342828800,35328
1342915200,38565
1343001600,41764
1343088000,38118
1343174400,31294
1343260800,30450
1343347200,31981
1343433600,38226
1343520000,35670
1343606400,35873
1343692800,58461
1343779200,40444
1343865600,41790
1343952000,36044
1344038400,35592
1344124800,37649
1344211200,42010
1344297600,38843
1344384000,51631
1344470400,40076
1344556800,38272
1344643200,38145
1344729600,38754
1344816000,48346
1344902400,42466
1344988800,50083
1345075200,61393
1345161600,56421
1345248000,51347
1345334400,57765
1345420800,47086
1345507200,54035
1345593600,49160
1345680000,43426
1345766400,44537
1345852800,36293
1345939200,34302
1346025600,38120
1346112000,39571
1346198400,39198
1346284800,33833
1346371200,48940
1346457600,44661
1346544000,34622
1346630400,32887
1346716800,45684
1346803200,41154
1346889600,46513
1346976000,43775
1347062400,33451
1347148800,39828
1347235200,36987
1347321600,44977
1347408000,33735
1347494400,34764
1347580800,37932
1347667200,29929
1347753600,31331
1347840000,32669
1347926400,38396
1348012800,42531
1348099200,46945
1348185600,38624
1348272000,27040
1348358400,28402
1348444800,33183
1348531200,42947
1348617600,48024
1348704000,41821
1348790400,49668
1348876800,38171
1348963200,34244
1349049600,37664
1349136000,52914
1349222400,49860
1349308800,50916
1349395200,44812
1349481600,38621
1349568000,43138
1349654400,47395
1349740800,51875
1349827200,47107
1349913600,40943
1350000000,44520
1350086400,39098
1350172800,38310
1350259200,46149
1350345600,42783
1350432000,44573
1350518400,50802
1350604800,44293
1350691200,43667
1350777600,38510
1350864000,41337
1350950400,41187
1351036800,41610
1351123200,39129
1351209600,37529
1351296000,29468
1351382400,27405
1351468800,35431
1351555200,33919
1351641600,32591
1351728000,31492
1351814400,32898
1351900800,32479
1351987200,30435
1352073600,37350
1352160000,40901
1352246400,43234
1352332800,37417
1352419200,36670
1352505600,34486
1352592000,29909
1352678400,31306
1352764800,32445
1352851200,37514
1352937600,46043
1353024000,48044
1353110400,52656
1353196800,42685
1353283200,41943
1353369600,43647
1353456000,43864
1353542400,41087
1353628800,34869
1353715200,36768
1353801600,35997
1353888000,41043
1353974400,38330
1354060800,43608
1354147200,41690
1354233600,36891
1354320000,34392
1354406400,27546
1354492800,29928
1354579200,42093
1354665600,44265
1354752000,40947
1354838400,40671
1354924800,38064
1355011200,38608
1355097600,35642
1355184000,36780
1355270400,42399
1355356800,45850
1355443200,41453
1355529600,34372
1355616000,35514
1355702400,40773
1355788800,47848
1355875200,43487
1355961600,39263
1356048000,46086
1356134400,55026
1356220800,39677
1356307200,39787
1356393600,30042
1356480000,37901
1356566400,36205
1356652800,42099
1356739200,39741
1356825600,45548
1356912000,34520
1356998400,37576
1357084800,42904
1357171200,51040
1357257600,47120
1357344000,53310
1357430400,41980
1357516800,53638
1357603200,55819
1357689600,55904
1357776000,60972
1357862400,60818
1357948800,50555
1358035200,55319
1358121600,43991
1358208000,57365
1358294400,58213
1358380800,58741
1358467200,57028
1358553600,49029
1358640000,45889
1358726400,45748
1358812800,53219
1358899200,47082
1358985600,60473
1359072000,49483
1359158400,54329
1359244800,49360
1359331200,54027
1359417600,55358
1359504000,44313
1359590400,47519
1359676800,64171
1359763200,56418
1359849600,57165
1359936000,57162
1360022400,59718
1360108800,53365
1360195200,58185
1360281600,59968
1360368000,56105
1360454400,57298
1360540800,52067
1360627200,51739
1360713600,52955
1360800000,51234
1360886400,49827
1360972800,46889
1361059200,45234
1361145600,46989
1361232000,49143
1361318400,50750
1361404800,50373
1361491200,54225
1361577600,51150
1361664000,51984
1361750400,56277
1361836800,58590
1361923200,54764
1362009600,59770
1362096000,62810
1362182400,48976
1362268800,45983
1362355200,53458
1362441600,57179
1362528000,68824
1362614400,66119
1362700800,56472
1362787200,53963
1362873600,56699
1362960000,53259
1363046400,59584
1363132800,62958
1363219200,60824
1363305600,63236
1363392000,50667
1363478400,51567
1363564800,58484
1363651200,68502
1363737600,62525
1363824000,69452
1363910400,74782
1363996800,66611
1364083200,68953
1364169600,65856
1364256000,72909
1364342400,72423
1364428800,94189
1364515200,82948
1364601600,77727
1364688000,64028
1364774400,75616
1364860800,91653
1364947200,106993
1365033600,108574
1365120000,99650
1365206400,78368
1365292800,76855
1365379200,111694
1365465600,111535
1365552000,132851
1365638400,124091
1365724800,102479
1365811200,82353
1365897600,70789
1365984000,99761
1366070400,99838
1366156800,104663
1366243200,81492
1366329600,104375
1366416000,74049
1366502400,69217
1366588800,91101
1366675200,92958
1366761600,101871
1366848000,89926
1366934400,85471
1367020800,77611
1367107200,117303
1367193600,86416
1367280000,76293
1367366400,83081
1367452800,81438
1367539200,82212
1367625600,69220
1367712000,72087
1367798400,84604
1367884800,108307
1367971200,102370
1368057600,81435
1368144000,83782
1368230400,80405
1368316800,69434
1368403200,82055
1368489600,83134
1368576000,84133
1368662400,83468
1368748800,78254
1368835200,68148
1368921600,63554
1369008000,71054
1369094400,82013
1369180800,74157
1369267200,82617
1369353600,84226
1369440000,68992
1369526400,68949
1369612800,73840
1369699200,75630
1369785600,79893
1369872000,77617
1369958400,74800
1370044800,67501
1370131200,65100
1370217600,79322
1370304000,78377
1370390400,78094
1370476800,72638
1370563200,73635
1370649600,57661
1370736000,56476
1370822400,60389
1370908800,66519
1370995200,63306
1371081600,66189
1371168000,75093
1371254400,53683
1371340800,48620
1371427200,56328
1371513600,63023
1371600000,68954
1371686400,67460
1371772800,68914
1371859200,58316
1371945600,51464
1372032000,64617
1372118400,61140
1372204800,64856
1372291200,60540
1372377600,68414
1372464000,60472
1372550400,50013
1372636800,68188
1372723200,63990
1372809600,65323
1372896000,60589
1372982400,59926
1373068800,56244
1373155200,48536
1373241600,62653
1373328000,67527
1373414400,64425
1373500800,73236
1373587200,78304
1373673600,62660
1373760000,48156
1373846400,61935
1373932800,65774
1374019200,62758
1374105600,62816
1374192000,58403
1374278400,52222
1374364800,50896
1374451200,60182
1374537600,64111
1374624000,65371
1374710400,66063
1374796800,62138
1374883200,52015
1374969600,48780
1375056000,67073
1375142400,69427
1375228800,80747
1375315200,113868
1375401600,74488
1375488000,60156
1375574400,59890
1375660800,72861
1375747200,71140
1375833600,75191
1375920000,72000
1376006400,64206
1376092800,58869
1376179200,53717
1376265600,102981
1376352000,74634
1376438400,77824
1376524800,75437
1376611200,82054
1376697600,61149
1376784000,57077
1376870400,78276
1376956800,79505
1377043200,82403
1377129600,83541
1377216000,81474
1377302400,63882
1377388800,68288
1377475200,75324
1377561600,94795
1377648000,83460
1377734400,74482
1377820800,89174
1377907200,87682
1377993600,56486
1378080000,62249
1378166400,71626
1378252800,76638
1378339200,70190
1378425600,72736
1378512000,62302
1378598400,56286
1378684800,73733
1378771200,70244
1378857600,74222
1378944000,76774
1379030400,66075
1379116800,53374
1379203200,54383
1379289600,69484
1379376000,72701
1379462400,78745
1379548800,78751
1379635200,76772
1379721600,65839
1379808000,63063
1379894400,79986
1379980800,77850
1380067200,77988
1380153600,77742
1380240000,77596
1380326400,68316
1380412800,70772
1380499200,79854
1380585600,89218
1380672000,105303
1380758400,89993
1380844800,77370
1380931200,64961
1381017600,60512
1381104000,76050
1381190400,75519
1381276800,80026
1381363200,79814
1381449600,79150
1381536000,66189
1381622400,86718
1381708800,81570
1381795200,84704
1381881600,92553
1381968000,80595
1382054400,85159
1382140800,91726
1382227200,72841
1382313600,95520
1382400000,108902
1382486400,107064
1382572800,111582
1382659200,100390
1382745600,72818
1382832000,64388
1382918400,85464
1383004800,84684
1383091200,94473
1383177600,95831
1383264000,85764
1383350400,76960
1383436800,81980
1383523200,99449
1383609600,116561
1383696000,130148
1383782400,129202
1383868800,129769
1383955200,129144
1384041600,115715
1384128000,114927
1384214400,115057
1384300800,122181
1384387200,132459
1384473600,118695
1384560000,102572
1384646400,106668
1384732800,163680
1384819200,206980
1384905600,164365
1384992000,187781
1385078400,164716
1385164800,149482
1385251200,123604
1385337600,142032
1385424000,178735
1385510400,197974
1385596800,200988
1385683200,188638
1385769600,162746
1385856000,165741
1385942400,176727
1386028800,172692
1386115200,182763
1386201600,182715
1386288000,167765
1386374400,148960
1386460800,113253
1386547200,155386
1386633600,152729
1386720000,151480
1386806400,128765
1386892800,143726
1386979200,147127
1387065600,139100
1387152000,175647
1387238400,156965
1387324800,179980
1387411200,155885
1387497600,152391
1387584000,125334
1387670400,122324
1387756800,151429
1387843200,127770
1387929600,128733
1388016000,121372
1388102400,124149
1388188800,114541
1388275200,127888
1388361600,150364
1388448000,116734
1388534400,94589
1388620800,135242
1388707200,141063
1388793600,115579
1388880000,134235
1388966400,176975
1389052800,140702
1389139200,145049
1389225600,132972
1389312000,124371
1389398400,128823
1389484800,114282
1389571200,150180
